txn_id,sourceTimestamp_quarter,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
91039,4,3.8,1,3.8,NaN,3.8,3.8,3.8,NaN,0.0,NaN,NaN,3.8,0.0,NaN,NaN
50051,4,507.88,1,507.88,NaN,507.88,507.88,507.88,NaN,0.0,NaN,NaN,507.88,0.0,NaN,NaN
50782,4,223.68,1,223.68,NaN,223.68,223.68,223.68,NaN,0.0,NaN,NaN,223.68,0.0,NaN,NaN
50872,4,2415.04,1,2415.04,NaN,2415.04,2415.04,2415.04,NaN,0.0,NaN,NaN,2415.04,0.0,NaN,NaN
51920,4,307.8,1,307.8,NaN,307.8,307.8,307.8,NaN,0.0,NaN,NaN,307.8,0.0,NaN,NaN
51953,4,346.8,1,346.8,NaN,346.8,346.8,346.8,NaN,0.0,NaN,NaN,346.8,0.0,NaN,NaN
52136,4,430.28,1,430.28,NaN,430.28,430.28,430.28,NaN,0.0,NaN,NaN,430.28,0.0,NaN,NaN
52144,4,16.15,1,16.15,NaN,16.15,16.15,16.15,NaN,0.0,NaN,NaN,16.15,0.0,NaN,NaN
52865,4,303.0,1,303.0,NaN,303.0,303.0,303.0,NaN,0.0,NaN,NaN,303.0,0.0,NaN,NaN
53328,4,76.32,1,76.32,NaN,76.32,76.32,76.32,NaN,0.0,NaN,NaN,76.32,0.0,NaN,NaN
53482,4,635.8,1,635.8,NaN,635.8,635.8,635.8,NaN,0.0,NaN,NaN,635.8,0.0,NaN,NaN
53685,4,87.75,1,87.75,NaN,87.75,87.75,87.75,NaN,0.0,NaN,NaN,87.75,0.0,NaN,NaN
54196,4,692.3,1,692.3,NaN,692.3,692.3,692.3,NaN,0.0,NaN,NaN,692.3,0.0,NaN,NaN
54220,4,1131.0,1,1131.0,NaN,1131.0,1131.0,1131.0,NaN,0.0,NaN,NaN,1131.0,0.0,NaN,NaN
54687,4,428.11,1,428.11,NaN,428.11,428.11,428.11,NaN,0.0,NaN,NaN,428.11,0.0,NaN,NaN
54886,4,438.82,1,438.82,NaN,438.82,438.82,438.82,NaN,0.0,NaN,NaN,438.82,0.0,NaN,NaN
55141,4,610.55,1,610.55,NaN,610.55,610.55,610.55,NaN,0.0,NaN,NaN,610.55,0.0,NaN,NaN
55167,4,278.65,1,278.65,NaN,278.65,278.65,278.65,NaN,0.0,NaN,NaN,278.65,0.0,NaN,NaN
55284,4,305.46,1,305.46,NaN,305.46,305.46,305.46,NaN,0.0,NaN,NaN,305.46,0.0,NaN,NaN
55417,4,119.15,1,119.15,NaN,119.15,119.15,119.15,NaN,0.0,NaN,NaN,119.15,0.0,NaN,NaN
55572,4,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
55766,4,350.1,1,350.1,NaN,350.1,350.1,350.1,NaN,0.0,NaN,NaN,350.1,0.0,NaN,NaN
55816,4,250.68,1,250.68,NaN,250.68,250.68,250.68,NaN,0.0,NaN,NaN,250.68,0.0,NaN,NaN
56389,4,312.18,1,312.18,NaN,312.18,312.18,312.18,NaN,0.0,NaN,NaN,312.18,0.0,NaN,NaN
57044,4,93.18,1,93.18,NaN,93.18,93.18,93.18,NaN,0.0,NaN,NaN,93.18,0.0,NaN,NaN
57252,4,596.05,1,596.05,NaN,596.05,596.05,596.05,NaN,0.0,NaN,NaN,596.05,0.0,NaN,NaN
57373,4,439.03,1,439.03,NaN,439.03,439.03,439.03,NaN,0.0,NaN,NaN,439.03,0.0,NaN,NaN
57391,4,142.5,1,142.5,NaN,142.5,142.5,142.5,NaN,0.0,NaN,NaN,142.5,0.0,NaN,NaN
57769,4,169.73,1,169.73,NaN,169.73,169.73,169.73,NaN,0.0,NaN,NaN,169.73,0.0,NaN,NaN
57919,4,366.02,1,366.02,NaN,366.02,366.02,366.02,NaN,0.0,NaN,NaN,366.02,0.0,NaN,NaN
57936,4,261.68,1,261.68,NaN,261.68,261.68,261.68,NaN,0.0,NaN,NaN,261.68,0.0,NaN,NaN
58590,4,70.92,1,70.92,NaN,70.92,70.92,70.92,NaN,0.0,NaN,NaN,70.92,0.0,NaN,NaN
58640,4,118.25,1,118.25,NaN,118.25,118.25,118.25,NaN,0.0,NaN,NaN,118.25,0.0,NaN,NaN
59312,4,115.7,1,115.7,NaN,115.7,115.7,115.7,NaN,0.0,NaN,NaN,115.7,0.0,NaN,NaN
59365,4,423.4,1,423.4,NaN,423.4,423.4,423.4,NaN,0.0,NaN,NaN,423.4,0.0,NaN,NaN
60259,4,35.96,1,35.96,NaN,35.96,35.96,35.96,NaN,0.0,NaN,NaN,35.96,0.0,NaN,NaN
60638,4,169.5,1,169.5,NaN,169.5,169.5,169.5,NaN,0.0,NaN,NaN,169.5,0.0,NaN,NaN
61355,4,211.44,1,211.44,NaN,211.44,211.44,211.44,NaN,0.0,NaN,NaN,211.44,0.0,NaN,NaN
61554,4,101.18,1,101.18,NaN,101.18,101.18,101.18,NaN,0.0,NaN,NaN,101.18,0.0,NaN,NaN
62179,4,125.8,1,125.8,NaN,125.8,125.8,125.8,NaN,0.0,NaN,NaN,125.8,0.0,NaN,NaN
62203,4,1028.56,1,1028.56,NaN,1028.56,1028.56,1028.56,NaN,0.0,NaN,NaN,1028.56,0.0,NaN,NaN
62226,4,77.75,1,77.75,NaN,77.75,77.75,77.75,NaN,0.0,NaN,NaN,77.75,0.0,NaN,NaN
62439,4,38.6,1,38.6,NaN,38.6,38.6,38.6,NaN,0.0,NaN,NaN,38.6,0.0,NaN,NaN
62512,4,123.36,1,123.36,NaN,123.36,123.36,123.36,NaN,0.0,NaN,NaN,123.36,0.0,NaN,NaN
62987,4,718.96,1,718.96,NaN,718.96,718.96,718.96,NaN,0.0,NaN,NaN,718.96,0.0,NaN,NaN
63173,4,9.96,1,9.96,NaN,9.96,9.96,9.96,NaN,0.0,NaN,NaN,9.96,0.0,NaN,NaN
63270,4,424.0,1,424.0,NaN,424.0,424.0,424.0,NaN,0.0,NaN,NaN,424.0,0.0,NaN,NaN
63384,4,123.05,1,123.05,NaN,123.05,123.05,123.05,NaN,0.0,NaN,NaN,123.05,0.0,NaN,NaN
63806,4,214.94,1,214.94,NaN,214.94,214.94,214.94,NaN,0.0,NaN,NaN,214.94,0.0,NaN,NaN
64596,4,215.39,1,215.39,NaN,215.39,215.39,215.39,NaN,0.0,NaN,NaN,215.39,0.0,NaN,NaN
64680,4,379.2,1,379.2,NaN,379.2,379.2,379.2,NaN,0.0,NaN,NaN,379.2,0.0,NaN,NaN
64820,4,1266.66,1,1266.66,NaN,1266.66,1266.66,1266.66,NaN,0.0,NaN,NaN,1266.66,0.0,NaN,NaN
64836,4,189.47,1,189.47,NaN,189.47,189.47,189.47,NaN,0.0,NaN,NaN,189.47,0.0,NaN,NaN
64855,4,83.4,1,83.4,NaN,83.4,83.4,83.4,NaN,0.0,NaN,NaN,83.4,0.0,NaN,NaN
64973,4,112.1,1,112.1,NaN,112.1,112.1,112.1,NaN,0.0,NaN,NaN,112.1,0.0,NaN,NaN
65109,4,421.08,1,421.08,NaN,421.08,421.08,421.08,NaN,0.0,NaN,NaN,421.08,0.0,NaN,NaN
65190,4,368.38,1,368.38,NaN,368.38,368.38,368.38,NaN,0.0,NaN,NaN,368.38,0.0,NaN,NaN
65359,4,234.6,1,234.6,NaN,234.6,234.6,234.6,NaN,0.0,NaN,NaN,234.6,0.0,NaN,NaN
65824,4,293.96,1,293.96,NaN,293.96,293.96,293.96,NaN,0.0,NaN,NaN,293.96,0.0,NaN,NaN
66042,4,492.94,1,492.94,NaN,492.94,492.94,492.94,NaN,0.0,NaN,NaN,492.94,0.0,NaN,NaN
66073,4,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
66433,4,30.0,1,30.0,NaN,30.0,30.0,30.0,NaN,0.0,NaN,NaN,30.0,0.0,NaN,NaN
66574,4,160.42,1,160.42,NaN,160.42,160.42,160.42,NaN,0.0,NaN,NaN,160.42,0.0,NaN,NaN
66608,4,1278.1,1,1278.1,NaN,1278.1,1278.1,1278.1,NaN,0.0,NaN,NaN,1278.1,0.0,NaN,NaN
66825,4,130.2,1,130.2,NaN,130.2,130.2,130.2,NaN,0.0,NaN,NaN,130.2,0.0,NaN,NaN
67155,4,757.6,1,757.6,NaN,757.6,757.6,757.6,NaN,0.0,NaN,NaN,757.6,0.0,NaN,NaN
67191,4,610.01,1,610.01,NaN,610.01,610.01,610.01,NaN,0.0,NaN,NaN,610.01,0.0,NaN,NaN
67409,4,448.1,1,448.1,NaN,448.1,448.1,448.1,NaN,0.0,NaN,NaN,448.1,0.0,NaN,NaN
67534,4,211.69,1,211.69,NaN,211.69,211.69,211.69,NaN,0.0,NaN,NaN,211.69,0.0,NaN,NaN
67585,4,183.5,1,183.5,NaN,183.5,183.5,183.5,NaN,0.0,NaN,NaN,183.5,0.0,NaN,NaN
68257,4,301.2,1,301.2,NaN,301.2,301.2,301.2,NaN,0.0,NaN,NaN,301.2,0.0,NaN,NaN
68459,4,47.7,1,47.7,NaN,47.7,47.7,47.7,NaN,0.0,NaN,NaN,47.7,0.0,NaN,NaN
68640,4,728.94,1,728.94,NaN,728.94,728.94,728.94,NaN,0.0,NaN,NaN,728.94,0.0,NaN,NaN
69100,4,638.02,1,638.02,NaN,638.02,638.02,638.02,NaN,0.0,NaN,NaN,638.02,0.0,NaN,NaN
69363,4,576.84,1,576.84,NaN,576.84,576.84,576.84,NaN,0.0,NaN,NaN,576.84,0.0,NaN,NaN
69547,4,759.14,1,759.14,NaN,759.14,759.14,759.14,NaN,0.0,NaN,NaN,759.14,0.0,NaN,NaN
69686,4,1069.2,1,1069.2,NaN,1069.2,1069.2,1069.2,NaN,0.0,NaN,NaN,1069.2,0.0,NaN,NaN
69882,4,303.83,1,303.83,NaN,303.83,303.83,303.83,NaN,0.0,NaN,NaN,303.83,0.0,NaN,NaN
70083,4,702.88,1,702.88,NaN,702.88,702.88,702.88,NaN,0.0,NaN,NaN,702.88,0.0,NaN,NaN
70146,4,682.77,1,682.77,NaN,682.77,682.77,682.77,NaN,0.0,NaN,NaN,682.77,0.0,NaN,NaN
70183,4,240.66,1,240.66,NaN,240.66,240.66,240.66,NaN,0.0,NaN,NaN,240.66,0.0,NaN,NaN
70430,4,247.42,1,247.42,NaN,247.42,247.42,247.42,NaN,0.0,NaN,NaN,247.42,0.0,NaN,NaN
70852,4,333.44,1,333.44,NaN,333.44,333.44,333.44,NaN,0.0,NaN,NaN,333.44,0.0,NaN,NaN
70888,4,278.74,1,278.74,NaN,278.74,278.74,278.74,NaN,0.0,NaN,NaN,278.74,0.0,NaN,NaN
70929,4,385.47,1,385.47,NaN,385.47,385.47,385.47,NaN,0.0,NaN,NaN,385.47,0.0,NaN,NaN
71023,4,309.38,1,309.38,NaN,309.38,309.38,309.38,NaN,0.0,NaN,NaN,309.38,0.0,NaN,NaN
71724,4,871.25,1,871.25,NaN,871.25,871.25,871.25,NaN,0.0,NaN,NaN,871.25,0.0,NaN,NaN
71788,4,504.35,1,504.35,NaN,504.35,504.35,504.35,NaN,0.0,NaN,NaN,504.35,0.0,NaN,NaN
71848,4,591.9,1,591.9,NaN,591.9,591.9,591.9,NaN,0.0,NaN,NaN,591.9,0.0,NaN,NaN
72194,4,217.3,1,217.3,NaN,217.3,217.3,217.3,NaN,0.0,NaN,NaN,217.3,0.0,NaN,NaN
72230,4,1535.24,1,1535.24,NaN,1535.24,1535.24,1535.24,NaN,0.0,NaN,NaN,1535.24,0.0,NaN,NaN
72829,4,258.84,1,258.84,NaN,258.84,258.84,258.84,NaN,0.0,NaN,NaN,258.84,0.0,NaN,NaN
73125,4,686.48,1,686.48,NaN,686.48,686.48,686.48,NaN,0.0,NaN,NaN,686.48,0.0,NaN,NaN
73140,4,964.83,1,964.83,NaN,964.83,964.83,964.83,NaN,0.0,NaN,NaN,964.83,0.0,NaN,NaN
73142,4,322.8,1,322.8,NaN,322.8,322.8,322.8,NaN,0.0,NaN,NaN,322.8,0.0,NaN,NaN
73872,4,29.3,1,29.3,NaN,29.3,29.3,29.3,NaN,0.0,NaN,NaN,29.3,0.0,NaN,NaN
73873,4,184.21,1,184.21,NaN,184.21,184.21,184.21,NaN,0.0,NaN,NaN,184.21,0.0,NaN,NaN
74117,4,336.82,1,336.82,NaN,336.82,336.82,336.82,NaN,0.0,NaN,NaN,336.82,0.0,NaN,NaN
74325,4,1568.4,1,1568.4,NaN,1568.4,1568.4,1568.4,NaN,0.0,NaN,NaN,1568.4,0.0,NaN,NaN
74707,4,233.5,1,233.5,NaN,233.5,233.5,233.5,NaN,0.0,NaN,NaN,233.5,0.0,NaN,NaN
74723,4,245.8,1,245.8,NaN,245.8,245.8,245.8,NaN,0.0,NaN,NaN,245.8,0.0,NaN,NaN
75020,4,188.22,1,188.22,NaN,188.22,188.22,188.22,NaN,0.0,NaN,NaN,188.22,0.0,NaN,NaN
75069,4,397.63,1,397.63,NaN,397.63,397.63,397.63,NaN,0.0,NaN,NaN,397.63,0.0,NaN,NaN
75746,4,467.36,1,467.36,NaN,467.36,467.36,467.36,NaN,0.0,NaN,NaN,467.36,0.0,NaN,NaN
76569,4,556.85,1,556.85,NaN,556.85,556.85,556.85,NaN,0.0,NaN,NaN,556.85,0.0,NaN,NaN
76906,4,731.5,1,731.5,NaN,731.5,731.5,731.5,NaN,0.0,NaN,NaN,731.5,0.0,NaN,NaN
77025,4,456.84,1,456.84,NaN,456.84,456.84,456.84,NaN,0.0,NaN,NaN,456.84,0.0,NaN,NaN
77253,4,20.04,1,20.04,NaN,20.04,20.04,20.04,NaN,0.0,NaN,NaN,20.04,0.0,NaN,NaN
77376,4,1146.96,1,1146.96,NaN,1146.96,1146.96,1146.96,NaN,0.0,NaN,NaN,1146.96,0.0,NaN,NaN
77468,4,290.1,1,290.1,NaN,290.1,290.1,290.1,NaN,0.0,NaN,NaN,290.1,0.0,NaN,NaN
77471,4,1204.36,1,1204.36,NaN,1204.36,1204.36,1204.36,NaN,0.0,NaN,NaN,1204.36,0.0,NaN,NaN
77506,4,1090.93,1,1090.93,NaN,1090.93,1090.93,1090.93,NaN,0.0,NaN,NaN,1090.93,0.0,NaN,NaN
77554,4,417.36,1,417.36,NaN,417.36,417.36,417.36,NaN,0.0,NaN,NaN,417.36,0.0,NaN,NaN
78565,4,125.58,1,125.58,NaN,125.58,125.58,125.58,NaN,0.0,NaN,NaN,125.58,0.0,NaN,NaN
79399,4,256.2,1,256.2,NaN,256.2,256.2,256.2,NaN,0.0,NaN,NaN,256.2,0.0,NaN,NaN
79489,4,300.38,1,300.38,NaN,300.38,300.38,300.38,NaN,0.0,NaN,NaN,300.38,0.0,NaN,NaN
79599,4,325.01,1,325.01,NaN,325.01,325.01,325.01,NaN,0.0,NaN,NaN,325.01,0.0,NaN,NaN
79987,4,178.26,1,178.26,NaN,178.26,178.26,178.26,NaN,0.0,NaN,NaN,178.26,0.0,NaN,NaN
80280,4,380.47,1,380.47,NaN,380.47,380.47,380.47,NaN,0.0,NaN,NaN,380.47,0.0,NaN,NaN
80530,4,207.99,1,207.99,NaN,207.99,207.99,207.99,NaN,0.0,NaN,NaN,207.99,0.0,NaN,NaN
80567,4,1551.3,1,1551.3,NaN,1551.3,1551.3,1551.3,NaN,0.0,NaN,NaN,1551.3,0.0,NaN,NaN
80774,4,239.72,1,239.72,NaN,239.72,239.72,239.72,NaN,0.0,NaN,NaN,239.72,0.0,NaN,NaN
80999,4,735.84,1,735.84,NaN,735.84,735.84,735.84,NaN,0.0,NaN,NaN,735.84,0.0,NaN,NaN
81134,4,327.3,1,327.3,NaN,327.3,327.3,327.3,NaN,0.0,NaN,NaN,327.3,0.0,NaN,NaN
81212,4,167.92,1,167.92,NaN,167.92,167.92,167.92,NaN,0.0,NaN,NaN,167.92,0.0,NaN,NaN
81215,4,375.27,1,375.27,NaN,375.27,375.27,375.27,NaN,0.0,NaN,NaN,375.27,0.0,NaN,NaN
81737,4,718.89,1,718.89,NaN,718.89,718.89,718.89,NaN,0.0,NaN,NaN,718.89,0.0,NaN,NaN
81893,4,110.57,1,110.57,NaN,110.57,110.57,110.57,NaN,0.0,NaN,NaN,110.57,0.0,NaN,NaN
82298,4,139.6,1,139.6,NaN,139.6,139.6,139.6,NaN,0.0,NaN,NaN,139.6,0.0,NaN,NaN
82491,4,216.75,1,216.75,NaN,216.75,216.75,216.75,NaN,0.0,NaN,NaN,216.75,0.0,NaN,NaN
82907,4,351.15,1,351.15,NaN,351.15,351.15,351.15,NaN,0.0,NaN,NaN,351.15,0.0,NaN,NaN
83000,4,1121.79,1,1121.79,NaN,1121.79,1121.79,1121.79,NaN,0.0,NaN,NaN,1121.79,0.0,NaN,NaN
83061,4,122.46,1,122.46,NaN,122.46,122.46,122.46,NaN,0.0,NaN,NaN,122.46,0.0,NaN,NaN
83067,4,308.06,1,308.06,NaN,308.06,308.06,308.06,NaN,0.0,NaN,NaN,308.06,0.0,NaN,NaN
83093,4,168.48,1,168.48,NaN,168.48,168.48,168.48,NaN,0.0,NaN,NaN,168.48,0.0,NaN,NaN
83453,4,202.62,1,202.62,NaN,202.62,202.62,202.62,NaN,0.0,NaN,NaN,202.62,0.0,NaN,NaN
83848,4,275.76,1,275.76,NaN,275.76,275.76,275.76,NaN,0.0,NaN,NaN,275.76,0.0,NaN,NaN
83967,4,317.92,1,317.92,NaN,317.92,317.92,317.92,NaN,0.0,NaN,NaN,317.92,0.0,NaN,NaN
84049,4,692.67,1,692.67,NaN,692.67,692.67,692.67,NaN,0.0,NaN,NaN,692.67,0.0,NaN,NaN
84326,4,1.67,1,1.67,NaN,1.67,1.67,1.67,NaN,0.0,NaN,NaN,1.67,0.0,NaN,NaN
84458,4,27.15,1,27.15,NaN,27.15,27.15,27.15,NaN,0.0,NaN,NaN,27.15,0.0,NaN,NaN
84673,4,35.1,1,35.1,NaN,35.1,35.1,35.1,NaN,0.0,NaN,NaN,35.1,0.0,NaN,NaN
84747,4,10.55,1,10.55,NaN,10.55,10.55,10.55,NaN,0.0,NaN,NaN,10.55,0.0,NaN,NaN
84889,4,30.6,1,30.6,NaN,30.6,30.6,30.6,NaN,0.0,NaN,NaN,30.6,0.0,NaN,NaN
85030,4,18.6,1,18.6,NaN,18.6,18.6,18.6,NaN,0.0,NaN,NaN,18.6,0.0,NaN,NaN
85489,4,94.0,1,94.0,NaN,94.0,94.0,94.0,NaN,0.0,NaN,NaN,94.0,0.0,NaN,NaN
85642,4,27.9,1,27.9,NaN,27.9,27.9,27.9,NaN,0.0,NaN,NaN,27.9,0.0,NaN,NaN
85794,4,76.65,1,76.65,NaN,76.65,76.65,76.65,NaN,0.0,NaN,NaN,76.65,0.0,NaN,NaN
85897,4,3.18,1,3.18,NaN,3.18,3.18,3.18,NaN,0.0,NaN,NaN,3.18,0.0,NaN,NaN
85996,4,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
86275,4,39.2,1,39.2,NaN,39.2,39.2,39.2,NaN,0.0,NaN,NaN,39.2,0.0,NaN,NaN
86308,4,1136.3,1,1136.3,NaN,1136.3,1136.3,1136.3,NaN,0.0,NaN,NaN,1136.3,0.0,NaN,NaN
86471,4,5.0,1,5.0,NaN,5.0,5.0,5.0,NaN,0.0,NaN,NaN,5.0,0.0,NaN,NaN
86732,4,7.5,1,7.5,NaN,7.5,7.5,7.5,NaN,0.0,NaN,NaN,7.5,0.0,NaN,NaN
86844,4,12.4,1,12.4,NaN,12.4,12.4,12.4,NaN,0.0,NaN,NaN,12.4,0.0,NaN,NaN
87048,4,9.9,1,9.9,NaN,9.9,9.9,9.9,NaN,0.0,NaN,NaN,9.9,0.0,NaN,NaN
87174,4,37.48,1,37.48,NaN,37.48,37.48,37.48,NaN,0.0,NaN,NaN,37.48,0.0,NaN,NaN
87480,4,12.6,1,12.6,NaN,12.6,12.6,12.6,NaN,0.0,NaN,NaN,12.6,0.0,NaN,NaN
87492,4,167.0,1,167.0,NaN,167.0,167.0,167.0,NaN,0.0,NaN,NaN,167.0,0.0,NaN,NaN
87562,4,44.17,1,44.17,NaN,44.17,44.17,44.17,NaN,0.0,NaN,NaN,44.17,0.0,NaN,NaN
87610,4,8.3,1,8.3,NaN,8.3,8.3,8.3,NaN,0.0,NaN,NaN,8.3,0.0,NaN,NaN
87897,4,35.4,1,35.4,NaN,35.4,35.4,35.4,NaN,0.0,NaN,NaN,35.4,0.0,NaN,NaN
87913,4,16.25,1,16.25,NaN,16.25,16.25,16.25,NaN,0.0,NaN,NaN,16.25,0.0,NaN,NaN
88175,4,15.8,1,15.8,NaN,15.8,15.8,15.8,NaN,0.0,NaN,NaN,15.8,0.0,NaN,NaN
88329,4,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
88543,4,10.5,1,10.5,NaN,10.5,10.5,10.5,NaN,0.0,NaN,NaN,10.5,0.0,NaN,NaN
88627,4,39.89,1,39.89,NaN,39.89,39.89,39.89,NaN,0.0,NaN,NaN,39.89,0.0,NaN,NaN
89168,4,41.25,1,41.25,NaN,41.25,41.25,41.25,NaN,0.0,NaN,NaN,41.25,0.0,NaN,NaN
89268,4,192.45,1,192.45,NaN,192.45,192.45,192.45,NaN,0.0,NaN,NaN,192.45,0.0,NaN,NaN
89681,4,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
89696,4,24.9,1,24.9,NaN,24.9,24.9,24.9,NaN,0.0,NaN,NaN,24.9,0.0,NaN,NaN
89943,4,5.34,1,5.34,NaN,5.34,5.34,5.34,NaN,0.0,NaN,NaN,5.34,0.0,NaN,NaN
89956,4,71.4,1,71.4,NaN,71.4,71.4,71.4,NaN,0.0,NaN,NaN,71.4,0.0,NaN,NaN
90001,4,1.64,1,1.64,NaN,1.64,1.64,1.64,NaN,0.0,NaN,NaN,1.64,0.0,NaN,NaN
90152,4,435.0,1,435.0,NaN,435.0,435.0,435.0,NaN,0.0,NaN,NaN,435.0,0.0,NaN,NaN
90226,4,8.5,1,8.5,NaN,8.5,8.5,8.5,NaN,0.0,NaN,NaN,8.5,0.0,NaN,NaN
90303,4,67.5,1,67.5,NaN,67.5,67.5,67.5,NaN,0.0,NaN,NaN,67.5,0.0,NaN,NaN
90421,4,2.5,1,2.5,NaN,2.5,2.5,2.5,NaN,0.0,NaN,NaN,2.5,0.0,NaN,NaN
90502,4,39.6,1,39.6,NaN,39.6,39.6,39.6,NaN,0.0,NaN,NaN,39.6,0.0,NaN,NaN
90506,4,24.15,1,24.15,NaN,24.15,24.15,24.15,NaN,0.0,NaN,NaN,24.15,0.0,NaN,NaN
90655,4,457.2,1,457.2,NaN,457.2,457.2,457.2,NaN,0.0,NaN,NaN,457.2,0.0,NaN,NaN
90689,4,14.45,1,14.45,NaN,14.45,14.45,14.45,NaN,0.0,NaN,NaN,14.45,0.0,NaN,NaN
90716,4,987.14,1,987.14,NaN,987.14,987.14,987.14,NaN,0.0,NaN,NaN,987.14,0.0,NaN,NaN
50309,4,339.84,1,339.84,NaN,339.84,339.84,339.84,NaN,0.0,NaN,NaN,339.84,0.0,NaN,NaN
51212,4,525.8,1,525.8,NaN,525.8,525.8,525.8,NaN,0.0,NaN,NaN,525.8,0.0,NaN,NaN
51278,4,525.93,1,525.93,NaN,525.93,525.93,525.93,NaN,0.0,NaN,NaN,525.93,0.0,NaN,NaN
51539,4,612.1,1,612.1,NaN,612.1,612.1,612.1,NaN,0.0,NaN,NaN,612.1,0.0,NaN,NaN
51686,4,127.0,1,127.0,NaN,127.0,127.0,127.0,NaN,0.0,NaN,NaN,127.0,0.0,NaN,NaN
51861,4,146.46,1,146.46,NaN,146.46,146.46,146.46,NaN,0.0,NaN,NaN,146.46,0.0,NaN,NaN
52252,4,540.45,1,540.45,NaN,540.45,540.45,540.45,NaN,0.0,NaN,NaN,540.45,0.0,NaN,NaN
52253,4,540.45,1,540.45,NaN,540.45,540.45,540.45,NaN,0.0,NaN,NaN,540.45,0.0,NaN,NaN
52320,4,183.74,1,183.74,NaN,183.74,183.74,183.74,NaN,0.0,NaN,NaN,183.74,0.0,NaN,NaN
52617,4,299.6,1,299.6,NaN,299.6,299.6,299.6,NaN,0.0,NaN,NaN,299.6,0.0,NaN,NaN
52647,4,431.88,1,431.88,NaN,431.88,431.88,431.88,NaN,0.0,NaN,NaN,431.88,0.0,NaN,NaN
52828,4,309.55,1,309.55,NaN,309.55,309.55,309.55,NaN,0.0,NaN,NaN,309.55,0.0,NaN,NaN
52831,4,3527.64,1,3527.64,NaN,3527.64,3527.64,3527.64,NaN,0.0,NaN,NaN,3527.64,0.0,NaN,NaN
53165,4,252.54,1,252.54,NaN,252.54,252.54,252.54,NaN,0.0,NaN,NaN,252.54,0.0,NaN,NaN
53169,4,344.14,1,344.14,NaN,344.14,344.14,344.14,NaN,0.0,NaN,NaN,344.14,0.0,NaN,NaN
53299,4,222.97,1,222.97,NaN,222.97,222.97,222.97,NaN,0.0,NaN,NaN,222.97,0.0,NaN,NaN
53329,4,76.32,1,76.32,NaN,76.32,76.32,76.32,NaN,0.0,NaN,NaN,76.32,0.0,NaN,NaN
53351,4,534.57,1,534.57,NaN,534.57,534.57,534.57,NaN,0.0,NaN,NaN,534.57,0.0,NaN,NaN
53814,4,437.71,1,437.71,NaN,437.71,437.71,437.71,NaN,0.0,NaN,NaN,437.71,0.0,NaN,NaN
54003,4,451.03,1,451.03,NaN,451.03,451.03,451.03,NaN,0.0,NaN,NaN,451.03,0.0,NaN,NaN
54250,4,150.88,1,150.88,NaN,150.88,150.88,150.88,NaN,0.0,NaN,NaN,150.88,0.0,NaN,NaN
54440,4,312.9,1,312.9,NaN,312.9,312.9,312.9,NaN,0.0,NaN,NaN,312.9,0.0,NaN,NaN
54448,4,314.15,1,314.15,NaN,314.15,314.15,314.15,NaN,0.0,NaN,NaN,314.15,0.0,NaN,NaN
54831,4,203.82,1,203.82,NaN,203.82,203.82,203.82,NaN,0.0,NaN,NaN,203.82,0.0,NaN,NaN
55063,4,1.0,1,1.0,NaN,1.0,1.0,1.0,NaN,0.0,NaN,NaN,1.0,0.0,NaN,NaN
55239,4,889.24,1,889.24,NaN,889.24,889.24,889.24,NaN,0.0,NaN,NaN,889.24,0.0,NaN,NaN
55421,4,144.0,1,144.0,NaN,144.0,144.0,144.0,NaN,0.0,NaN,NaN,144.0,0.0,NaN,NaN
55422,4,144.0,1,144.0,NaN,144.0,144.0,144.0,NaN,0.0,NaN,NaN,144.0,0.0,NaN,NaN
55829,4,141.48,1,141.48,NaN,141.48,141.48,141.48,NaN,0.0,NaN,NaN,141.48,0.0,NaN,NaN
56165,4,275.25,1,275.25,NaN,275.25,275.25,275.25,NaN,0.0,NaN,NaN,275.25,0.0,NaN,NaN
56197,4,421.6,1,421.6,NaN,421.6,421.6,421.6,NaN,0.0,NaN,NaN,421.6,0.0,NaN,NaN
56214,4,308.44,1,308.44,NaN,308.44,308.44,308.44,NaN,0.0,NaN,NaN,308.44,0.0,NaN,NaN
56462,4,114.84,1,114.84,NaN,114.84,114.84,114.84,NaN,0.0,NaN,NaN,114.84,0.0,NaN,NaN
