counterparty_acct_id,open_dt_weekday,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
4107,3,183.7,1,183.7,NaN,183.7,183.7,183.7,NaN,0.0,NaN,NaN,183.7,0.0,NaN,NaN
1801,6,223.71,1,223.71,NaN,223.71,223.71,223.71,NaN,0.0,NaN,NaN,223.71,0.0,NaN,NaN
1185,7,134.02,1,134.02,NaN,134.02,134.02,134.02,NaN,0.0,NaN,NaN,134.02,0.0,NaN,NaN
1233,2,237.57,1,237.57,NaN,237.57,237.57,237.57,NaN,0.0,NaN,NaN,237.57,0.0,NaN,NaN
2175,5,382.135,2,741.22,-2.0,23.05,741.22,23.05,0.0,359.08500000000004,507.8228770447429,507.8228770447429,764.27,128942.03722500002,257884.07445000004,257884.07445000004
6510,4,787.29,1,787.29,NaN,787.29,787.29,787.29,NaN,0.0,NaN,NaN,787.29,0.0,NaN,NaN
2531,1,249.72,1,249.72,NaN,249.72,249.72,249.72,NaN,0.0,NaN,NaN,249.72,0.0,NaN,NaN
4847,3,325.01,1,325.01,NaN,325.01,325.01,325.01,NaN,0.0,NaN,NaN,325.01,0.0,NaN,NaN
4377,7,149.01,1,149.01,NaN,149.01,149.01,149.01,NaN,0.0,NaN,NaN,149.01,0.0,NaN,NaN
2769,1,110.95,1,110.95,NaN,110.95,110.95,110.95,NaN,0.0,NaN,NaN,110.95,0.0,NaN,NaN
4536,4,91.06,1,91.06,NaN,91.06,91.06,91.06,NaN,0.0,NaN,NaN,91.06,0.0,NaN,NaN
1959,1,215.835,2,424.29,-1.999999999999999,7.38,424.29,7.38,0.0,208.455,294.79988814448353,294.79988814448353,431.67,43453.487025,86906.97405,86906.97405
6399,3,1186.48,1,1186.48,NaN,1186.48,1186.48,1186.48,NaN,0.0,NaN,NaN,1186.48,0.0,NaN,NaN
4745,6,346.99,2,678.2,-2.0,15.78,678.2,15.78,0.0,331.21000000000004,468.40167399359285,468.40167399359285,693.98,109700.06410000002,219400.12820000004,219400.12820000004
2136,7,302.4,1,302.4,NaN,302.4,302.4,302.4,NaN,0.0,NaN,NaN,302.4,0.0,NaN,NaN
3332,1,30.19,1,30.19,NaN,30.19,30.19,30.19,NaN,0.0,NaN,NaN,30.19,0.0,NaN,NaN
1823,2,20.7,1,20.7,NaN,20.7,20.7,20.7,NaN,0.0,NaN,NaN,20.7,0.0,NaN,NaN
2814,5,3.825,2,3.9,-2.0,3.75,3.9,3.75,0.0,0.07499999999999996,0.10606601717798207,0.10606601717798207,7.65,0.005624999999999994,0.011249999999999987,0.011249999999999987
6325,3,32.85,1,32.85,NaN,32.85,32.85,32.85,NaN,0.0,NaN,NaN,32.85,0.0,NaN,NaN
4122,2,13.46,1,13.46,NaN,13.46,13.46,13.46,NaN,0.0,NaN,NaN,13.46,0.0,NaN,NaN
5227,6,25.5,1,25.5,NaN,25.5,25.5,25.5,NaN,0.0,NaN,NaN,25.5,0.0,NaN,NaN
4035,3,9.9,1,9.9,NaN,9.9,9.9,9.9,NaN,0.0,NaN,NaN,9.9,0.0,NaN,NaN
3122,3,13.9,1,13.9,NaN,13.9,13.9,13.9,NaN,0.0,NaN,NaN,13.9,0.0,NaN,NaN
6184,1,501.6525,4,668.4,-1.113614647098081,242.22,668.4,242.22,-0.6526758442061165,163.93127635918046,189.29153306914355,189.29153306914355,2006.61,26873.46336875,35831.284491666665,35831.284491666665
5880,2,151.21375,8,375.65,-0.9497572517609618,91.27,375.65,8.5,0.740067265761508,131.20185992750828,140.26068810178322,140.26068810178322,1209.71,17213.9280484375,19673.060626785715,19673.060626785715
6281,4,2002.4,1,2002.4,NaN,2002.4,2002.4,2002.4,NaN,0.0,NaN,NaN,2002.4,0.0,NaN,NaN
1755,1,754.87,1,754.87,NaN,754.87,754.87,754.87,NaN,0.0,NaN,NaN,754.87,0.0,NaN,NaN
5015,5,123.07,1,123.07,NaN,123.07,123.07,123.07,NaN,0.0,NaN,NaN,123.07,0.0,NaN,NaN
5495,6,230.25,1,230.25,NaN,230.25,230.25,230.25,NaN,0.0,NaN,NaN,230.25,0.0,NaN,NaN
5656,4,310.25,4,555.84,-0.9951376678241504,318.06,555.84,46.7,-0.14909505992939592,180.2339238323352,208.11620888340246,208.11620888340246,1241.0,32484.267300000003,43312.356400000004,43312.356400000004
6000,1,1408.82,2,2567.64,-2.000000000000001,250.0,2567.64,250.0,0.0,1158.82,1638.8189603491899,1638.8189603491899,2817.64,1342863.7924,2685727.5848,2685727.5848
2022,2,400.75,4,532.8,-1.6250295244997548,598.6,598.6,163.8,-0.19201528378765811,174.18871232086192,201.13579989648784,201.13579989648784,1603.0,30341.707499999997,40455.60999999999,40455.60999999999
6367,1,396.07,3,129.75,-1.4999999999999993,985.62,985.62,72.84,0.6972665753673574,417.52172709932114,511.3575939594522,511.3575939594522,1188.21,174324.3926,261486.58889999997,261486.58889999997
4562,4,1558.6560000000002,5,2671.27,-1.4098190380279654,42.5,3893.79,5.6,0.38905634329701,1519.5237523461092,1698.8792018357278,1698.8792018357278,7793.280000000001,2308952.4339439995,2886190.5424299994,2886190.5424299994
1411,7,378.53,1,378.53,NaN,378.53,378.53,378.53,NaN,0.0,NaN,NaN,378.53,0.0,NaN,NaN
6300,4,187.4325,4,168.15,-0.9230710597078522,33.0,398.98,33.0,0.61268193443161,132.66956572157008,153.19361896523847,153.19361896523847,749.73,17601.213668750002,23468.28489166667,23468.28489166667
2762,4,408.67499999999995,6,357.61,-0.8267793073260554,11.44,835.95,11.44,0.21724914352714897,261.1177005841108,286.04010954759474,286.04010954759474,2452.0499999999997,68182.45355833333,81818.94427,81818.94427
5797,2,210.80599999999998,10,585.53,-1.1562819009565257,11.2,605.4,3.75,0.7833949286584183,234.32800763886505,247.00340790271608,247.00340790271608,2108.06,54909.615163999995,61010.683515555545,61010.683515555545
3317,1,126.15,2,196.75,-1.9999999999999993,55.55,196.75,55.55,0.0,70.6,99.8434775035405,99.8434775035405,252.3,4984.359999999999,9968.719999999998,9968.719999999998
2252,7,112.68,1,112.68,NaN,112.68,112.68,112.68,NaN,0.0,NaN,NaN,112.68,0.0,NaN,NaN
6104,3,244.56199999999998,5,500.0,-0.9539824090400972,7.95,500.0,7.95,0.11760004255935169,164.59203071837956,184.01948462051513,184.01948462051513,1222.81,27090.536576000002,33863.17072,33863.17072
6225,2,102.24428571428572,7,6.95,-1.786824018915478,63.13,221.4,6.95,0.23942797603322274,93.2054438718412,100.67338556890178,100.67338556890178,715.71,8687.25476734694,10135.130561904762,10135.130561904762
6003,5,128.70250000000001,4,307.3,-1.387675484958323,36.15,307.3,3.75,0.43586831231527823,119.9895339967199,138.55197950588797,138.55197950588797,514.8100000000001,14397.488268750001,19196.651025000003,19196.651025000003
6579,2,205.56333333333336,3,299.6,-1.5000000000000016,34.12,299.6,34.12,-0.6971712052047943,121.41870156153412,148.70693202851484,148.70693202851484,616.69,14742.501088888888,22113.751633333333,22113.751633333333
6300,2,396.09999999999997,4,816.25,-1.0441381481311767,407.54,816.25,126.02,0.6943702670763322,262.52884727206646,303.1422012851395,303.1422012851395,1584.3999999999999,68921.39565,91895.19420000001,91895.19420000001
4371,2,258.41,1,258.41,NaN,258.41,258.41,258.41,NaN,0.0,NaN,NaN,258.41,0.0,NaN,NaN
6307,1,258.89,2,416.08,-1.9999999999999998,101.7,416.08,101.7,0.0,157.19,222.30022986942683,222.30022986942683,517.78,24708.6961,49417.3922,49417.3922
6541,5,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
6145,6,250.3825,4,723.6,-0.6861459850721943,114.91,723.6,53.1,1.1270849863438157,274.2889440330215,316.72159134640634,316.72159134640634,1001.53,75234.42481875,100312.56642500001,100312.56642500001
6400,5,497.5475,4,581.66,-1.2428507007720615,159.79,1137.99,110.75,0.5939943827509969,412.5936085529562,476.4220619279367,476.4220619279367,1990.19,170233.48581875005,226977.98109166673,226977.98109166673
4282,7,275.78,1,275.78,NaN,275.78,275.78,275.78,NaN,0.0,NaN,NaN,275.78,0.0,NaN,NaN
5846,2,267.5,3,157.4,-1.5,337.5,337.5,157.4,-0.6315265769751235,78.80359551864792,96.51429945868126,96.51429945868126,802.5,6210.006666666668,9315.010000000002,9315.010000000002
5689,6,232.42999999999998,6,303.0,-0.6274337460161319,17.0,382.46,17.0,-0.6338457706087673,117.63874630976537,128.86678998097221,128.86678998097221,1394.58,13838.874633333335,16606.64956,16606.64956
1307,5,410.61,2,455.02,-1.9999999999999991,366.2,455.02,366.2,0.0,44.41,62.805224304989146,62.805224304989146,821.22,1972.2480999999998,3944.4961999999996,3944.4961999999996
4686,3,537.96,2,494.51,-1.9999999999999987,581.41,581.41,494.51,-3.547977110950521E-16,43.44999999999999,61.44757928511096,61.44757928511096,1075.92,1887.902499999999,3775.804999999998,3775.804999999998
2859,3,377.14500000000004,2,132.6,-2.0000000000000018,621.69,621.69,132.6,5.094642969850219E-16,244.54500000000002,345.8388556105285,345.8388556105285,754.2900000000001,59802.257025000006,119604.51405000001,119604.51405000001
4023,7,479.105,2,640.14,-1.9999999999999973,318.07,640.14,318.07,4.460353636920979E-16,161.035,227.73788101675137,227.73788101675137,958.21,25932.271225,51864.54245,51864.54245
5848,7,240.11666666666667,3,100.5,-1.4999999999999993,497.11,497.11,100.5,0.6991914659806182,181.94840740043745,222.8403788215532,222.8403788215532,720.35,33105.22295555556,49657.83443333334,49657.83443333334
3842,3,5.1,1,5.1,NaN,5.1,5.1,5.1,NaN,0.0,NaN,NaN,5.1,0.0,NaN,NaN
5663,1,697.9666666666667,3,535.32,-1.5000000000000007,16.5,1542.08,16.5,0.3682724957128497,633.3451074695024,775.6861721942279,775.6861721942279,2093.9,401126.0251555555,601689.0377333333,601689.0377333333
4433,3,2087.31,2,2639.38,-1.999999999999998,1535.24,2639.38,1535.24,0.0,552.07,780.7448813793146,780.7448813793146,4174.62,304781.2849,609562.5698,609562.5698
5771,6,114.5,2,214.71,-2.0000000000000036,14.29,214.71,14.29,-4.62739899605916E-16,100.21000000000001,141.71834108540787,141.71834108540787,229.0,10042.044100000001,20084.088200000002,20084.088200000002
2111,5,138.15,1,138.15,NaN,138.15,138.15,138.15,NaN,0.0,NaN,NaN,138.15,0.0,NaN,NaN
6052,4,252.84714285714287,7,162.3,-0.5450989558305519,1.7,725.72,1.7,0.8816859044139612,242.91343547587869,262.3764979130998,262.3764979130998,1769.93,59006.93713469388,68841.42665714286,68841.42665714286
6210,6,353.63,4,130.56,-0.9921547961993555,241.53,690.6,130.56,0.6983158943437227,209.6894464440211,242.1285167013584,242.1285167013584,1414.52,43969.66394999999,58626.218599999986,58626.218599999986
6122,1,342.53999999999996,2,181.44,-2.0000000000000036,503.64,503.64,181.44,4.454956876676362E-16,161.1,227.8298048983056,227.8298048983056,685.0799999999999,25953.21,51906.42,51906.42
6209,3,451.13,2,62.5,-2.0000000000000018,839.76,839.76,62.5,5.077397216829159E-16,388.63,549.6058167450559,549.6058167450559,902.26,151033.2769,302066.5538,302066.5538
3405,2,420.115,2,369.9,-2.000000000000001,470.33,470.33,369.9,0.0,50.215,71.01473403456498,71.01473403456498,840.23,2521.5462250000005,5043.092450000001,5043.092450000001
2917,2,152.76,1,152.76,NaN,152.76,152.76,152.76,NaN,0.0,NaN,NaN,152.76,0.0,NaN,NaN
5801,1,347.59749999999997,8,138.88,-0.9222874987214378,37.96,892.62,24.95,0.7479087298232919,308.0910536980099,329.36319053375024,329.36319053375024,2780.7799999999997,94920.09736875002,108480.11127857145,108480.11127857145
3411,6,359.73,1,359.73,NaN,359.73,359.73,359.73,NaN,0.0,NaN,NaN,359.73,0.0,NaN,NaN
4091,1,320.945,4,357.12,-1.1276802255897922,8.5,814.48,8.5,0.6535863571547911,312.13434010855,360.4216905699951,360.4216905699951,1283.78,97427.84627499999,129903.79503333331,129903.79503333331
5718,3,1329.54,3,87.8,-1.5000000000000004,2516.57,2516.57,87.8,-0.08253457003805524,992.2955931576035,1215.3089386242498,1215.3089386242498,3988.62,984650.5442000002,1476975.8163000003,1476975.8163000003
4810,1,298.11,1,298.11,NaN,298.11,298.11,298.11,NaN,0.0,NaN,NaN,298.11,0.0,NaN,NaN
2031,5,312.24333333333334,3,300.75,-1.4999999999999993,317.92,318.06,300.75,-0.7069494155513861,8.127214911777736,9.953764781897029,9.953764781897029,936.73,66.0516222222224,99.0774333333336,99.0774333333336
4120,4,1182.0,1,1182.0,NaN,1182.0,1182.0,1182.0,NaN,0.0,NaN,NaN,1182.0,0.0,NaN,NaN
1144,1,141.43333333333334,3,138.75,-1.4999999999999993,157.0,157.0,128.55,0.3301575414383915,11.76862589920996,14.413564213383628,14.413564213383628,424.3,138.50055555555545,207.7508333333332,207.7508333333332
6237,6,286.2425,4,720.22,-1.0602551535189797,37.8,720.22,37.8,0.7461169308930111,269.4315848573623,311.1127960911712,311.1127960911712,1144.97,72593.37891875001,96791.17189166667,96791.17189166667
2234,7,303.645,4,41.6,-0.7925212425075574,390.26,440.26,41.6,-0.9855964125910295,155.1934298705973,179.2019370245013,179.2019370245013,1214.58,24085.000675,32113.33423333333,32113.33423333333
5694,2,148.63,3,224.14,-1.5000000000000007,165.0,224.14,56.75,-0.3411021771912898,69.3101036405708,84.8871939694086,84.8871939694086,445.89,4803.890466666666,7205.835699999999,7205.835699999999
6843,2,635.62,2,712.64,-1.9999999999999978,558.6,712.64,558.6,5.096002071811483E-16,77.01999999999998,108.92272857397576,108.92272857397576,1271.24,5932.080399999997,11864.160799999994,11864.160799999994
5785,3,64.38,2,64.06,-2.0000000000000013,64.7,64.7,64.06,4.2351647362714904E-16,0.3200000000000003,0.4525483399593908,0.4525483399593908,128.76,0.10240000000000019,0.20480000000000037,0.20480000000000037
1664,7,41.6,1,41.6,NaN,41.6,41.6,41.6,NaN,0.0,NaN,NaN,41.6,0.0,NaN,NaN
3759,7,46.12,2,77.24,-2.0000000000000027,15.0,77.24,15.0,-4.828379430921201E-16,31.119999999999997,44.01032606105071,44.01032606105071,92.24,968.4543999999999,1936.9087999999997,1936.9087999999997
5761,2,134.1742857142857,7,344.15,-0.14600122923362058,77.85,344.15,24.38,0.9017655179329337,102.75756028593888,110.9908505023639,110.9908505023639,939.2199999999999,10559.116195918365,12318.968895238091,12318.968895238091
2389,6,407.15,2,664.0,-2.0,150.3,664.0,150.3,0.0,256.85,363.24075349552953,363.24075349552953,814.3,65971.92250000002,131943.84500000003,131943.84500000003
2324,6,304.39,2,306.34,-1.9999999999999993,302.44,306.34,302.44,0.0,1.9499999999999886,2.7577164466275192,2.7577164466275192,608.78,3.802499999999956,7.604999999999912,7.604999999999912
6671,7,465.43,1,465.43,NaN,465.43,465.43,465.43,NaN,0.0,NaN,NaN,465.43,0.0,NaN,NaN
1367,1,615.36,1,615.36,NaN,615.36,615.36,615.36,NaN,0.0,NaN,NaN,615.36,0.0,NaN,NaN
2775,1,271.85,1,271.85,NaN,271.85,271.85,271.85,NaN,0.0,NaN,NaN,271.85,0.0,NaN,NaN
4562,3,332.23333333333335,3,607.74,-1.4999999999999998,121.84,607.74,121.84,0.4469285222101836,203.6410438874137,249.40832410593944,249.40832410593944,996.7,41469.674755555556,62204.51213333334,62204.51213333334
5589,3,451.05999999999995,3,121.68,-1.5000000000000007,776.05,776.05,121.68,-0.02464339420418725,267.16346843583733,327.20708778998045,327.20708778998045,1353.1799999999998,71376.31886666665,107064.47829999999,107064.47829999999
5586,1,379.5,1,379.5,NaN,379.5,379.5,379.5,NaN,0.0,NaN,NaN,379.5,0.0,NaN,NaN
5664,7,111.26,1,111.26,NaN,111.26,111.26,111.26,NaN,0.0,NaN,NaN,111.26,0.0,NaN,NaN
5913,3,142.52,1,142.52,NaN,142.52,142.52,142.52,NaN,0.0,NaN,NaN,142.52,0.0,NaN,NaN
5933,6,280.11,3,819.0,-1.4999999999999996,10.08,819.0,10.08,0.7071017814540499,381.05307268148357,466.6927964946534,466.6927964946534,840.33,145201.4442,217802.16629999998,217802.16629999998
2586,6,326.4,1,326.4,NaN,326.4,326.4,326.4,NaN,0.0,NaN,NaN,326.4,0.0,NaN,NaN
5953,5,305.02,1,305.02,NaN,305.02,305.02,305.02,NaN,0.0,NaN,NaN,305.02,0.0,NaN,NaN
6416,2,438.76,1,438.76,NaN,438.76,438.76,438.76,NaN,0.0,NaN,NaN,438.76,0.0,NaN,NaN
5662,5,361.44,3,767.07,-1.4999999999999993,54.8,767.07,54.8,0.4602020959779913,299.0890651071461,366.30779857928223,366.30779857928223,1084.32,89454.26886666667,134181.4033,134181.4033
2031,1,153.715,2,282.23,-1.9999999999999971,25.2,282.23,25.2,4.387717604308882E-16,128.51500000000001,181.74765596837833,181.74765596837833,307.43,16516.105225000003,33032.210450000006,33032.210450000006
6470,4,222.48,1,222.48,NaN,222.48,222.48,222.48,NaN,0.0,NaN,NaN,222.48,0.0,NaN,NaN
2566,4,668.56,1,668.56,NaN,668.56,668.56,668.56,NaN,0.0,NaN,NaN,668.56,0.0,NaN,NaN
6420,4,514.06,1,514.06,NaN,514.06,514.06,514.06,NaN,0.0,NaN,NaN,514.06,0.0,NaN,NaN
1451,4,194.24,1,194.24,NaN,194.24,194.24,194.24,NaN,0.0,NaN,NaN,194.24,0.0,NaN,NaN
6240,5,198.805,2,123.1,-1.9999999999999967,274.51,274.51,123.1,-5.36619496428432E-16,75.705,107.06303773945515,107.06303773945515,397.61,5731.247025,11462.49405,11462.49405
3915,6,443.05,1,443.05,NaN,443.05,443.05,443.05,NaN,0.0,NaN,NaN,443.05,0.0,NaN,NaN
2924,4,173.04,1,173.04,NaN,173.04,173.04,173.04,NaN,0.0,NaN,NaN,173.04,0.0,NaN,NaN
2507,3,313.4,1,313.4,NaN,313.4,313.4,313.4,NaN,0.0,NaN,NaN,313.4,0.0,NaN,NaN
4356,4,146.87,1,146.87,NaN,146.87,146.87,146.87,NaN,0.0,NaN,NaN,146.87,0.0,NaN,NaN
2766,2,193.14,1,193.14,NaN,193.14,193.14,193.14,NaN,0.0,NaN,NaN,193.14,0.0,NaN,NaN
6204,1,386.98749999999995,4,417.6,-0.8831393161032715,466.6,587.85,75.9,-0.7825188798796917,189.9976656928974,219.3904068663897,219.3904068663897,1547.9499999999998,36099.11296875001,48132.15062500001,48132.15062500001
1337,7,448.92,1,448.92,NaN,448.92,448.92,448.92,NaN,0.0,NaN,NaN,448.92,0.0,NaN,NaN
1376,4,217.75,1,217.75,NaN,217.75,217.75,217.75,NaN,0.0,NaN,NaN,217.75,0.0,NaN,NaN
6864,2,722.2,1,722.2,NaN,722.2,722.2,722.2,NaN,0.0,NaN,NaN,722.2,0.0,NaN,NaN
1485,2,185.04,1,185.04,NaN,185.04,185.04,185.04,NaN,0.0,NaN,NaN,185.04,0.0,NaN,NaN
2836,3,396.96,1,396.96,NaN,396.96,396.96,396.96,NaN,0.0,NaN,NaN,396.96,0.0,NaN,NaN
2796,5,305.22,1,305.22,NaN,305.22,305.22,305.22,NaN,0.0,NaN,NaN,305.22,0.0,NaN,NaN
5553,6,93.44,1,93.44,NaN,93.44,93.44,93.44,NaN,0.0,NaN,NaN,93.44,0.0,NaN,NaN
5419,2,195.52,1,195.52,NaN,195.52,195.52,195.52,NaN,0.0,NaN,NaN,195.52,0.0,NaN,NaN
3779,3,192.19,1,192.19,NaN,192.19,192.19,192.19,NaN,0.0,NaN,NaN,192.19,0.0,NaN,NaN
6374,7,2396.33,1,2396.33,NaN,2396.33,2396.33,2396.33,NaN,0.0,NaN,NaN,2396.33,0.0,NaN,NaN
2872,7,578.15,2,1144.75,-1.9999999999999993,11.55,1144.75,11.55,0.0,566.6,801.2934044405956,801.2934044405956,1156.3,321035.56,642071.12,642071.12
6370,6,197.1,1,197.1,NaN,197.1,197.1,197.1,NaN,0.0,NaN,NaN,197.1,0.0,NaN,NaN
3602,4,197.1,1,197.1,NaN,197.1,197.1,197.1,NaN,0.0,NaN,NaN,197.1,0.0,NaN,NaN
5288,5,25.8,1,25.8,NaN,25.8,25.8,25.8,NaN,0.0,NaN,NaN,25.8,0.0,NaN,NaN
3812,2,19.8,1,19.8,NaN,19.8,19.8,19.8,NaN,0.0,NaN,NaN,19.8,0.0,NaN,NaN
5716,4,165.0,1,165.0,NaN,165.0,165.0,165.0,NaN,0.0,NaN,NaN,165.0,0.0,NaN,NaN
6273,4,57.6,1,57.6,NaN,57.6,57.6,57.6,NaN,0.0,NaN,NaN,57.6,0.0,NaN,NaN
1875,4,25.5,1,25.5,NaN,25.5,25.5,25.5,NaN,0.0,NaN,NaN,25.5,0.0,NaN,NaN
3855,2,41.85,2,53.1,-2.0,30.6,53.1,30.6,0.0,11.25,15.90990257669732,15.90990257669732,83.7,126.5625,253.125,253.125
6726,1,14.95,1,14.95,NaN,14.95,14.95,14.95,NaN,0.0,NaN,NaN,14.95,0.0,NaN,NaN
4819,7,7.5,1,7.5,NaN,7.5,7.5,7.5,NaN,0.0,NaN,NaN,7.5,0.0,NaN,NaN
1118,1,16.95,1,16.95,NaN,16.95,16.95,16.95,NaN,0.0,NaN,NaN,16.95,0.0,NaN,NaN
6639,1,192.45,1,192.45,NaN,192.45,192.45,192.45,NaN,0.0,NaN,NaN,192.45,0.0,NaN,NaN
6394,5,84.2,1,84.2,NaN,84.2,84.2,84.2,NaN,0.0,NaN,NaN,84.2,0.0,NaN,NaN
4548,2,38.16,1,38.16,NaN,38.16,38.16,38.16,NaN,0.0,NaN,NaN,38.16,0.0,NaN,NaN
6261,5,314.56800000000004,5,950.09,-0.4857666687658351,63.94,950.09,25.5,1.042839560162938,343.5781036911404,384.1319977169307,384.1319977169307,1572.8400000000001,118045.91333600003,147557.39167000004,147557.39167000004
3373,3,189.8,1,189.8,NaN,189.8,189.8,189.8,NaN,0.0,NaN,NaN,189.8,0.0,NaN,NaN
6037,7,287.09833333333336,6,11.6,-0.49345900632700257,775.22,775.22,11.6,0.8478012213317306,256.9806461205893,281.5081934449985,281.5081934449985,1722.5900000000001,66039.05248055556,79246.86297666669,79246.86297666669
5110,3,212.79857142857142,7,277.45,-0.4359439895674555,12.75,524.74,11.8,0.4814391239097659,163.20071510947767,176.27691940320977,176.27691940320977,1489.59,26634.473412244897,31073.552314285713,31073.552314285713
2723,7,307.115,2,310.8,-2.0000000000000004,303.43,310.8,303.43,0.0,3.6850000000000023,5.211376977344859,5.211376977344859,614.23,13.579225000000017,27.158450000000034,27.158450000000034
4445,6,413.79,1,413.79,NaN,413.79,413.79,413.79,NaN,0.0,NaN,NaN,413.79,0.0,NaN,NaN
5787,7,328.77,1,328.77,NaN,328.77,328.77,328.77,NaN,0.0,NaN,NaN,328.77,0.0,NaN,NaN
2652,1,4423.679999999999,6,8520.92,-1.7298551948166834,465.6,10174.94,465.6,0.2112726857398966,4072.053504838396,4460.711119935922,4460.711119935922,26542.079999999998,1.6581619746266663E7,1.9897943695519995E7,1.9897943695519995E7
1583,4,173.635,2,323.87,-1.9999999999999991,23.4,323.87,23.4,0.0,150.235,212.46437454312195,212.46437454312195,347.27,22570.555225000004,45141.11045000001,45141.11045000001
6255,4,259.16,3,528.48,-1.4999999999999993,89.7,528.48,89.7,0.638444802554508,192.54607552479484,235.81981850557005,235.81981850557005,777.48,37073.9912,55610.9868,55610.9868
3507,5,145.86666666666665,3,177.35,-1.5000000000000002,114.05,177.35,114.05,-0.019345309628269497,25.843191667353224,31.651316454980712,31.651316454980712,437.59999999999997,667.8705555555551,1001.8058333333328,1001.8058333333328
6437,2,414.205,2,483.9,-1.9999999999999993,344.51,483.9,344.51,0.0,69.695,98.56361422959286,98.56361422959286,828.41,4857.393024999999,9714.786049999999,9714.786049999999
2498,6,131.9,1,131.9,NaN,131.9,131.9,131.9,NaN,0.0,NaN,NaN,131.9,0.0,NaN,NaN
6187,4,161.78500000000003,4,148.21,-0.9247725356153227,17.7,372.37,17.7,0.6974929753578794,130.47209059795125,150.6561932569208,150.6561932569208,647.1400000000001,17022.966425000002,22697.28856666667,22697.28856666667
2046,2,473.6714285714285,7,849.04,-1.0895784092314202,341.76,849.04,127.5,0.46078920385242317,246.91446242596245,266.69810094490555,266.69810094490555,3315.7,60966.75175510203,71127.87704761904,71127.87704761904
6229,3,561.265,2,446.16,-2.000000000000003,676.37,676.37,446.16,6.10685435621615E-16,115.10499999999999,162.7830520969551,162.7830520969551,1122.53,13249.161024999998,26498.322049999995,26498.322049999995
5503,4,1118.26,2,535.02,-2.0000000000000013,1701.5,1701.5,535.02,0.0,583.24,824.825918118484,824.825918118484,2236.52,340168.8976,680337.7952,680337.7952
6848,6,348.02000000000004,6,108.5,0.9078009589023224,17.4,1415.92,17.4,1.6371218353884314,487.4506853689578,533.9754720958632,533.9754720958632,2088.1200000000003,237608.1706666667,285129.80480000004,285129.80480000004
6361,3,94.65,1,94.65,NaN,94.65,94.65,94.65,NaN,0.0,NaN,NaN,94.65,0.0,NaN,NaN
2476,4,220.39499999999998,2,215.07,-1.999999999999999,225.72,225.72,215.07,0.0,5.325000000000003,7.530687219636735,7.530687219636735,440.78999999999996,28.355625000000032,56.711250000000064,56.711250000000064
5516,7,229.07666666666668,3,305.54,-1.5000000000000002,116.55,305.54,116.55,-0.5782925572333333,81.25978108647736,99.5225001360664,99.5225001360664,687.23,6603.152022222224,9904.728033333336,9904.728033333336
5393,3,713.08,1,713.08,NaN,713.08,713.08,713.08,NaN,0.0,NaN,NaN,713.08,0.0,NaN,NaN
6351,3,110.52,1,110.52,NaN,110.52,110.52,110.52,NaN,0.0,NaN,NaN,110.52,0.0,NaN,NaN
4102,3,384.2,3,438.0,-1.500000000000001,361.8,438.0,352.8,0.6778123516683201,38.21936681840764,46.80897349867864,46.80897349867864,1152.6,1460.7199999999993,2191.079999999999,2191.079999999999
3717,2,341.08000000000004,9,820.74,1.8270272602356492,3.58,820.74,3.58,1.037427444323631,197.36328213052533,209.33537272759233,209.33537272759233,3069.7200000000003,38952.26513333334,43821.29827500001,43821.29827500001
6465,5,214.0,2,386.5,-2.0,41.5,386.5,41.5,0.0,172.5,243.9518395093589,243.9518395093589,428.0,29756.25,59512.5,59512.5
6762,5,90.12,1,90.12,NaN,90.12,90.12,90.12,NaN,0.0,NaN,NaN,90.12,0.0,NaN,NaN
5759,4,826.4499999999998,5,166.66,0.2430276707737682,11.9,3893.79,11.44,1.494905836810401,1534.7246634103462,1715.874337065509,1715.874337065509,4132.249999999999,2355379.7924800003,2944224.7406,2944224.7406
3281,6,517.1033333333334,3,428.69,-1.4999999999999987,673.42,673.42,428.69,0.6889943468317954,110.84926772674483,135.76207214584392,135.76207214584392,1551.31,12287.560155555553,18431.34023333333,18431.34023333333
5985,7,756.25,3,1031.07,-1.5000000000000036,739.2,1031.07,498.48,0.11696424280152075,217.7629504759705,266.70405677454545,266.70405677454545,2268.75,47420.70259999998,71131.05389999997,71131.05389999997
5086,6,282.12,3,141.54,-1.4999999999999991,300.02,404.8,141.54,-0.24358445029745432,108.2181882433201,132.53967104229585,132.53967104229585,846.36,11711.176266666664,17566.764399999996,17566.764399999996
5050,5,37.45,1,37.45,NaN,37.45,37.45,37.45,NaN,0.0,NaN,NaN,37.45,0.0,NaN,NaN
