counterparty_acct_id,acct_stat_dt_quarter,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
1273,2,794.06,1,794.06,NaN,794.06,794.06,794.06,NaN,0.0,NaN,NaN,794.06,0.0,NaN,NaN
6764,4,306.7,1,306.7,NaN,306.7,306.7,306.7,NaN,0.0,NaN,NaN,306.7,0.0,NaN,NaN
4625,4,604.44,2,1193.88,-2.0,15.0,1193.88,15.0,0.0,589.44,833.5940422051972,833.5940422051972,1208.88,347439.51360000006,694879.0272000001,694879.0272000001
6018,2,161.50285714285715,7,99.59,-1.7319912196969172,36.0,367.46,9.75,0.26098901159532506,144.4022695423434,155.97227752758778,155.97227752758778,1130.52,20852.015448979593,24327.35135714286,24327.35135714286
4791,1,117.55,1,117.55,NaN,117.55,117.55,117.55,NaN,0.0,NaN,NaN,117.55,0.0,NaN,NaN
4905,3,5.67,2,5.1,-2.0000000000000004,6.24,6.24,5.1,0.0,0.5700000000000003,0.8061017305526645,0.8061017305526645,11.34,0.3249000000000003,0.6498000000000006,0.6498000000000006
6334,4,1333.8049999999998,4,4666.44,-0.6722564041702666,363.78,4666.44,136.6,1.1477102160693111,1926.0628994077526,2224.0258668984343,2224.0258668984343,5335.219999999999,3709718.2924749986,4946291.056633332,4946291.056633332
5853,1,216.102,5,562.63,-0.9331017253248368,19.9,562.63,2.1,0.5754508252873334,204.34090891449026,228.46008145844647,228.46008145844647,1080.51,41755.207056,52194.008819999995,52194.008819999995
2842,2,433.925,2,482.79,-2.0000000000000004,385.06,482.79,385.06,0.0,48.86500000000001,69.1055457253613,69.1055457253613,867.85,2387.7882250000007,4775.576450000001,4775.576450000001
4073,4,282.1375,4,360.65,-0.7121643763121273,5.01,410.63,5.01,-1.0870973519579514,161.54825244721778,186.53985407502958,186.53985407502958,1128.55,26097.83786875,34797.117158333334,34797.117158333334
3758,1,335.0,1,335.0,NaN,335.0,335.0,335.0,NaN,0.0,NaN,NaN,335.0,0.0,NaN,NaN
4211,3,405.64,2,390.85,-2.0000000000000004,420.43,420.43,390.85,0.0,14.789999999999992,20.916218587498065,20.916218587498065,811.28,218.74409999999978,437.48819999999955,437.48819999999955
5140,1,321.9,1,321.9,NaN,321.9,321.9,321.9,NaN,0.0,NaN,NaN,321.9,0.0,NaN,NaN
6463,4,138.02499999999998,2,109.13,-2.0000000000000013,166.92,166.92,109.13,0.0,28.894999999999996,40.86370088477057,40.86370088477057,276.04999999999995,834.9210249999998,1669.8420499999995,1669.8420499999995
3352,3,242.38833333333335,6,521.49,-1.877442992524321,9.95,521.49,7.5,0.10641747532869796,236.637068061104,259.2229202379039,259.2229202379039,1454.3300000000002,55997.10198055557,67196.52237666669,67196.52237666669
5514,1,635.66,1,635.66,NaN,635.66,635.66,635.66,NaN,0.0,NaN,NaN,635.66,0.0,NaN,NaN
2448,1,471.29999999999995,4,645.3,-1.7879207551649912,351.1,645.3,330.55,0.14468570208632284,134.2524720442793,155.0214017482747,155.0214017482747,1885.1999999999998,18023.726249999992,24031.63499999999,24031.63499999999
1815,4,307.9,1,307.9,NaN,307.9,307.9,307.9,NaN,0.0,NaN,NaN,307.9,0.0,NaN,NaN
6161,1,126.095,4,68.22,-1.201880647756029,29.88,263.54,29.88,0.5355000658553095,89.12775367415024,102.9158651520746,102.9158651520746,504.38,7943.756475000002,10591.675300000003,10591.675300000003
4875,1,351.3883333333333,6,624.12,-1.5044086761534006,12.45,707.81,6.24,-0.11490347929446959,271.9980232413872,297.9589058522444,297.9589058522444,2108.33,73982.92464722221,88779.50957666666,88779.50957666666
2215,1,455.17,1,455.17,NaN,455.17,455.17,455.17,NaN,0.0,NaN,NaN,455.17,0.0,NaN,NaN
2188,1,110.55,3,126.35,-1.499999999999999,5.34,199.96,5.34,-0.28774630846916893,80.23493046464655,98.26731959303663,98.26731959303663,331.65,6437.644066666668,9656.466100000001,9656.466100000001
4748,3,372.52,2,449.87,-2.0,295.17,449.87,295.17,0.0,77.35,109.3894190495589,109.3894190495589,745.04,5983.022499999999,11966.044999999998,11966.044999999998
1765,4,55.8,1,55.8,NaN,55.8,55.8,55.8,NaN,0.0,NaN,NaN,55.8,0.0,NaN,NaN
4688,4,208.65,1,208.65,NaN,208.65,208.65,208.65,NaN,0.0,NaN,NaN,208.65,0.0,NaN,NaN
5760,2,124.96,3,50.0,-1.5000000000000007,47.4,277.48,47.4,0.7067985974119655,107.85314954449252,132.09259176804733,132.09259176804733,374.88,11632.301866666669,17448.452800000003,17448.452800000003
3091,4,198.975,2,395.05,-2.0,2.9,395.05,2.9,0.0,196.07500000000002,277.2919242423046,277.2919242423046,397.95,38445.40562500001,76890.81125000001,76890.81125000001
2205,3,321.4,2,331.14,-1.9999999999999982,311.66,331.14,311.66,4.921452605673924E-16,9.73999999999998,13.774440097513919,13.774440097513919,642.8,94.86759999999963,189.73519999999925,189.73519999999925
6631,1,90.0,1,90.0,NaN,90.0,90.0,90.0,NaN,0.0,NaN,NaN,90.0,0.0,NaN,NaN
6268,4,432.9975,4,508.58,-0.7273552883865038,216.0,530.42,216.0,-1.0783709311794996,126.71534326493378,146.3182750889307,146.3182750889307,1731.99,16056.778218749998,21409.037624999997,21409.037624999997
2357,1,230.96666666666667,3,369.78,-1.4999999999999998,113.64,369.78,113.64,0.29660763232566095,105.66671671923105,129.4147693786661,129.4147693786661,692.9,11165.455022222222,16748.182533333333,16748.182533333333
1623,3,121.18,1,121.18,NaN,121.18,121.18,121.18,NaN,0.0,NaN,NaN,121.18,0.0,NaN,NaN
6438,1,94.14999999999999,2,185.35,-1.9999999999999996,2.95,185.35,2.95,0.0,91.2,128.97627688842627,128.97627688842627,188.29999999999998,8317.44,16634.88,16634.88
3588,4,477.62,2,644.24,-1.9999999999999998,311.0,644.24,311.0,4.026694999147881E-16,166.62,235.6362637626051,235.6362637626051,955.24,27762.224400000003,55524.448800000006,55524.448800000006
2346,3,169.48,1,169.48,NaN,169.48,169.48,169.48,NaN,0.0,NaN,NaN,169.48,0.0,NaN,NaN
4903,2,171.53666666666666,3,43.47,-1.4999999999999993,267.76,267.76,43.47,-0.4680418807646318,94.29386488820762,115.48592742552371,115.48592742552371,514.61,8891.332955555554,13336.99943333333,13336.99943333333
6785,3,528.08,1,528.08,NaN,528.08,528.08,528.08,NaN,0.0,NaN,NaN,528.08,0.0,NaN,NaN
3161,2,100.00333333333334,3,253.02,-1.4999999999999971,33.6,253.02,13.39,0.6887555765072783,108.5132441481479,132.90103924850752,132.90103924850752,300.01000000000005,11775.124155555555,17662.686233333334,17662.686233333334
1158,3,445.04,1,445.04,NaN,445.04,445.04,445.04,NaN,0.0,NaN,NaN,445.04,0.0,NaN,NaN
4375,3,413.75,1,413.75,NaN,413.75,413.75,413.75,NaN,0.0,NaN,NaN,413.75,0.0,NaN,NaN
2664,3,107.95,1,107.95,NaN,107.95,107.95,107.95,NaN,0.0,NaN,NaN,107.95,0.0,NaN,NaN
3457,3,205.25,1,205.25,NaN,205.25,205.25,205.25,NaN,0.0,NaN,NaN,205.25,0.0,NaN,NaN
4726,2,210.55,1,210.55,NaN,210.55,210.55,210.55,NaN,0.0,NaN,NaN,210.55,0.0,NaN,NaN
5650,4,172.58,2,307.56,-1.999999999999999,37.6,307.56,37.6,0.0,134.98,190.89054664912035,190.89054664912035,345.16,18219.600399999996,36439.20079999999,36439.20079999999
3917,2,163.07,1,163.07,NaN,163.07,163.07,163.07,NaN,0.0,NaN,NaN,163.07,0.0,NaN,NaN
3041,2,182.15,1,182.15,NaN,182.15,182.15,182.15,NaN,0.0,NaN,NaN,182.15,0.0,NaN,NaN
2079,4,361.62,1,361.62,NaN,361.62,361.62,361.62,NaN,0.0,NaN,NaN,361.62,0.0,NaN,NaN
4530,1,172.21,1,172.21,NaN,172.21,172.21,172.21,NaN,0.0,NaN,NaN,172.21,0.0,NaN,NaN
4611,3,6.2,1,6.2,NaN,6.2,6.2,6.2,NaN,0.0,NaN,NaN,6.2,0.0,NaN,NaN
4844,3,13.8,1,13.8,NaN,13.8,13.8,13.8,NaN,0.0,NaN,NaN,13.8,0.0,NaN,NaN
4732,1,17.7,1,17.7,NaN,17.7,17.7,17.7,NaN,0.0,NaN,NaN,17.7,0.0,NaN,NaN
5408,2,11.5,1,11.5,NaN,11.5,11.5,11.5,NaN,0.0,NaN,NaN,11.5,0.0,NaN,NaN
6327,3,649.4466666666666,3,313.49,-1.4999999999999991,1121.79,1121.79,313.49,0.5326354374957808,343.79084206663924,421.05607065251223,421.05607065251223,1948.34,118192.1430888889,177288.21463333335,177288.21463333335
4849,2,303.97,1,303.97,NaN,303.97,303.97,303.97,NaN,0.0,NaN,NaN,303.97,0.0,NaN,NaN
6428,2,214.32000000000002,3,303.86,-1.5,11.5,327.6,11.5,-0.6926685836104864,143.74250403644243,176.04789461961764,176.04789461961764,642.96,20661.907466666667,30992.8612,30992.8612
2082,1,320.0,1,320.0,NaN,320.0,320.0,320.0,NaN,0.0,NaN,NaN,320.0,0.0,NaN,NaN
1716,2,360.0314285714286,7,670.48,-1.2263388612907795,294.88,732.92,87.3,0.43149054452643654,237.71472695700808,256.7612509335324,256.7612509335324,2520.2200000000003,56508.2914122449,65926.33998095238,65926.33998095238
6858,4,2211.5816666666665,6,428.76,1.1956645781293744,11816.64,11816.64,91.59,1.786409931171,4296.812523939176,4706.922289464387,4706.922289464387,13269.49,1.8462597865880553E7,2.2155117439056665E7,2.2155117439056665E7
5077,1,156.45,4,228.12,-1.9637744384617621,77.1,228.12,77.1,-0.02555457986319547,70.32144551984125,81.20021100136789,81.20021100136789,625.8,4945.1057,6593.474266666667,6593.474266666667
5942,2,226.00199999999995,10,40.8,0.026265343277908748,4.85,734.82,4.85,1.009915691934489,224.3458163550192,236.481254403905,236.481254403905,2260.0199999999995,50331.045316,55923.383684444445,55923.383684444445
4856,3,356.92333333333335,3,360.06,-1.5000000000000004,388.18,388.18,322.53,-0.17336517515903457,26.8931172524785,32.937207430705705,32.937207430705705,1070.77,723.2397555555568,1084.8596333333353,1084.8596333333353
5919,4,290.1716666666667,6,155.17,-1.512446042079226,36.43,633.55,36.43,0.19958893380094583,226.1194838587678,247.70148400174486,247.70148400174486,1741.03,51130.02098055556,61356.02517666666,61356.02517666666
4350,1,271.09,1,271.09,NaN,271.09,271.09,271.09,NaN,0.0,NaN,NaN,271.09,0.0,NaN,NaN
3361,4,281.88,1,281.88,NaN,281.88,281.88,281.88,NaN,0.0,NaN,NaN,281.88,0.0,NaN,NaN
5762,1,1382.2450000000001,2,2756.84,-1.9999999999999993,7.65,2756.84,7.65,0.0,1374.595,1943.9708917702446,1943.9708917702446,2764.4900000000002,1889511.414025,3779022.82805,3779022.82805
5774,2,275.4133333333333,6,138.55,-1.6318307528121463,19.8,561.81,19.8,0.18724905908355244,210.33661653538965,230.41221909149405,230.41221909149405,1652.4799999999998,44241.492255555546,53089.79070666665,53089.79070666665
6298,1,109.60000000000001,3,106.55,-1.5000000000000004,22.5,199.75,22.5,0.06312094112724297,72.39414110732075,88.66435303999009,88.66435303999009,328.8,5240.911666666667,7861.3675,7861.3675
5925,1,425.22625,8,337.5,-0.29091961998930627,55.35,1396.96,55.35,1.1837496532216245,472.00221172515444,504.59158916430346,504.59158916430346,3401.81,222786.08787343753,254612.67185535718,254612.67185535718
6216,1,277.35,3,396.45,-1.5000000000000004,160.35,396.45,160.35,0.03266639720668779,96.39885891440832,118.06400806342296,118.06400806342296,832.0500000000001,9292.740000000002,13939.110000000002,13939.110000000002
2451,4,100.5,1,100.5,NaN,100.5,100.5,100.5,NaN,0.0,NaN,NaN,100.5,0.0,NaN,NaN
6182,1,255.3811111111111,9,402.66,-0.20867658407495426,1.65,634.74,1.65,0.7872786742096737,179.70727465918597,190.60834881009572,190.60834881009572,2298.43,32294.704565432105,36331.54263611112,36331.54263611112
4373,1,841.37,1,841.37,NaN,841.37,841.37,841.37,NaN,0.0,NaN,NaN,841.37,0.0,NaN,NaN
2886,4,103.10333333333334,3,115.57,-1.4999999999999998,15.0,178.74,15.0,-0.27102294554093914,67.42531786272045,82.57881225431457,82.57881225431457,309.31,4546.173488888889,6819.260233333333,6819.260233333333
5593,4,269.238,5,271.5,-1.7050581880931668,10.25,559.52,10.25,0.022808796844260713,230.1819415505917,257.3512342500032,257.3512342500032,1346.19,52983.726216,66229.65777,66229.65777
1393,3,6.7,1,6.7,NaN,6.7,6.7,6.7,NaN,0.0,NaN,NaN,6.7,0.0,NaN,NaN
6074,2,242.18499999999997,8,428.05,-1.6210831806616668,57.3,473.29,5.1,-0.07604814794049002,184.72290403466485,197.47709096789646,197.47709096789646,1937.4799999999998,34122.551275,38997.20145714285,38997.20145714285
6151,3,704.5024999999999,4,206.7,-0.8001516442600547,1617.56,1617.56,206.7,0.9603874473400035,542.6070392270542,626.5486403238511,626.5486403238511,2818.0099999999998,294422.3990187499,392563.19869166653,392563.19869166653
1297,3,360.82800000000003,5,68.0,-0.34007559933171994,36.05,1225.26,34.13,1.1450567089395187,458.60283232444175,512.7335538756948,512.7335538756948,1804.14,210316.55781600002,262895.69727,262895.69727
3056,2,331.18,1,331.18,NaN,331.18,331.18,331.18,NaN,0.0,NaN,NaN,331.18,0.0,NaN,NaN
4175,4,250.7,2,418.2,-2.0,83.2,418.2,83.2,0.0,167.5,236.88077169749343,236.88077169749343,501.4,28056.25,56112.5,56112.5
1201,3,139.36666666666667,3,236.0,-1.5000000000000007,96.3,236.0,85.8,0.694653479326725,68.46441086838881,83.85143608390577,83.85143608390577,418.1,4687.375555555555,7031.0633333333335,7031.0633333333335
5838,1,1390.6485714285716,7,211.44,2.1403130200444256,7952.68,7952.68,137.56,2.029283613668688,2682.7140708268266,2897.6623768331406,2897.6623768331406,9734.54,7196954.785812245,8396447.250114286,8396447.250114286
1783,3,879.92,1,879.92,NaN,879.92,879.92,879.92,NaN,0.0,NaN,NaN,879.92,0.0,NaN,NaN
6864,1,491.49333333333334,3,171.92,-1.4999999999999998,722.2,722.2,171.92,-0.5161450904931171,233.2737775423738,285.70086267516473,285.70086267516473,1474.48,54416.6552888889,81624.98293333335,81624.98293333335
6158,4,192.71250000000003,4,439.75,-1.7729988714614462,1.7,439.75,1.7,0.16724053521482615,188.32208239808205,217.4556099337671,217.4556099337671,770.8500000000001,35465.20671875,47286.942291666666,47286.942291666666
4123,2,134.8816666666667,6,33.0,-1.3519942848125828,1.95,322.94,1.95,0.4444900243046495,117.51059731171294,128.7264097870622,128.7264097870622,809.2900000000001,13808.740480555556,16570.488576666667,16570.488576666667
1225,3,561.66,1,561.66,NaN,561.66,561.66,561.66,NaN,0.0,NaN,NaN,561.66,0.0,NaN,NaN
6378,4,132.29,2,143.6,-1.9999999999999993,120.98,143.6,120.98,0.0,11.309999999999995,15.994755390439698,15.994755390439698,264.58,127.91609999999989,255.83219999999977,255.83219999999977
4145,1,277.71750000000003,4,249.49,-1.1202733166083856,1.95,504.98,1.95,-0.35746099660298336,183.28981578022822,211.64484896086336,211.64484896086336,1110.8700000000001,33595.15656875,44793.54209166666,44793.54209166666
1463,3,132.55,2,40.8,-2.0,224.3,224.3,40.8,0.0,91.75,129.75409434773147,129.75409434773147,265.1,8418.0625,16836.125,16836.125
2947,2,1452.35,1,1452.35,NaN,1452.35,1452.35,1452.35,NaN,0.0,NaN,NaN,1452.35,0.0,NaN,NaN
2100,1,615.09,1,615.09,NaN,615.09,615.09,615.09,NaN,0.0,NaN,NaN,615.09,0.0,NaN,NaN
4411,4,346.38,1,346.38,NaN,346.38,346.38,346.38,NaN,0.0,NaN,NaN,346.38,0.0,NaN,NaN
1606,4,319.655,2,306.42,-2.0,332.89,332.89,306.42,0.0,13.234999999999985,18.717116498007893,18.717116498007893,639.31,175.16522499999962,350.33044999999925,350.33044999999925
5720,3,279.09666666666664,3,222.13,-1.5,499.23,499.23,115.93,0.4850099524055305,161.58305054126882,197.8980124542269,197.8980124542269,837.29,26109.08222222223,39163.623333333344,39163.623333333344
4067,4,118.71,1,118.71,NaN,118.71,118.71,118.71,NaN,0.0,NaN,NaN,118.71,0.0,NaN,NaN
4813,1,468.9,2,362.82,-2.0000000000000004,574.98,574.98,362.82,0.0,106.08000000000001,150.01977469653795,150.01977469653795,937.8,11252.966400000003,22505.932800000006,22505.932800000006
3527,3,304.96999999999997,3,356.0,-1.5000000000000007,112.66,446.25,112.66,-0.4957898135755513,140.88675759867095,172.55033381596223,172.55033381596223,914.91,19849.07846666667,29773.617700000003,29773.617700000003
1030,1,564.6,3,1268.74,-1.5000000000000009,419.06,1268.74,6.0,0.39406659633397717,525.683361983872,643.8280015656355,643.8280015656355,1693.8,276342.99706666666,414514.49559999997,414514.49559999997
2284,3,338.12,1,338.12,NaN,338.12,338.12,338.12,NaN,0.0,NaN,NaN,338.12,0.0,NaN,NaN
6336,3,213.59750000000003,4,706.22,-0.7695711018225659,5.95,706.22,4.25,1.040084138941862,289.54287518215676,334.33531385671284,334.33531385671284,854.3900000000001,83835.07656875001,111780.10209166667,111780.10209166667
6021,3,346.21,5,835.95,-0.6309372970702056,8.7,835.95,8.7,0.7088142338565238,278.1732364552708,311.0071331175541,311.0071331175541,1731.05,77380.34948,96725.43685,96725.43685
2190,2,219.0,1,219.0,NaN,219.0,219.0,219.0,NaN,0.0,NaN,NaN,219.0,0.0,NaN,NaN
2978,4,300.7233333333333,3,28.68,-1.5000000000000004,332.46,541.03,28.68,-0.22286198873519203,210.3664146726426,257.64518748335536,257.64518748335536,902.1699999999998,44254.02842222222,66381.04263333333,66381.04263333333
3961,2,613.25,1,613.25,NaN,613.25,613.25,613.25,NaN,0.0,NaN,NaN,613.25,0.0,NaN,NaN
6535,2,15.8,1,15.8,NaN,15.8,15.8,15.8,NaN,0.0,NaN,NaN,15.8,0.0,NaN,NaN
2874,3,314.15,1,314.15,NaN,314.15,314.15,314.15,NaN,0.0,NaN,NaN,314.15,0.0,NaN,NaN
2615,4,145.21,1,145.21,NaN,145.21,145.21,145.21,NaN,0.0,NaN,NaN,145.21,0.0,NaN,NaN
4372,2,1011.0699999999999,2,1283.96,-2.000000000000001,738.18,1283.96,738.18,-3.6662937046199803E-16,272.89000000000004,385.924739035994,385.924739035994,2022.1399999999999,74468.95210000002,148937.90420000005,148937.90420000005
3442,1,154.88,1,154.88,NaN,154.88,154.88,154.88,NaN,0.0,NaN,NaN,154.88,0.0,NaN,NaN
3379,4,595.02,1,595.02,NaN,595.02,595.02,595.02,NaN,0.0,NaN,NaN,595.02,0.0,NaN,NaN
4395,4,178.26,1,178.26,NaN,178.26,178.26,178.26,NaN,0.0,NaN,NaN,178.26,0.0,NaN,NaN
5366,4,250.04,1,250.04,NaN,250.04,250.04,250.04,NaN,0.0,NaN,NaN,250.04,0.0,NaN,NaN
4096,1,118.98,1,118.98,NaN,118.98,118.98,118.98,NaN,0.0,NaN,NaN,118.98,0.0,NaN,NaN
1575,2,250.105,2,499.56,-2.0000000000000004,0.65,499.56,0.65,0.0,249.455,352.78264420178044,352.78264420178044,500.21,62227.79702500001,124455.59405000001,124455.59405000001
3297,4,213.3,1,213.3,NaN,213.3,213.3,213.3,NaN,0.0,NaN,NaN,213.3,0.0,NaN,NaN
6864,4,144.0,1,144.0,NaN,144.0,144.0,144.0,NaN,0.0,NaN,NaN,144.0,0.0,NaN,NaN
5042,2,5.1,1,5.1,NaN,5.1,5.1,5.1,NaN,0.0,NaN,NaN,5.1,0.0,NaN,NaN
3260,3,9.24,1,9.24,NaN,9.24,9.24,9.24,NaN,0.0,NaN,NaN,9.24,0.0,NaN,NaN
2088,3,6.35,1,6.35,NaN,6.35,6.35,6.35,NaN,0.0,NaN,NaN,6.35,0.0,NaN,NaN
2295,2,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
3145,2,26.5,1,26.5,NaN,26.5,26.5,26.5,NaN,0.0,NaN,NaN,26.5,0.0,NaN,NaN
2031,3,160.93750000000003,4,322.3,-1.9996455795191408,1.69,322.3,1.69,2.658182922148936E-4,159.24955578823446,183.885547805331,183.885547805331,643.7500000000001,25360.42101875,33813.89469166667,33813.89469166667
3886,1,139.86,1,139.86,NaN,139.86,139.86,139.86,NaN,0.0,NaN,NaN,139.86,0.0,NaN,NaN
5806,3,237.62545454545455,11,356.91,-0.1410525076571827,16.5,578.72,16.5,0.6653964847005102,152.64191062528943,160.09218646540103,160.09218646540103,2613.88,23299.552879338844,25629.50816727273,25629.50816727273
4025,2,330.26000000000005,4,569.4,-1.066213179916812,21.95,569.4,21.95,-0.46925572490208745,199.9359861305613,230.8661908263457,230.8661908263457,1321.0400000000002,39974.398550000005,53299.19806666667,53299.19806666667
5228,1,168.6,1,168.6,NaN,168.6,168.6,168.6,NaN,0.0,NaN,NaN,168.6,0.0,NaN,NaN
4931,4,1055.2688888888888,9,1335.2,2.8379058882538697,1415.92,5424.0,21.6,2.043067000662672,1627.1422807721956,1725.8450110340473,1725.8450110340473,9497.42,2647592.001876543,2978541.002111111,2978541.002111111
6002,2,464.14250000000004,8,250.04,2.73844012132486,4.34,2350.98,4.34,2.104271504514456,726.4584623491904,776.6167633809392,776.6167633809392,3713.1400000000003,527741.89751875,603133.5971642857,603133.5971642857
6019,2,661.8418181818182,11,125.2,5.1239245339681325,17.9,4314.72,17.9,2.577028962539022,1189.1318568741895,1247.1720131306522,1247.1720131306522,7280.26,1414034.5730330579,1555438.0303363637,1555438.0303363637
4023,2,310.85,1,310.85,NaN,310.85,310.85,310.85,NaN,0.0,NaN,NaN,310.85,0.0,NaN,NaN
3739,2,160.06666666666666,6,202.45,-0.3342922202726517,23.1,469.9,23.1,0.9660711543946311,158.5765579214728,173.7119157302304,173.7119157302304,960.4,25146.52472222222,30175.829666666665,30175.829666666665
5825,4,388.16400000000004,5,363.66,-1.6117345509913081,641.36,666.32,70.2,-0.017416835994498267,236.15998455284503,264.03488951273084,264.03488951273084,1940.8200000000002,55771.538304,69714.42288,69714.42288
3007,3,122.1,1,122.1,NaN,122.1,122.1,122.1,NaN,0.0,NaN,NaN,122.1,0.0,NaN,NaN
6707,2,247.775,4,326.78,-0.6842908467483539,5.88,345.44,5.88,-1.1312630338796057,140.1318431870501,161.8103147721636,161.8103147721636,991.1,19636.933474999998,26182.577966666664,26182.577966666664
5666,3,4456.8,3,12797.52,-1.5,371.4,12797.52,201.48,0.7066666591988235,5898.187619396318,7223.775037361007,7223.775037361007,13370.4,3.478861719360001E7,5.218292579040001E7,5.218292579040001E7
6130,2,179.515,8,159.6,2.0891273393897904,139.8,740.41,1.95,1.8425021769951513,223.182476462647,238.59210332998987,238.59210332998987,1436.12,49810.41779999999,56926.19177142856,56926.19177142856
3471,3,83.35,1,83.35,NaN,83.35,83.35,83.35,NaN,0.0,NaN,NaN,83.35,0.0,NaN,NaN
5794,1,271.47666666666663,3,266.85,-1.5000000000000009,39.9,507.68,39.9,0.03632116780520878,190.9984059852042,233.92431817434743,233.92431817434743,814.43,36480.391088888886,54720.58663333333,54720.58663333333
6099,3,147.68625,8,317.38,-0.7268407895140929,51.0,421.39,2.95,0.8250118093324221,141.58453375435295,151.36023330711976,151.36023330711976,1181.49,20046.18019843751,22909.920226785725,22909.920226785725
3603,1,450.4633333333333,3,147.95,-1.5000000000000024,547.14,656.3,147.95,-0.5770619309455486,218.50204275678723,267.6092562549609,267.6092562549609,1351.3899999999999,47743.14268888888,71614.71403333332,71614.71403333332
5554,2,580.5,2,845.32,-2.0000000000000013,315.68,845.32,315.68,0.0,264.82000000000005,374.51203558764314,374.51203558764314,1161.0,70129.63240000003,140259.26480000006,140259.26480000006
5170,4,207.8,1,207.8,NaN,207.8,207.8,207.8,NaN,0.0,NaN,NaN,207.8,0.0,NaN,NaN
2961,1,88.2,1,88.2,NaN,88.2,88.2,88.2,NaN,0.0,NaN,NaN,88.2,0.0,NaN,NaN
1506,2,108.0,1,108.0,NaN,108.0,108.0,108.0,NaN,0.0,NaN,NaN,108.0,0.0,NaN,NaN
4118,4,67.2,2,35.4,-2.0000000000000018,99.0,99.0,35.4,4.525210603995634E-16,31.8,44.971991283464426,44.971991283464426,134.4,1011.24,2022.48,2022.48
3567,2,266.2,2,160.12,-1.9999999999999996,372.28,372.28,160.12,0.0,106.07999999999998,150.0197746965379,150.0197746965379,532.4,11252.966399999998,22505.932799999995,22505.932799999995
2057,2,295.875,2,258.75,-2.0,333.0,333.0,258.75,0.0,37.125,52.50267850310115,52.50267850310115,591.75,1378.265625,2756.53125,2756.53125
1190,3,306.2,1,306.2,NaN,306.2,306.2,306.2,NaN,0.0,NaN,NaN,306.2,0.0,NaN,NaN
5541,4,279.9225,4,489.05,-0.9370653148164898,7.5,489.05,7.5,-0.5297734907254381,173.18144421025596,199.97270686687887,199.97270686687887,1119.69,29991.812618749995,39989.08349166666,39989.08349166666
1827,1,184.64,1,184.64,NaN,184.64,184.64,184.64,NaN,0.0,NaN,NaN,184.64,0.0,NaN,NaN
6075,4,310.9533333333333,3,446.62,-1.5,242.12,446.62,242.12,0.7068762947491988,95.93429464424538,117.49503535610913,117.49503535610913,932.86,9203.388888888889,13805.083333333334,13805.083333333334
2476,3,138.49,2,75.8,-1.999999999999998,201.18,201.18,75.8,-4.725147103934464E-16,62.690000000000005,88.65704822516933,88.65704822516933,276.98,3930.0361000000007,7860.072200000001,7860.072200000001
5743,3,424.10749999999996,4,1063.84,-0.7522142943699093,221.63,1063.84,107.4,1.0357804288340948,375.8623916658196,434.008506013035,434.008506013035,1696.4299999999998,141272.53746874997,188363.38329166663,188363.38329166663
2679,1,31.2,1,31.2,NaN,31.2,31.2,31.2,NaN,0.0,NaN,NaN,31.2,0.0,NaN,NaN
5433,2,766.065,2,916.74,-2.000000000000001,615.39,916.74,615.39,0.0,150.675,213.0866285105661,213.0866285105661,1532.13,22702.955625000002,45405.911250000005,45405.911250000005
1174,2,449.455,2,510.27,-2.0,388.64,510.27,388.64,0.0,60.815,86.00539779571977,86.00539779571977,898.91,3698.4642249999997,7396.928449999999,7396.928449999999
1442,2,34.35,2,52.8,-2.0,15.9,52.8,15.9,0.0,18.45,26.092240225783602,26.092240225783602,68.7,340.4025,680.805,680.805
3531,3,116.545,2,120.23,-2.0000000000000004,112.86,120.23,112.86,0.0,3.6850000000000023,5.211376977344859,5.211376977344859,233.09,13.579225000000017,27.158450000000034,27.158450000000034
5904,2,594.1,4,1532.76,-0.8096103310364833,119.8,1532.76,119.8,0.9817354202923192,556.6733861071499,642.7910586393269,642.7910586393269,2376.4,309885.25879999995,413180.3450666666,413180.3450666666
5936,4,201.514,5,228.96,-0.36518724008907677,9.25,591.86,9.25,1.0640480128221979,208.98339298614135,233.65053644278242,233.65053644278242,1007.57,43674.058544,54592.57318,54592.57318
2085,3,1106.96,1,1106.96,NaN,1106.96,1106.96,1106.96,NaN,0.0,NaN,NaN,1106.96,0.0,NaN,NaN
4505,3,318.65,1,318.65,NaN,318.65,318.65,318.65,NaN,0.0,NaN,NaN,318.65,0.0,NaN,NaN
6794,3,660.75,2,1255.22,-2.0000000000000018,66.28,1255.22,66.28,-5.6744042403011E-16,594.47,840.7075364239339,840.7075364239339,1321.5,353394.58090000006,706789.1618000001,706789.1618000001
