customer_id,acct_stat_dt_quarter,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
17948,1,358.56,1,358.56,NaN,358.56,358.56,358.56,NaN,0.0,NaN,NaN,358.56,0.0,NaN,NaN
17788,3,558.95,2,16.7,-2.0,1101.2,1101.2,16.7,0.0,542.25,766.8573041968108,766.8573041968108,1117.9,294035.0625,588070.125,588070.125
12641,1,185.9,1,185.9,NaN,185.9,185.9,185.9,NaN,0.0,NaN,NaN,185.9,0.0,NaN,NaN
16641,3,231.1,1,231.1,NaN,231.1,231.1,231.1,NaN,0.0,NaN,NaN,231.1,0.0,NaN,NaN
15307,4,205.3,1,205.3,NaN,205.3,205.3,205.3,NaN,0.0,NaN,NaN,205.3,0.0,NaN,NaN
14951,1,311.69,1,311.69,NaN,311.69,311.69,311.69,NaN,0.0,NaN,NaN,311.69,0.0,NaN,NaN
16380,3,1780.59,1,1780.59,NaN,1780.59,1780.59,1780.59,NaN,0.0,NaN,NaN,1780.59,0.0,NaN,NaN
15782,4,332.4,3,526.0,-1.5000000000000002,20.8,526.0,20.8,-0.6463669121075986,222.48559503931935,272.4880914829123,272.4880914829123,997.1999999999999,49499.84,74249.76,74249.76
69281,1,264.12,2,521.54,-1.9999999999999987,6.7,521.54,6.7,0.0,257.41999999999996,364.0468552260821,364.0468552260821,528.24,66265.05639999997,132530.11279999994,132530.11279999994
69210,4,171.19,1,171.19,NaN,171.19,171.19,171.19,NaN,0.0,NaN,NaN,171.19,0.0,NaN,NaN
12618,1,177.31,1,177.31,NaN,177.31,177.31,177.31,NaN,0.0,NaN,NaN,177.31,0.0,NaN,NaN
70651,4,25.415,2,34.68,-1.9999999999999991,16.15,34.68,16.15,0.0,9.265,13.102688655386727,13.102688655386727,50.83,85.840225,171.68045,171.68045
70040,4,580.2135897435898,39,304.34,6.292104268706437,20.0,3733.0,3.75,2.5513217523881346,845.7592101334607,856.815355338984,856.815355338984,22628.33,715308.6415255753,734132.5531446694,734132.5531446694
15332,4,172.0,3,438.0,-1.5,63.0,438.0,15.0,0.6730930227636122,189.10843450253614,231.60958529387335,231.60958529387335,516.0,35762.0,53643.0,53643.0
17674,2,275.52,2,300.66,-2.0000000000000004,250.38,300.66,250.38,0.0,25.140000000000015,35.55332895805963,35.55332895805963,551.04,632.0196000000008,1264.0392000000015,1264.0392000000015
69906,3,290.96384615384613,26,198.35,1.8480191297956505,7.91,1097.24,3.25,1.3660360315964253,258.8794452588208,264.00626860856045,264.00626860856045,7565.0599999999995,67018.5671775148,69699.30986461538,69699.30986461538
69715,1,542.8088461538463,26,305.45,18.274421579598755,12.45,6260.9,2.1,4.354376399657447,1179.2914331343434,1202.6460059529634,1202.6460059529634,14113.030000000002,1390728.2842640532,1446357.4156346153,1446357.4156346153
17041,2,274.3425,4,304.5,-0.8803481267653743,15.8,446.39,15.8,-0.7519196712055837,158.5307188489032,183.0555064044783,183.0555064044783,1097.37,25131.988818749996,33509.318425,33509.318425
70483,2,533.825,2,411.4,-1.9999999999999998,656.25,656.25,411.4,0.0,122.42500000000001,173.13509537352618,173.13509537352618,1067.65,14987.880625000003,29975.761250000007,29975.761250000007
69599,2,360.8385714285714,14,165.85,-0.8242064058185283,41.85,1003.27,7.5,0.8532864586801546,335.0916941004388,347.7410849790654,347.7410849790654,5051.74,112286.44345510205,120923.8621824176,120923.8621824176
16945,4,224.76875,16,279.85,-0.9649767131626028,350.64,350.64,10.08,-0.8027795860519328,110.97592091727603,114.6154382780377,114.6154382780377,3596.3,12315.655023437503,13136.69869166667,13136.69869166667
14099,2,261.8863636363636,11,383.52,0.36729051124781487,11.2,403.81,11.2,-0.7417247864737733,106.47621674454535,111.67319824136203,111.67319824136203,2880.75,11337.1847322314,12470.903205454542,12470.903205454542
69852,1,742.5613043478261,23,1440.0,16.111038268634662,17.85,8520.92,1.65,4.148012986660565,1699.039697448825,1737.225132616287,1737.225132616287,17078.91,2886735.893506995,3017951.1613936764,3017951.1613936764
18032,3,73.5,1,73.5,NaN,73.5,73.5,73.5,NaN,0.0,NaN,NaN,73.5,0.0,NaN,NaN
14321,2,307.66,4,326.82,-1.40509738036015,300.16,329.94,273.72,-0.45442344126995754,22.757842604254023,26.278493107482387,26.278493107482387,1230.64,517.9193999999995,690.5591999999994,690.5591999999994
12672,1,225.9,1,225.9,NaN,225.9,225.9,225.9,NaN,0.0,NaN,NaN,225.9,0.0,NaN,NaN
69575,4,122.38333333333334,6,113.7,0.5000479167704799,3.75,439.6,1.95,1.395537600605067,149.7542004604731,164.0475073467033,164.0475073467033,734.3000000000001,22426.32055555556,26911.584666666673,26911.584666666673
15090,3,381.32,1,381.32,NaN,381.32,381.32,381.32,NaN,0.0,NaN,NaN,381.32,0.0,NaN,NaN
15843,3,118.95,1,118.95,NaN,118.95,118.95,118.95,NaN,0.0,NaN,NaN,118.95,0.0,NaN,NaN
15406,2,87.94250000000001,4,9.25,-0.8023832077642763,17.85,258.42,9.25,1.0040206774229603,100.79510240458116,116.38815901256164,116.38815901256164,351.77000000000004,10159.65266875,13546.203558333335,13546.203558333335
13932,2,307.4,1,307.4,NaN,307.4,307.4,307.4,NaN,0.0,NaN,NaN,307.4,0.0,NaN,NaN
70531,2,263.13000000000005,6,644.75,-1.4370003325531207,4.95,644.75,4.95,0.6407835276529819,251.03450499881484,274.9945221999886,274.9945221999886,1578.7800000000002,63018.3227,75621.98724,75621.98724
18211,2,120.01400000000001,5,137.9,0.054795891290742915,49.2,151.5,49.2,-1.3299291810506584,36.20991002474324,40.48391013723849,40.48391013723849,600.07,1311.157584000001,1638.946980000001,1638.946980000001
17107,1,1607.2042857142858,7,1695.21,-1.0760064645513643,435.0,2423.6,70.8,-0.8294247754671848,886.0012833086021,956.9907625966083,956.9907625966083,11250.43,784998.2740244897,915831.319695238,915831.319695238
15918,2,167.115,2,142.0,-1.9999999999999984,192.23,192.23,142.0,0.0,25.114999999999995,35.51797361900027,35.51797361900027,334.23,630.7632249999997,1261.5264499999994,1261.5264499999994
17029,4,358.0,1,358.0,NaN,358.0,358.0,358.0,NaN,0.0,NaN,NaN,358.0,0.0,NaN,NaN
17252,3,176.92999999999998,2,341.96,-1.9999999999999976,11.9,341.96,11.9,4.144206873820505E-16,165.03,233.38766419843188,233.38766419843188,353.85999999999996,27234.9009,54469.8018,54469.8018
13587,1,359.26666666666665,3,712.4,-1.4999999999999993,66.0,712.4,66.0,0.32475653497220036,267.265477672586,327.3320230795229,327.3320230795229,1077.8,71430.83555555555,107146.25333333333,107146.25333333333
12602,1,153.12,1,153.12,NaN,153.12,153.12,153.12,NaN,0.0,NaN,NaN,153.12,0.0,NaN,NaN
13047,4,160.41687499999995,16,70.05,-1.1336796059611574,14.95,562.4,2.95,0.843625409919178,207.22869114575903,214.02487191036934,214.02487191036934,2566.669999999999,42943.73043398438,45806.645796250006,45806.645796250006
70366,1,250.90466666666669,15,210.24,-1.1459988114227129,464.88,464.88,11.31,-0.012368579564770473,133.04854632134175,137.71832930538574,137.71832930538574,3763.57,17701.91567822222,18966.338226666667,18966.338226666667
12712,3,239.88785714285717,14,175.53,1.2396625861640507,25.0,776.05,12.75,1.3136821608618676,203.1016810501778,210.7685752076313,210.7685752076313,3358.4300000000003,41250.29284540815,44423.39229505493,44423.39229505493
17026,2,77.415,2,33.15,-1.9999999999999984,121.68,121.68,33.15,-3.355588876632629E-16,44.265,62.60016333844506,62.60016333844506,154.83,1959.390225,3918.78045,3918.78045
16558,1,358.93333333333334,21,569.4,2.1028583260320683,18.86,1256.69,9.25,1.3703354347285563,291.4134284962457,298.60990543405177,298.60990543405177,7537.6,84921.7863079365,89167.87562333333,89167.87562333333
70191,4,336.6664285714286,14,156.65,0.8929579726946475,345.53,881.01,30.0,1.2154709679303846,219.25490796289222,227.53157098292107,227.53157098292107,4713.33,48072.71466581633,51770.61579395605,51770.61579395605
15394,1,545.885,4,587.66,-1.2285439290761908,329.4,848.78,329.4,0.5028849030715814,197.98212109935585,228.61006182289236,228.61006182289236,2183.54,39196.920275000004,52262.56036666667,52262.56036666667
13033,2,190.55,1,190.55,NaN,190.55,190.55,190.55,NaN,0.0,NaN,NaN,190.55,0.0,NaN,NaN
12853,2,225.83333333333334,9,427.4,1.1806713498165875,53.0,897.8,5.95,1.5138292224218912,273.97223399461484,290.59143677162956,290.59143677162956,2032.5,75060.78499999999,84443.383125,84443.383125
13266,2,207.93947368421053,19,302.22,-1.6333719731916065,32.1,382.34,1.95,-0.4767839187401112,148.23572349732575,152.29772827785868,152.29772827785868,3950.85,21973.82972077561,23194.59803859648,23194.59803859648
17574,2,185.65,1,185.65,NaN,185.65,185.65,185.65,NaN,0.0,NaN,NaN,185.65,0.0,NaN,NaN
17630,1,251.8,2,335.5,-1.999999999999999,168.1,335.5,168.1,3.970669727204482E-16,83.7,118.36967517062806,118.36967517062806,503.6,7005.6900000000005,14011.380000000001,14011.380000000001
18150,4,188.85999999999999,3,227.58,-1.5,153.3,227.58,153.3,0.15476330836665195,30.40689395515431,37.24068742652315,37.24068742652315,566.5799999999999,924.5791999999998,1386.8687999999997,1386.8687999999997
18135,1,136.382,5,109.82,-0.9677921586538618,129.6,171.84,109.82,0.5053014669219648,21.371246477451898,23.893779943742683,23.893779943742683,681.9100000000001,456.73017600000014,570.9127200000001,570.9127200000001
17892,1,81.36666666666666,3,142.1,-1.5000000000000007,91.8,142.1,10.2,-0.28086958859440164,54.3509787298158,66.56608245445524,66.56608245445524,244.09999999999997,2954.0288888888895,4431.043333333334,4431.043333333334
16012,4,471.7633333333334,3,365.05,-1.499999999999999,283.17,767.07,283.17,0.628434059528935,211.47199047522952,258.9992357775083,258.9992357775083,1415.2900000000002,44720.40275555556,67080.60413333334,67080.60413333334
15265,2,793.88,1,793.88,NaN,793.88,793.88,793.88,NaN,0.0,NaN,NaN,793.88,0.0,NaN,NaN
13075,1,919.61,1,919.61,NaN,919.61,919.61,919.61,NaN,0.0,NaN,NaN,919.61,0.0,NaN,NaN
16952,2,83.805,2,157.11,-2.0,10.5,157.11,10.5,0.0,73.305,103.66892518975973,103.66892518975973,167.61,5373.623025000001,10747.246050000002,10747.246050000002
16674,2,122.2,1,122.2,NaN,122.2,122.2,122.2,NaN,0.0,NaN,NaN,122.2,0.0,NaN,NaN
14359,4,156.96333333333334,6,483.39,-0.88312744723024,8.85,483.39,5.75,0.8128428875857868,179.57756315555935,196.71736432421687,196.71736432421687,941.7800000000001,32248.1011888889,38697.72142666668,38697.72142666668
69340,4,363.76,2,134.96,-1.9999999999999998,592.56,592.56,134.96,0.0,228.79999999999995,323.5720630709641,323.5720630709641,727.52,52349.43999999998,104698.87999999996,104698.87999999996
17425,4,379.58500000000004,2,688.97,-1.9999999999999991,70.2,688.97,70.2,0.0,309.385,437.5364629948,437.5364629948,759.1700000000001,95719.07822499999,191438.15644999998,191438.15644999998
16982,4,384.06,1,384.06,NaN,384.06,384.06,384.06,NaN,0.0,NaN,NaN,384.06,0.0,NaN,NaN
16079,3,450.6666666666667,3,508.22,-1.500000000000001,530.16,530.16,313.62,-0.6802484204652657,97.31968808462597,119.19178886707479,119.19178886707479,1352.0,9471.121688888888,14206.682533333333,14206.682533333333
12659,4,91.68,1,91.68,NaN,91.68,91.68,91.68,NaN,0.0,NaN,NaN,91.68,0.0,NaN,NaN
16504,2,484.38,1,484.38,NaN,484.38,484.38,484.38,NaN,0.0,NaN,NaN,484.38,0.0,NaN,NaN
12984,1,97.5,1,97.5,NaN,97.5,97.5,97.5,NaN,0.0,NaN,NaN,97.5,0.0,NaN,NaN
69990,1,261.3509090909091,33,225.7,-0.14534419817830724,32.75,767.37,6.5,0.6358080019838896,200.88897279363707,204.003716255422,204.003716255422,8624.58,40356.37939008266,41617.51624602274,41617.51624602274
69911,4,345.11703703703694,27,133.48,5.8054862295369425,303.96,1830.72,6.35,2.476997482373697,400.7462962266389,408.3802449623373,408.3802449623373,9318.159999999998,160597.59393936902,166774.4244754986,166774.4244754986
69770,2,373.11,22,395.76,2.374472950010447,48.33,1382.88,12.75,1.5720490892591805,331.67080201472504,339.4758887573889,339.4758887573889,8208.42,110005.52090909093,115243.87904761906,115243.87904761906
15680,1,444.56,3,478.89,-1.500000000000001,311.97,542.82,311.97,-0.4852347361962372,97.32023530592186,119.19245907355045,119.19245907355045,1333.68,9471.2282,14206.842299999998,14206.842299999998
70006,1,375.28239130434787,46,224.07,16.167605998732796,8.5,2597.0,8.5,3.4844797661330524,409.4899017610589,414.01478942013534,414.01478942013534,17262.99,167681.97964428164,171408.24585859902,171408.24585859902
70142,2,560.7084210526315,19,689.04,4.86987071577599,2924.0,2924.0,20.8,2.3813321007108885,698.5238213265634,717.6650042654778,717.6650042654778,10653.46,487935.5289606647,515043.0583473683,515043.0583473683
14669,1,423.33,3,426.9,-1.5,427.54,427.54,415.55,-0.6999520912573487,5.507491867144838,6.745272418516527,6.745272418516527,1269.99,30.332466666666534,45.4986999999998,45.4986999999998
18145,2,715.3875,4,609.01,-1.1434274618094504,758.3,1079.47,414.77,0.3481736950469903,242.94269039991715,280.5260554000882,280.5260554000882,2861.55,59021.15081875,78694.86775833333,78694.86775833333
16765,2,34.0,1,34.0,NaN,34.0,34.0,34.0,NaN,0.0,NaN,NaN,34.0,0.0,NaN,NaN
15067,4,693.37,2,848.05,-1.9999999999999991,538.69,848.05,538.69,0.0,154.67999999999995,218.75055382787028,218.75055382787028,1386.74,23925.902399999984,47851.80479999997,47851.80479999997
14995,2,116.61500000000001,2,119.31,-2.0000000000000004,113.92,119.31,113.92,0.0,2.6950000000000003,3.8113055505954914,3.8113055505954914,233.23000000000002,7.263025000000002,14.526050000000003,14.526050000000003
16766,3,572.8,2,572.8,NaN,572.8,572.8,572.8,NaN,0.0,0.0,0.0,1145.6,0.0,0.0,0.0
69567,2,575.54,8,300.0,0.9060725937147751,333.69,1881.86,45.7,1.4143086082926057,559.9135703168837,598.5727846660396,598.5727846660396,4604.32,313503.2062249999,358289.37854285707,358289.37854285707
15651,4,170.76,2,227.32,-2.0000000000000013,114.2,227.32,114.2,0.0,56.559999999999995,79.98791908782225,79.98791908782225,341.52,3199.0335999999993,6398.067199999999,6398.067199999999
15133,4,324.61,2,324.7,-1.9999999999999991,324.52,324.7,324.52,0.0,0.09000000000000341,0.12727922061358338,0.12727922061358338,649.22,0.008100000000000614,0.016200000000001227,0.016200000000001227
15223,3,352.2,3,300.85,-1.5000000000000007,300.85,454.9,300.85,0.7071067811865475,72.61986642785841,88.94080896866183,88.94080896866183,1056.6,5273.644999999997,7910.467499999995,7910.467499999995
13232,1,193.94285714285715,7,117.43,-0.8313498628072127,187.9,314.26,117.43,0.5858141371458156,66.17710948967296,71.47944779545276,71.47944779545276,1357.6000000000001,4379.409820408163,5109.311457142857,5109.311457142857
16399,2,178.41,1,178.41,NaN,178.41,178.41,178.41,NaN,0.0,NaN,NaN,178.41,0.0,NaN,NaN
16319,4,404.4,1,404.4,NaN,404.4,404.4,404.4,NaN,0.0,NaN,NaN,404.4,0.0,NaN,NaN
12749,3,539.1949999999999,8,859.1,0.3298650661493592,19.9,1866.43,19.9,1.1534141489567848,594.6544533172186,635.7123508092544,635.7123508092544,4313.5599999999995,353613.91885,404130.19297142857,404130.19297142857
13115,3,170.28071428571428,14,878.55,0.8097804675284768,16.5,901.07,0.65,1.6090623812159437,319.54883544648396,331.6114982803797,331.6114982803797,2383.93,102111.45823520409,109966.18579175825,109966.18579175825
13016,3,263.2966666666667,3,425.25,-1.5000000000000002,12.48,425.25,12.48,-0.6205274621529668,179.84676298325627,220.26640060012178,220.26640060012178,789.8900000000001,32344.858155555557,48517.287233333336,48517.287233333336
13621,1,213.85,1,213.85,NaN,213.85,213.85,213.85,NaN,0.0,NaN,NaN,213.85,0.0,NaN,NaN
17777,4,221.95333333333335,3,194.7,-1.4999999999999998,214.91,256.25,194.7,0.39164337905859375,25.616492517300042,31.373667833604244,31.373667833604244,665.86,656.2046888888891,984.3070333333337,984.3070333333337
15612,4,97.575,2,69.65,-1.9999999999999987,125.5,125.5,69.65,0.0,27.924999999999997,39.491913729268674,39.491913729268674,195.15,779.8056249999998,1559.6112499999997,1559.6112499999997
13176,4,492.84,1,492.84,NaN,492.84,492.84,492.84,NaN,0.0,NaN,NaN,492.84,0.0,NaN,NaN
13278,1,542.73,1,542.73,NaN,542.73,542.73,542.73,NaN,0.0,NaN,NaN,542.73,0.0,NaN,NaN
17286,1,153.92,1,153.92,NaN,153.92,153.92,153.92,NaN,0.0,NaN,NaN,153.92,0.0,NaN,NaN
18058,1,170.16,1,170.16,NaN,170.16,170.16,170.16,NaN,0.0,NaN,NaN,170.16,0.0,NaN,NaN
70266,1,556.5158333333335,24,165.89,7.0176104177534295,76.3,3875.88,10.95,2.7696539546240952,861.5207754455521,880.0502237788411,880.0502237788411,13356.380000000003,742218.0465243055,774488.3963731884,774488.3963731884
15070,1,106.2,1,106.2,NaN,106.2,106.2,106.2,NaN,0.0,NaN,NaN,106.2,0.0,NaN,NaN
17428,3,522.9473333333333,30,353.0,16.68869004702225,67.25,4090.28,7.5,3.9750618863663507,724.6674272148723,737.0558019857923,737.0558019857923,15688.419999999998,525142.8800662223,543251.2552409195,543251.2552409195
17799,3,248.098,10,223.48,-0.8872631137990639,29.85,580.04,6.35,0.5280691908164713,184.1981948228592,194.16194551055682,194.16194551055682,2480.98,33928.97497599999,37698.861084444434,37698.861084444434
17303,2,250.04,1,250.04,NaN,250.04,250.04,250.04,NaN,0.0,NaN,NaN,250.04,0.0,NaN,NaN
13324,4,589.7254545454546,11,650.1,1.2055737104072382,16.3,1783.24,16.3,1.1564612901784372,470.67216502984775,493.6451312707061,493.6451312707061,6486.9800000000005,221532.28693388423,243685.51562727266,243685.51562727266
70116,4,636.1326666666668,30,76.32,21.09167274520407,38.65,8132.31,1.65,4.63994928233855,1446.190871678501,1470.9138740321373,1470.9138740321373,19083.980000000003,2091468.0373262228,2163587.6248202305,2163587.6248202305
69721,3,794.9714285714286,21,1578.31,14.303251779494516,7.5,10065.0,1.25,3.9448148161673973,2123.5560558452435,2175.997435300156,2175.997435300156,16694.4,4509490.322317007,4734964.838432858,4734964.838432858
70210,1,280.93160000000006,25,278.6,3.08207454510402,15.0,1261.09,3.75,1.6859104259764188,288.13597271677133,294.0775457069104,294.0775457069104,7023.290000000001,83022.33877343999,86481.60288899999,86481.60288899999
16124,1,155.425,2,249.0,-2.0000000000000004,61.85,249.0,61.85,0.0,93.575,132.33503409906237,132.33503409906237,310.85,8756.280625000001,17512.561250000002,17512.561250000002
13668,2,217.27360000000002,25,231.4,6.401776143231979,3.75,1131.46,3.75,2.259967068441952,235.3444900545581,240.19746433715738,240.19746433715738,5431.84,55387.02899904,57694.821873999994,57694.821873999994
70622,4,1762.465,4,6155.72,-0.7034572566678485,11.9,6155.72,11.9,1.1110971187268424,2553.064605895237,2948.0250749442416,2948.0250749442416,7049.86,6518138.881875001,8690851.842500001,8690851.842500001
17830,3,132.9,3,188.5,-1.4999999999999987,111.05,188.5,99.15,0.6595514180841037,39.61415992630244,48.51723920422513,48.51723920422513,398.7,1569.2816666666665,2353.9224999999997,2353.9224999999997
18224,4,158.95,1,158.95,NaN,158.95,158.95,158.95,NaN,0.0,NaN,NaN,158.95,0.0,NaN,NaN
14870,3,327.25,1,327.25,NaN,327.25,327.25,327.25,NaN,0.0,NaN,NaN,327.25,0.0,NaN,NaN
17775,1,56.4,1,56.4,NaN,56.4,56.4,56.4,NaN,0.0,NaN,NaN,56.4,0.0,NaN,NaN
15414,1,258.3,3,36.2,-1.4999999999999993,353.4,385.3,36.2,-0.6854374873133469,157.58745719969806,193.00443000097172,193.00443000097172,774.9,24833.806666666667,37250.71,37250.71
13192,1,455.97,2,464.32,-2.0000000000000004,447.62,464.32,447.62,0.0,8.349999999999994,11.808683245815336,11.808683245815336,911.94,69.72249999999991,139.44499999999982,139.44499999999982
14442,3,239.86,4,914.24,-0.6683430509504182,4.25,914.24,4.25,1.1525613104778696,389.4743297702687,449.7262182706274,449.7262182706274,959.44,151690.25355,202253.6714,202253.6714
16581,4,70.62,2,105.84,-1.9999999999999978,35.4,105.84,35.4,3.330827189974273E-16,35.22,49.808601666780405,49.808601666780405,141.24,1240.4484,2480.8968,2480.8968
70661,1,124.77499999999999,2,3.32,-2.000000000000001,246.23,246.23,3.32,0.0,121.455,171.76330821802426,171.76330821802426,249.54999999999998,14751.317025,29502.63405,29502.63405
15069,2,1109.53,1,1109.53,NaN,1109.53,1109.53,1109.53,NaN,0.0,NaN,NaN,1109.53,0.0,NaN,NaN
17642,1,356.145,2,395.3,-2.000000000000001,316.99,395.3,316.99,-4.848288633936958E-16,39.155,55.37353203471854,55.37353203471854,712.29,1533.114025,3066.22805,3066.22805
14808,4,220.4646666666667,15,679.62,-0.6292318328088737,76.3,679.62,13.01,0.8706495229443724,208.42348491686073,215.73880304885435,215.73880304885435,3306.9700000000003,43440.34906488888,46543.23114095237,46543.23114095237
69461,4,91.895,2,15.45,-1.9999999999999984,168.34,168.34,15.45,-5.2118617102028715E-16,76.44500000000001,108.10955577561126,108.10955577561126,183.79,5843.838025000001,11687.676050000002,11687.676050000002
17173,2,406.795,6,462.78,0.06373438293366407,10.95,963.18,10.95,0.7893288797445256,284.53925410213617,311.6971359348687,311.6971359348687,2440.77,80962.587125,97155.10455,97155.10455
70749,3,16.5,1,16.5,NaN,16.5,16.5,16.5,NaN,0.0,NaN,NaN,16.5,0.0,NaN,NaN
14261,1,581.725,2,943.75,-2.000000000000002,219.7,943.75,219.7,-6.281081400967554E-16,362.025,511.9806649181197,511.9806649181197,1163.45,131062.10062499998,262124.20124999995,262124.20124999995
13028,3,220.98666666666665,3,355.94,-1.4999999999999996,1.64,355.94,1.64,-0.6521361724114855,156.46895013246416,191.63454420676177,191.63454420676177,662.9599999999999,24482.53235555555,36723.79853333333,36723.79853333333
13732,2,491.86,1,491.86,NaN,491.86,491.86,491.86,NaN,0.0,NaN,NaN,491.86,0.0,NaN,NaN
12452,4,144.19,3,350.57,-1.4999999999999987,2.0,350.57,2.0,0.5652549817547563,149.36650293824246,182.93585843130919,182.93585843130919,432.57,22310.352199999998,33465.5283,33465.5283
17232,1,210.76,2,208.04,-1.999999999999998,213.48,213.48,208.04,-3.530884339460227E-16,2.719999999999999,3.846660889654817,3.846660889654817,421.52,7.398399999999993,14.796799999999987,14.796799999999987
18144,1,240.72916666666666,12,165.05,-1.5643536623104184,232.0,363.4,134.4,0.26315245906476065,82.82901680151441,86.51208653953645,86.51208653953645,2888.75,6860.646024305556,7484.341117424244,7484.341117424244
17643,4,101.55,1,101.55,NaN,101.55,101.55,101.55,NaN,0.0,NaN,NaN,101.55,0.0,NaN,NaN
69825,2,259.1885185185185,27,485.25,2.1720748652122257,25.0,1073.23,1.7,1.5620835911497948,262.6965006281006,267.7006931502147,267.7006931502147,6998.089999999999,69009.45144224966,71663.66111310542,71663.66111310542
69640,2,172.02583333333328,12,189.8,-0.30180288403806177,16.3,507.12,12.75,1.0160832869723548,159.1876130261781,166.26603919667875,166.26603919667875,2064.3099999999995,25340.696140972224,27644.395790151517,27644.395790151517
17213,4,207.1525,8,312.9,-1.6052552973468268,6.3,500.61,3.8,0.29956931096459866,208.67032106591006,223.07795663335781,223.07795663335781,1657.22,43543.30289374999,49763.77473571427,49763.77473571427
12494,2,60.17666666666667,9,57.6,-0.11157746937278246,57.8,214.74,4.95,1.2032324878219893,72.39541437288845,76.7869326448192,76.7869326448192,541.59,5241.096022222224,5896.233025000001,5896.233025000001
17912,4,54.40166666666667,6,95.25,-1.3253203389938413,15.4,125.56,9.9,0.49937003251327367,43.45121418198678,47.598420316925086,47.598420316925086,326.41,1888.0080138888889,2265.6096166666666,2265.6096166666666
17865,1,409.88538461538457,26,756.45,-1.0226009193926557,55.35,1142.88,13.4,0.4798798230476988,357.9948832168799,365.08457905784815,365.08457905784815,10657.019999999999,128160.33640946748,133286.74986584616,133286.74986584616
16701,4,309.79941176470584,17,476.76,1.187512148124287,119.76,1080.65,13.46,1.1559824682056934,276.68560734418173,285.2009960420587,285.2009960420587,5266.589999999999,76554.9253114187,81339.60814338237,81339.60814338237
69826,4,355.0403225806452,31,366.77,9.04623400972052,2.95,2489.11,2.95,2.9220309601588434,496.1154524937938,504.31626347946826,504.31626347946826,11006.25,246130.54220312173,254334.89360989246,254334.89360989246
16270,1,1141.24,1,1141.24,NaN,1141.24,1141.24,1141.24,NaN,0.0,NaN,NaN,1141.24,0.0,NaN,NaN
15164,4,184.08999999999997,2,173.39,-2.0000000000000013,194.79,194.79,173.39,0.0,10.700000000000003,15.132085117392121,15.132085117392121,368.17999999999995,114.49000000000007,228.98000000000013,228.98000000000013
14653,3,247.91428571428574,7,132.66,-1.4211778936688708,403.03,413.53,16.66,-0.2941560258941749,143.30507087600043,154.78716751905316,154.78716751905316,1735.4,20536.343338775507,23959.067228571424,23959.067228571424
70487,1,944.0714285714287,7,241.86,1.7181669162514952,39.8,4655.85,30.6,1.858209758522059,1552.4629710093257,1676.8516598318863,1676.8516598318863,6608.500000000001,2410141.276355102,2811831.4890809525,2811831.4890809525
70311,1,310.1714285714287,21,128.8,1.4072406565296864,22.88,1241.98,4.3,1.42971196557539,316.8513928865544,324.6760623034244,324.6760623034244,6513.600000000002,100394.80517414965,105414.54543285712,105414.54543285712
13285,3,734.2466666666666,3,666.89,-1.4999999999999991,739.02,796.83,666.89,-0.13397611589333364,53.15505264998074,65.1013781216138,65.1013781216138,2202.74,2825.4596222222244,4238.189433333337,4238.189433333337
16692,4,638.0,2,8.5,-2.0,1267.5,1267.5,8.5,0.0,629.5,890.2474375138634,890.2474375138634,1276.0,396270.25,792540.5,792540.5
15727,4,654.1025,4,784.45,-1.4681150531724103,569.67,887.47,374.82,-0.2408607033873946,197.8499574646151,228.4574524027031,228.4574524027031,2616.41,39144.60566875001,52192.80755833335,52192.80755833335
18036,2,135.20666666666668,3,110.8,-1.5000000000000002,151.08,151.08,110.8,-0.6151282410999142,17.51633396449028,21.453040188591768,21.453040188591768,405.62,306.8219555555557,460.23293333333356,460.23293333333356
13570,1,239.49,1,239.49,NaN,239.49,239.49,239.49,NaN,0.0,NaN,NaN,239.49,0.0,NaN,NaN
18142,2,256.035,4,282.48,-1.100638234653981,2.52,737.04,2.1,0.7256618774869776,300.3406347382917,346.80349262947163,346.80349262947163,1024.14,90204.49687499998,120272.66249999998,120272.66249999998
18120,2,111.15,1,111.15,NaN,111.15,111.15,111.15,NaN,0.0,NaN,NaN,111.15,0.0,NaN,NaN
69529,1,412.235,4,635.66,-1.4442493735275095,15.0,683.58,15.0,-0.41409934578584134,269.6551321132235,311.37092622786736,311.37092622786736,1648.94,72713.89027500001,96951.85370000002,96951.85370000002
14823,1,107.14333333333333,3,68.65,-1.4999999999999998,110.78,142.0,68.65,-0.17972769769129093,30.055222877600194,36.80998007787199,36.80998007787199,321.43,903.3164222222221,1354.974633333333,1354.974633333333
14342,1,83.962,5,110.14,-1.3017500014461652,39.9,157.78,20.95,0.14252753343629837,49.18628849588064,54.9919423188525,54.9919423188525,419.81,2419.2909760000002,3024.1137200000003,3024.1137200000003
13194,1,60.7,1,60.7,NaN,60.7,60.7,60.7,NaN,0.0,NaN,NaN,60.7,0.0,NaN,NaN
