counterparty_acct_id,acct_last_updated_ts_weekday,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
2126,3,1561.09,1,1561.09,NaN,1561.09,1561.09,1561.09,NaN,0.0,NaN,NaN,1561.09,0.0,NaN,NaN
4283,7,215.74,1,215.74,NaN,215.74,215.74,215.74,NaN,0.0,NaN,NaN,215.74,0.0,NaN,NaN
1625,2,273.09,2,365.02,-2.0000000000000036,181.16,365.02,181.16,-5.993746267512178E-16,91.92999999999999,130.0086527889586,130.0086527889586,546.18,8451.124899999999,16902.249799999998,16902.249799999998
5537,7,344.62,1,344.62,NaN,344.62,344.62,344.62,NaN,0.0,NaN,NaN,344.62,0.0,NaN,NaN
2169,7,80.7,1,80.7,NaN,80.7,80.7,80.7,NaN,0.0,NaN,NaN,80.7,0.0,NaN,NaN
2696,3,111.04,1,111.04,NaN,111.04,111.04,111.04,NaN,0.0,NaN,NaN,111.04,0.0,NaN,NaN
6514,3,121.54,1,121.54,NaN,121.54,121.54,121.54,NaN,0.0,NaN,NaN,121.54,0.0,NaN,NaN
6214,7,492.28,1,492.28,NaN,492.28,492.28,492.28,NaN,0.0,NaN,NaN,492.28,0.0,NaN,NaN
4376,2,498.48,1,498.48,NaN,498.48,498.48,498.48,NaN,0.0,NaN,NaN,498.48,0.0,NaN,NaN
6490,7,161.035,2,19.92,-2.000000000000001,302.15,302.15,19.92,0.0,141.11499999999998,199.56674685427927,199.56674685427927,322.07,19913.443224999995,39826.88644999999,39826.88644999999
3002,3,352.36,1,352.36,NaN,352.36,352.36,352.36,NaN,0.0,NaN,NaN,352.36,0.0,NaN,NaN
4172,7,226.365,2,260.49,-2.0,192.24,260.49,192.24,0.0,34.125,48.26003781598187,48.26003781598187,452.73,1164.515625,2329.03125,2329.03125
1075,1,204.904,5,269.58,-0.9035515240032548,165.9,269.58,65.1,-0.8486505701210197,79.70815807682423,89.11642991053895,89.11642991053895,1024.52,6353.390464000001,7941.738080000001,7941.738080000001
5820,1,349.09000000000003,2,205.3,-1.9999999999999991,492.88,492.88,205.3,0.0,143.79,203.34976813362732,203.34976813362732,698.1800000000001,20675.564099999996,41351.12819999999,41351.12819999999
3170,2,218.72,1,218.72,NaN,218.72,218.72,218.72,NaN,0.0,NaN,NaN,218.72,0.0,NaN,NaN
6240,6,123.1,1,123.1,NaN,123.1,123.1,123.1,NaN,0.0,NaN,NaN,123.1,0.0,NaN,NaN
2272,1,482.39,2,492.88,-2.000000000000002,471.9,492.88,471.9,0.0,10.490000000000009,14.83510026929378,14.83510026929378,964.78,110.0401000000002,220.0802000000004,220.0802000000004
3519,6,307.32,1,307.32,NaN,307.32,307.32,307.32,NaN,0.0,NaN,NaN,307.32,0.0,NaN,NaN
6123,2,267.7466666666666,3,702.04,-1.4999999999999993,4.9,702.04,4.9,0.6610930526159282,309.3504103044888,378.8753284833064,378.8753284833064,803.2399999999999,95697.67635555555,143546.51453333333,143546.51453333333
2080,4,312.98,1,312.98,NaN,312.98,312.98,312.98,NaN,0.0,NaN,NaN,312.98,0.0,NaN,NaN
5869,7,459.47,3,1334.16,-1.4999999999999971,29.25,1334.16,15.0,0.7068253039764429,618.5265894042067,757.5372681921333,757.5372681921333,1378.41,382575.14180000004,573862.7127,573862.7127
5946,1,383.77333333333337,3,303.1,-1.5000000000000009,538.46,538.46,303.1,0.7051423405340901,109.41377894132998,134.00396461796694,134.00396461796694,1151.3200000000002,11971.375022222222,17957.062533333334,17957.062533333334
5019,1,337.04,1,337.04,NaN,337.04,337.04,337.04,NaN,0.0,NaN,NaN,337.04,0.0,NaN,NaN
5705,6,147.86,1,147.86,NaN,147.86,147.86,147.86,NaN,0.0,NaN,NaN,147.86,0.0,NaN,NaN
2874,6,310.39,1,310.39,NaN,310.39,310.39,310.39,NaN,0.0,NaN,NaN,310.39,0.0,NaN,NaN
3672,4,686.85,1,686.85,NaN,686.85,686.85,686.85,NaN,0.0,NaN,NaN,686.85,0.0,NaN,NaN
2840,4,57.06,2,101.64,-1.9999999999999973,12.48,101.64,12.48,6.569918089015267E-16,44.58,63.04564061059258,63.04564061059258,114.12,1987.3763999999999,3974.7527999999998,3974.7527999999998
5416,4,41.08,1,41.08,NaN,41.08,41.08,41.08,NaN,0.0,NaN,NaN,41.08,0.0,NaN,NaN
4250,7,134.77,1,134.77,NaN,134.77,134.77,134.77,NaN,0.0,NaN,NaN,134.77,0.0,NaN,NaN
1899,5,493.8,1,493.8,NaN,493.8,493.8,493.8,NaN,0.0,NaN,NaN,493.8,0.0,NaN,NaN
6257,2,890.19,1,890.19,NaN,890.19,890.19,890.19,NaN,0.0,NaN,NaN,890.19,0.0,NaN,NaN
5470,1,1166.7,1,1166.7,NaN,1166.7,1166.7,1166.7,NaN,0.0,NaN,NaN,1166.7,0.0,NaN,NaN
6322,3,1072.73,1,1072.73,NaN,1072.73,1072.73,1072.73,NaN,0.0,NaN,NaN,1072.73,0.0,NaN,NaN
4129,3,385.57,1,385.57,NaN,385.57,385.57,385.57,NaN,0.0,NaN,NaN,385.57,0.0,NaN,NaN
1075,7,292.41,1,292.41,NaN,292.41,292.41,292.41,NaN,0.0,NaN,NaN,292.41,0.0,NaN,NaN
5363,2,349.35,1,349.35,NaN,349.35,349.35,349.35,NaN,0.0,NaN,NaN,349.35,0.0,NaN,NaN
3667,7,29.95,1,29.95,NaN,29.95,29.95,29.95,NaN,0.0,NaN,NaN,29.95,0.0,NaN,NaN
3328,6,2.5,1,2.5,NaN,2.5,2.5,2.5,NaN,0.0,NaN,NaN,2.5,0.0,NaN,NaN
6044,5,381.6983333333333,6,514.41,0.17521495473088278,111.55,1285.98,32.55,1.2662269980557475,438.2411926255779,480.06917365799137,480.06917365799137,2290.19,192055.3429138889,230466.41149666667,230466.41149666667
5623,3,472.5466666666666,3,842.12,-1.5000000000000009,326.82,842.12,248.7,0.6606973748943235,263.2666837173963,322.43452069115267,322.43452069115267,1417.6399999999999,69309.34675555557,103964.02013333335,103964.02013333335
3609,5,440.89,1,440.89,NaN,440.89,440.89,440.89,NaN,0.0,NaN,NaN,440.89,0.0,NaN,NaN
5882,4,633.8650000000001,6,799.4,-0.03700213088428894,1592.49,1592.49,113.96,1.0681722918504724,478.3388436297014,523.9939495738475,523.9939495738475,3803.1900000000005,228808.04932499994,274569.6591899999,274569.6591899999
5682,4,452.52,1,452.52,NaN,452.52,452.52,452.52,NaN,0.0,NaN,NaN,452.52,0.0,NaN,NaN
2832,4,263.69666666666666,3,98.5,-1.4999999999999953,292.22,400.37,98.5,-0.33069944286876035,124.87743226415608,152.9429947180757,152.9429947180757,791.09,15594.37308888889,23391.559633333334,23391.559633333334
6186,1,212.045,4,358.82,-1.5347561908177036,2.1,358.82,2.1,-0.3474135279308191,146.15837121082046,168.7691499257689,168.7691499257689,848.18,21362.269474999994,28483.025966666657,28483.025966666657
6367,6,129.75,1,129.75,NaN,129.75,129.75,129.75,NaN,0.0,NaN,NaN,129.75,0.0,NaN,NaN
5938,6,405.4975,4,95.25,-0.9420493966346757,862.89,862.89,95.25,0.699001854929259,283.64855767084384,327.5291422530215,327.5291422530215,1621.99,80456.50426875001,107275.33902500001,107275.33902500001
4127,1,89.45,2,149.5,-2.0000000000000027,29.4,149.5,29.4,-5.376146662655084E-16,60.05,84.92352442050435,84.92352442050435,178.9,3606.0024999999996,7212.004999999999,7212.004999999999
3590,7,428.82,1,428.82,NaN,428.82,428.82,428.82,NaN,0.0,NaN,NaN,428.82,0.0,NaN,NaN
3022,5,1085.46,1,1085.46,NaN,1085.46,1085.46,1085.46,NaN,0.0,NaN,NaN,1085.46,0.0,NaN,NaN
5577,2,483.5683333333333,6,344.11,-0.39800007970693096,5.35,1115.52,5.35,0.5784984523017441,342.0339169057491,374.67938344225274,374.67938344225274,2901.41,116987.20031388888,140384.64037666665,140384.64037666665
3876,1,229.2,2,102.0,-2.0,356.4,356.4,102.0,0.0,127.19999999999999,179.88796513385768,179.88796513385768,458.4,16179.839999999997,32359.679999999993,32359.679999999993
6126,1,1485.8200000000002,5,325.44,0.2066961975825845,103.68,6323.38,13.0,1.4686088714512906,2429.15721839489,2715.8803341826388,2715.8803341826388,7429.1,5900804.791680001,7376005.989600001,7376005.989600001
3538,6,237.19,1,237.19,NaN,237.19,237.19,237.19,NaN,0.0,NaN,NaN,237.19,0.0,NaN,NaN
4858,5,315.99,2,328.92,-1.9999999999999991,303.06,328.92,303.06,0.0,12.930000000000007,18.28578136148413,18.28578136148413,631.98,167.18490000000017,334.36980000000034,334.36980000000034
5925,2,517.9825,4,252.66,-0.9961831276471447,835.13,835.13,252.66,0.36244361994542834,208.2628923230204,240.48127388981175,240.48127388981175,2071.93,43373.43231874999,57831.243091666656,57831.243091666656
5871,1,106.64999999999999,3,15.9,-1.5000000000000013,53.63,250.42,15.9,0.6363685593222552,102.8210351371093,125.929535455349,125.929535455349,319.95,10572.165266666665,15858.247899999998,15858.247899999998
3507,2,70.98666666666666,3,146.2,-1.4999999999999993,37.06,146.2,29.7,0.6969960711738905,53.26866829781106,65.24052830360382,65.24052830360382,212.95999999999998,2837.5510222222215,4256.326533333332,4256.326533333332
1095,1,762.11,1,762.11,NaN,762.11,762.11,762.11,NaN,0.0,NaN,NaN,762.11,0.0,NaN,NaN
4416,2,121.045,2,127.95,-1.9999999999999987,114.14,127.95,114.14,3.4531793701754824E-16,6.905000000000001,9.765144648186222,9.765144648186222,242.09,47.67902500000002,95.35805000000003,95.35805000000003
6273,5,88.25500000000001,4,79.2,-0.9121684071937293,8.8,205.22,8.8,0.7121677097278089,72.25923522291113,83.43777781476847,83.43777781476847,353.02000000000004,5221.397075000001,6961.862766666668,6961.862766666668
5754,2,292.8566666666666,3,141.48,-1.4999999999999984,309.51,427.58,141.48,-0.2099365486632958,117.39194360015607,143.77518086698183,143.77518086698183,878.5699999999999,13780.868422222224,20671.302633333336,20671.302633333336
1313,4,534.76,1,534.76,NaN,534.76,534.76,534.76,NaN,0.0,NaN,NaN,534.76,0.0,NaN,NaN
5828,7,393.46000000000004,7,146.23,-0.5524388880320283,25.0,988.34,25.0,0.7118940986548828,306.3817859655312,330.9301515929507,330.9301515929507,2754.2200000000003,93869.79877142857,109514.76523333334,109514.76523333334
6308,7,84375.085,2,280.57,-1.9999999999999993,168469.6,168469.6,280.57,0.0,84094.515,118927.60363418768,118927.60363418768,168750.17,7.071887453085225E9,1.414377490617045E10,1.414377490617045E10
3372,4,36.4,1,36.4,NaN,36.4,36.4,36.4,NaN,0.0,NaN,NaN,36.4,0.0,NaN,NaN
5716,5,545.75,2,465.37,-2.0000000000000013,626.13,626.13,465.37,0.0,80.38,113.67448614354937,113.67448614354937,1091.5,6460.944399999999,12921.888799999999,12921.888799999999
2132,7,198.2,1,198.2,NaN,198.2,198.2,198.2,NaN,0.0,NaN,NaN,198.2,0.0,NaN,NaN
5860,7,198.705,2,375.16,-2.000000000000001,22.25,375.16,22.25,-3.3902226326670843E-16,176.455,249.5450541485445,249.5450541485445,397.41,31136.367025000003,62272.73405000001,62272.73405000001
1002,6,367.0,1,367.0,NaN,367.0,367.0,367.0,NaN,0.0,NaN,NaN,367.0,0.0,NaN,NaN
5622,3,144.31666666666666,3,411.87,-1.4999999999999996,7.63,411.87,7.63,0.7066050114485769,189.20369575906514,231.72625602924958,231.72625602924958,432.95,35798.03848888889,53697.057733333335,53697.057733333335
4271,3,308.8466666666667,3,218.55,-1.4999999999999993,161.35,546.64,161.35,0.6473730978551981,169.7590685517435,207.91154858096107,207.91154858096107,926.5400000000001,28818.141355555552,43227.21203333333,43227.21203333333
6074,7,102.99,3,6.0,-1.499999999999997,57.3,245.67,6.0,0.5779410847263042,103.04079871584847,126.19868977132845,126.19868977132845,308.96999999999997,10617.4062,15926.109299999998,15926.109299999998
4156,2,391.41999999999996,2,481.64,-2.0000000000000036,301.2,481.64,301.2,-6.341057131955803E-16,90.22,127.59034759730064,127.59034759730064,782.8399999999999,8139.6484,16279.2968,16279.2968
4614,3,302.4,1,302.4,NaN,302.4,302.4,302.4,NaN,0.0,NaN,NaN,302.4,0.0,NaN,NaN
4372,7,368.26,1,368.26,NaN,368.26,368.26,368.26,NaN,0.0,NaN,NaN,368.26,0.0,NaN,NaN
6113,2,804.5366666666667,3,1560.34,-1.4999999999999993,2.55,1560.34,2.55,-0.10840415259990818,636.8030026276223,779.921211554945,779.921211554945,2413.61,405518.06415555556,608277.0962333333,608277.0962333333
4193,2,155.35,1,155.35,NaN,155.35,155.35,155.35,NaN,0.0,NaN,NaN,155.35,0.0,NaN,NaN
5773,1,373.375,2,314.0,-2.0,432.75,432.75,314.0,0.0,59.375,83.96893026590251,83.96893026590251,746.75,3525.390625,7050.78125,7050.78125
6025,7,217.08,3,455.82,-1.5000000000000002,7.2,455.82,7.2,0.23107103796315215,184.28176035625447,225.6981408873365,225.6981408873365,651.24,33959.7672,50939.6508,50939.6508
1932,6,342.40000000000003,3,300.0,-1.5,60.0,667.2,60.0,0.2498145875346775,249.69485377155854,305.8124915695891,305.8124915695891,1027.2,62347.52,93521.28,93521.28
3581,3,92.7,1,92.7,NaN,92.7,92.7,92.7,NaN,0.0,NaN,NaN,92.7,0.0,NaN,NaN
2619,4,441.575,2,165.1,-1.999999999999997,718.05,718.05,165.1,-3.525514594630622E-16,276.47499999999997,390.9946946571014,390.9946946571014,883.15,76438.42562499997,152876.85124999995,152876.85124999995
4789,1,587.75,2,811.36,-2.0,364.14,811.36,364.14,0.0,223.61,316.2322946822478,316.2322946822478,1175.5,50001.432100000005,100002.86420000001,100002.86420000001
1778,5,207.39999999999998,2,140.4,-2.0,274.4,274.4,140.4,0.0,66.99999999999999,94.75230867899735,94.75230867899735,414.79999999999995,4488.999999999998,8977.999999999996,8977.999999999996
5748,5,355.8,3,320.58,-1.4999999999999996,130.65,616.17,130.65,0.2589727666862878,199.77112554120527,244.66866145871646,244.66866145871646,1067.4,39908.5026,59862.7539,59862.7539
1243,7,480.0,1,480.0,NaN,480.0,480.0,480.0,NaN,0.0,NaN,NaN,480.0,0.0,NaN,NaN
1658,2,186.55,1,186.55,NaN,186.55,186.55,186.55,NaN,0.0,NaN,NaN,186.55,0.0,NaN,NaN
5768,7,284.71000000000004,3,532.94,-1.4999999999999998,10.2,532.94,10.2,-0.18217412132499064,214.21524331070995,262.3590206186934,262.3590206186934,854.1300000000001,45888.17046666667,68832.25570000001,68832.25570000001
6321,6,203.81,1,203.81,NaN,203.81,203.81,203.81,NaN,0.0,NaN,NaN,203.81,0.0,NaN,NaN
2771,3,78.1,2,79.9,-1.9999999999999996,76.3,79.9,76.3,0.0,1.8000000000000043,2.545584412271577,2.545584412271577,156.2,3.2400000000000153,6.480000000000031,6.480000000000031
1812,1,576.4,1,576.4,NaN,576.4,576.4,576.4,NaN,0.0,NaN,NaN,576.4,0.0,NaN,NaN
2701,1,306.43,2,311.86,-2.0000000000000013,301.0,311.86,301.0,-3.5504279354857964E-16,5.430000000000007,7.679179643685916,7.679179643685916,612.86,29.484900000000074,58.96980000000015,58.96980000000015
2684,2,216.71,1,216.71,NaN,216.71,216.71,216.71,NaN,0.0,NaN,NaN,216.71,0.0,NaN,NaN
6377,4,288.06,2,532.32,-1.9999999999999978,43.8,532.32,43.8,5.112496913014434E-16,244.26000000000002,345.4358047452522,345.4358047452522,576.12,59662.94760000001,119325.89520000001,119325.89520000001
5734,7,251.43,2,339.24,-1.9999999999999978,163.62,339.24,163.62,0.0,87.81,124.18209291198148,124.18209291198148,502.86,7710.596100000001,15421.192200000001,15421.192200000001
3048,5,96.82,2,107.64,-1.999999999999999,86.0,107.64,86.0,3.5899499636171876E-16,10.82,15.301790744876888,15.301790744876888,193.64,117.0724,234.1448,234.1448
5792,4,141.025,4,252.62,-1.9536446892414443,5.75,292.34,5.75,0.032393572275522316,132.23056766496921,152.686707672934,152.686707672934,564.1,17484.923025000004,23313.230700000004,23313.230700000004
6836,6,372.25,1,372.25,NaN,372.25,372.25,372.25,NaN,0.0,NaN,NaN,372.25,0.0,NaN,NaN
5570,4,512.125,2,1020.0,-2.0,4.25,1020.0,4.25,0.0,507.875,718.2437129902356,718.2437129902356,1024.25,257937.015625,515874.03125,515874.03125
5866,6,584.1700000000001,2,324.74,-2.0000000000000018,843.6,843.6,324.74,4.267067668688916E-16,259.43,366.88942448645207,366.88942448645207,1168.3400000000001,67303.9249,134607.8498,134607.8498
5702,2,256.05,2,309.48,-1.9999999999999996,202.62,309.48,202.62,0.0,53.43000000000001,75.56143063759447,75.56143063759447,512.1,2854.7649000000006,5709.529800000001,5709.529800000001
2861,1,112.32,1,112.32,NaN,112.32,112.32,112.32,NaN,0.0,NaN,NaN,112.32,0.0,NaN,NaN
5377,5,299.53,1,299.53,NaN,299.53,299.53,299.53,NaN,0.0,NaN,NaN,299.53,0.0,NaN,NaN
3752,4,215.83,1,215.83,NaN,215.83,215.83,215.83,NaN,0.0,NaN,NaN,215.83,0.0,NaN,NaN
4087,7,1124.0500000000002,2,2159.3,-2.0,88.8,2159.3,88.8,0.0,1035.25,1464.0645904467467,1464.0645904467467,2248.1000000000004,1071742.5625,2143485.125,2143485.125
2339,4,546.23,1,546.23,NaN,546.23,546.23,546.23,NaN,0.0,NaN,NaN,546.23,0.0,NaN,NaN
2470,7,312.82,1,312.82,NaN,312.82,312.82,312.82,NaN,0.0,NaN,NaN,312.82,0.0,NaN,NaN
1624,7,443.14,1,443.14,NaN,443.14,443.14,443.14,NaN,0.0,NaN,NaN,443.14,0.0,NaN,NaN
5760,1,84.46666666666667,3,114.2,-1.4999999999999996,47.4,114.2,47.4,-0.37782336224048135,27.759602943045774,33.998431336362174,33.998431336362174,253.4,770.5955555555555,1155.8933333333332,1155.8933333333332
2175,2,741.22,1,741.22,NaN,741.22,741.22,741.22,NaN,0.0,NaN,NaN,741.22,0.0,NaN,NaN
4545,5,2328.84,1,2328.84,NaN,2328.84,2328.84,2328.84,NaN,0.0,NaN,NaN,2328.84,0.0,NaN,NaN
4261,4,74.895,2,137.04,-1.9999999999999984,12.75,137.04,12.75,4.850556481563369E-16,62.144999999999996,87.88630183367599,87.88630183367599,149.79,3862.0010249999996,7724.002049999999,7724.002049999999
1598,1,228.91,1,228.91,NaN,228.91,228.91,228.91,NaN,0.0,NaN,NaN,228.91,0.0,NaN,NaN
5149,1,462.0,1,462.0,NaN,462.0,462.0,462.0,NaN,0.0,NaN,NaN,462.0,0.0,NaN,NaN
3728,6,191.945,2,367.39,-1.9999999999999993,16.5,367.39,16.5,3.4491107398038774E-16,175.445,248.11669845054766,248.11669845054766,383.89,30780.948024999998,61561.896049999996,61561.896049999996
5873,4,963.29,2,273.78,-2.0000000000000036,1652.8,1652.8,273.78,7.273080390653515E-16,689.51,975.1143933918728,975.1143933918728,1926.58,475424.0401,950848.0802,950848.0802
3195,4,266.64,1,266.64,NaN,266.64,266.64,266.64,NaN,0.0,NaN,NaN,266.64,0.0,NaN,NaN
3853,1,113.67,1,113.67,NaN,113.67,113.67,113.67,NaN,0.0,NaN,NaN,113.67,0.0,NaN,NaN
5086,4,14.415000000000001,2,10.55,-1.9999999999999987,18.28,18.28,10.55,0.0,3.865,5.465935418572013,5.465935418572013,28.830000000000002,14.938225000000001,29.876450000000002,29.876450000000002
6549,4,49.35,1,49.35,NaN,49.35,49.35,49.35,NaN,0.0,NaN,NaN,49.35,0.0,NaN,NaN
5566,1,1241.98,1,1241.98,NaN,1241.98,1241.98,1241.98,NaN,0.0,NaN,NaN,1241.98,0.0,NaN,NaN
3292,4,4.25,1,4.25,NaN,4.25,4.25,4.25,NaN,0.0,NaN,NaN,4.25,0.0,NaN,NaN
5266,7,11.75,1,11.75,NaN,11.75,11.75,11.75,NaN,0.0,NaN,NaN,11.75,0.0,NaN,NaN
4245,5,19.8,1,19.8,NaN,19.8,19.8,19.8,NaN,0.0,NaN,NaN,19.8,0.0,NaN,NaN
5697,2,34.8,1,34.8,NaN,34.8,34.8,34.8,NaN,0.0,NaN,NaN,34.8,0.0,NaN,NaN
5972,2,289.115,6,254.39,-0.08174818719604415,321.9,790.54,30.79,0.9564164715438892,252.95301518595636,277.09614481259024,277.09614481259024,1734.69,63985.22789166666,76782.27346999999,76782.27346999999
3906,4,184.8,1,184.8,NaN,184.8,184.8,184.8,NaN,0.0,NaN,NaN,184.8,0.0,NaN,NaN
6548,1,158.625,2,157.6,-2.0000000000000004,159.65,159.65,157.6,0.0,1.0250000000000057,1.4495689014324304,1.4495689014324304,317.25,1.0506250000000117,2.1012500000000234,2.1012500000000234
5849,6,362.82000000000005,2,692.94,-2.0,32.7,692.94,32.7,0.0,330.12,466.86018121060613,466.86018121060613,725.6400000000001,108979.2144,217958.4288,217958.4288
2809,1,1131.655,4,103.68,-0.6713143675209094,197.28,3930.94,103.68,1.1486660049410409,1617.5788965843367,1867.8192227568493,1867.8192227568493,4526.62,2616561.4866750003,3488748.6489000004,3488748.6489000004
5898,1,284.78999999999996,8,18.4,-0.410178090417082,9.95,737.42,9.95,0.5520424003016475,226.04354530709338,241.6507145802446,241.6507145802446,2278.3199999999997,51095.68437499998,58395.067857142836,58395.067857142836
5926,3,263.7366666666667,6,402.0,-0.9707965451852911,93.0,402.0,93.0,-0.4594211060181415,101.56689826032014,111.26096254601912,111.26096254601912,1582.42,10315.834822222223,12379.001786666668,12379.001786666668
2479,6,122.7,1,122.7,NaN,122.7,122.7,122.7,NaN,0.0,NaN,NaN,122.7,0.0,NaN,NaN
1157,3,793.2533333333334,3,881.01,-1.4999999999999998,357.99,1140.76,357.99,-0.38477607680802134,325.53355447463304,398.69555130868133,398.69555130868133,2379.76,105972.09508888889,158958.14263333334,158958.14263333334
4002,7,463.41499999999996,4,391.0,-0.8395247553174525,149.76,974.62,149.76,0.8551181582357971,308.46908738964424,356.1894212821786,356.1894212821786,1853.6599999999999,95153.177875,126870.90383333333,126870.90383333333
2650,3,357.94,1,357.94,NaN,357.94,357.94,357.94,NaN,0.0,NaN,NaN,357.94,0.0,NaN,NaN
4564,2,193.64,1,193.64,NaN,193.64,193.64,193.64,NaN,0.0,NaN,NaN,193.64,0.0,NaN,NaN
1318,5,110.4,1,110.4,NaN,110.4,110.4,110.4,NaN,0.0,NaN,NaN,110.4,0.0,NaN,NaN
6127,5,367.976,5,182.78,-1.7059739410387056,557.44,557.44,182.78,0.19837876337896487,152.92392011716154,170.9741403838604,170.9741403838604,1839.88,23385.725344000002,29232.156680000004,29232.156680000004
1566,7,262.068,5,301.28,-0.1806159826035456,48.8,366.12,48.8,-1.1678115805151794,111.91018656047356,125.11939226195113,125.11939226195113,1310.34,12523.889855999998,15654.862319999997,15654.862319999997
5708,7,286.96000000000004,3,302.22,-1.4999999999999984,303.06,303.06,255.6,-0.7063460423266897,22.17752014991758,27.16180406379518,27.16180406379518,860.8800000000001,491.8424000000003,737.7636000000005,737.7636000000005
2087,3,344.78,2,304.1,-1.9999999999999991,385.46,385.46,304.1,0.0,40.67999999999998,57.530207717337476,57.530207717337476,689.56,1654.8623999999982,3309.7247999999963,3309.7247999999963
3927,2,182.375,2,252.66,-2.0,112.09,252.66,112.09,0.0,70.285,99.39800023139298,99.39800023139298,364.75,4939.9812249999995,9879.962449999999,9879.962449999999
5544,3,188.71,2,87.8,-1.9999999999999967,289.62,289.62,87.8,-4.531766408391719E-16,100.91,142.708290579069,142.708290579069,377.42,10182.828099999999,20365.656199999998,20365.656199999998
4678,4,534.68,2,859.01,-2.0000000000000013,210.35,859.01,210.35,0.0,324.33,458.6718846844659,458.6718846844659,1069.36,105189.94889999999,210379.89779999998,210379.89779999998
6116,5,242.856,5,447.5,-1.7495888713986518,8.5,447.5,8.5,-0.29930479439140395,182.95750912165371,204.55271369502776,204.55271369502776,1214.28,33473.450144,41841.81268,41841.81268
6180,1,168.83599999999998,5,264.8,-1.51410995948192,102.0,336.03,44.35,0.4256388350288424,111.61285671462761,124.78696738842558,124.78696738842558,844.18,12457.429783999993,15571.78722999999,15571.78722999999
2242,2,131.41,1,131.41,NaN,131.41,131.41,131.41,NaN,0.0,NaN,NaN,131.41,0.0,NaN,NaN
2337,2,367.6,2,420.6,-2.0,314.6,420.6,314.6,0.0,53.0,74.95331880577403,74.95331880577403,735.2,2809.0,5618.0,5618.0
3043,4,169.58666666666664,6,132.7,-1.0239136539836924,14.56,441.84,8.75,0.634589470024501,156.35822307196455,171.2818516558794,171.2818516558794,1017.5199999999999,24447.893922222225,29337.47270666667,29337.47270666667
5820,5,154.42333333333332,3,47.7,-1.5000000000000007,314.77,314.77,47.7,0.5965539473140384,115.43596387415644,141.37960472901787,141.37960472901787,463.27,13325.461755555552,19988.19263333333,19988.19263333333
6245,2,50.74,2,91.48,-2.0,10.0,91.48,10.0,0.0,40.74,57.6150605310799,57.6150605310799,101.48,1659.7476000000001,3319.4952000000003,3319.4952000000003
2888,1,102.12,1,102.12,NaN,102.12,102.12,102.12,NaN,0.0,NaN,NaN,102.12,0.0,NaN,NaN
4859,3,110.25,1,110.25,NaN,110.25,110.25,110.25,NaN,0.0,NaN,NaN,110.25,0.0,NaN,NaN
5703,5,351.64000000000004,3,132.9,-1.4999999999999998,52.02,870.0,52.02,0.6815783835049901,368.0201179283546,450.73075200168006,450.73075200168006,1054.92,135438.8072,203158.2108,203158.2108
4120,2,816.0,1,816.0,NaN,816.0,816.0,816.0,NaN,0.0,NaN,NaN,816.0,0.0,NaN,NaN
5840,5,1100.665,6,619.2,1.0308170628340267,4414.88,4414.88,126.31,1.692920984723814,1500.2344626285364,1643.424513456581,1643.424513456581,6603.99,2250703.4428583332,2700844.13143,2700844.13143
6143,5,63.05000000000001,3,76.65,-1.4999999999999982,55.55,76.65,55.55,0.6959230883661414,9.633621679652297,11.798728745080977,11.798728745080977,189.15000000000003,92.80666666666674,139.21000000000012,139.21000000000012
2810,2,313.4,1,313.4,NaN,313.4,313.4,313.4,NaN,0.0,NaN,NaN,313.4,0.0,NaN,NaN
2110,7,112.63,1,112.63,NaN,112.63,112.63,112.63,NaN,0.0,NaN,NaN,112.63,0.0,NaN,NaN
1124,4,522.6,1,522.6,NaN,522.6,522.6,522.6,NaN,0.0,NaN,NaN,522.6,0.0,NaN,NaN
6268,1,213.25,3,3.3,-1.5,244.93,391.52,3.3,-0.28912573238608674,160.06542183328247,196.039304477444,196.039304477444,639.75,25620.939266666664,38431.408899999995,38431.408899999995
5511,1,92.72,1,92.72,NaN,92.72,92.72,92.72,NaN,0.0,NaN,NaN,92.72,0.0,NaN,NaN
1287,2,89.25,1,89.25,NaN,89.25,89.25,89.25,NaN,0.0,NaN,NaN,89.25,0.0,NaN,NaN
5065,1,245.92,1,245.92,NaN,245.92,245.92,245.92,NaN,0.0,NaN,NaN,245.92,0.0,NaN,NaN
2549,2,642.225,2,597.07,-1.999999999999999,687.38,687.38,597.07,0.0,45.15499999999997,63.85881340895707,63.85881340895707,1284.45,2038.9740249999975,4077.948049999995,4077.948049999995
5410,6,189.5,1,189.5,NaN,189.5,189.5,189.5,NaN,0.0,NaN,NaN,189.5,0.0,NaN,NaN
4414,4,163.3,1,163.3,NaN,163.3,163.3,163.3,NaN,0.0,NaN,NaN,163.3,0.0,NaN,NaN
