counterparty_id,acct_last_updated_ts_weekday,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
15568,5,335.77,1,335.77,NaN,335.77,335.77,335.77,NaN,0.0,NaN,NaN,335.77,0.0,NaN,NaN
69532,3,735.38,2,893.6,-2.0000000000000018,577.16,893.6,577.16,-4.702686037841134E-16,158.22000000000003,223.75686983867112,223.75686983867112,1470.76,25033.568400000007,50067.136800000015,50067.136800000015
70112,7,175.735,2,252.72,-2.000000000000003,98.75,252.72,98.75,-5.102955679917942E-16,76.985,108.87323109929272,108.87323109929272,351.47,5926.690225,11853.38045,11853.38045
70651,4,34.68,1,34.68,NaN,34.68,34.68,34.68,NaN,0.0,NaN,NaN,34.68,0.0,NaN,NaN
17126,7,9.95,1,9.95,NaN,9.95,9.95,9.95,NaN,0.0,NaN,NaN,9.95,0.0,NaN,NaN
16358,3,2.55,1,2.55,NaN,2.55,2.55,2.55,NaN,0.0,NaN,NaN,2.55,0.0,NaN,NaN
12451,4,102.0,1,102.0,NaN,102.0,102.0,102.0,NaN,0.0,NaN,NaN,102.0,0.0,NaN,NaN
12528,2,5.0,1,5.0,NaN,5.0,5.0,5.0,NaN,0.0,NaN,NaN,5.0,0.0,NaN,NaN
70109,6,11.83,1,11.83,NaN,11.83,11.83,11.83,NaN,0.0,NaN,NaN,11.83,0.0,NaN,NaN
16878,1,13.3,1,13.3,NaN,13.3,13.3,13.3,NaN,0.0,NaN,NaN,13.3,0.0,NaN,NaN
12781,1,57.51,1,57.51,NaN,57.51,57.51,57.51,NaN,0.0,NaN,NaN,57.51,0.0,NaN,NaN
70167,2,240.01250000000002,4,17.4,-0.7791604598501625,25.74,751.2,17.4,1.0299167920545975,300.9578670989513,347.51621116863026,347.51621116863026,960.0500000000001,90575.63776875,120767.51702500001,120767.51702500001
69958,5,229.092,5,127.55,0.17659324677122212,18.75,980.41,3.75,1.4496703087999623,378.32464188313196,422.9798084069736,422.9798084069736,1145.46,143129.53465600003,178911.91832000006,178911.91832000006
14293,5,364.92,1,364.92,NaN,364.92,364.92,364.92,NaN,0.0,NaN,NaN,364.92,0.0,NaN,NaN
69835,5,192.65285714285716,7,303.5,-1.614904807647846,18.9,370.85,11.8,0.050724641147169576,143.8933897731517,155.4226245557883,155.4226245557883,1348.5700000000002,20705.307620408163,24156.192223809525,24156.192223809525
69906,3,165.77249999999998,4,198.35,-0.8081121567732112,7.91,259.2,7.91,-0.9038433902211801,94.50589991503175,109.12601351190283,109.12601351190283,663.0899999999999,8931.365118749998,11908.486824999998,11908.486824999998
70369,2,449.97333333333336,3,702.1,-1.5000000000000024,287.64,702.1,287.64,0.62262654169846,180.72337043731292,221.34002108370132,221.34002108370132,1349.92,32660.936622222227,48991.40493333334,48991.40493333334
69789,5,160.23999999999998,3,201.75,-1.4999999999999987,110.57,201.75,110.57,-0.3147733473554745,37.66861912343837,46.13444808383427,46.13444808383427,480.71999999999997,1418.9248666666665,2128.3873,2128.3873
70040,4,176.44857142857146,7,102.35,-1.093557475812938,32.17,354.24,32.17,0.3951756103199644,105.01882000433086,113.43329015013941,113.43329015013941,1235.14,11028.952555102043,12867.111314285716,12867.111314285716
70300,3,106.75,1,106.75,NaN,106.75,106.75,106.75,NaN,0.0,NaN,NaN,106.75,0.0,NaN,NaN
17041,2,255.5633333333333,3,304.5,-1.5000000000000007,15.8,446.39,15.8,-0.3893366186149755,179.1610728429092,219.42660511736796,219.42660511736796,766.6899999999999,32098.690022222218,48148.035033333326,48148.035033333326
70037,5,160.26666666666668,6,312.98,-1.5525695193679019,18.85,312.98,18.85,0.010352813165183604,108.69162504791046,119.06570970126818,119.06570970126818,961.6,11813.869355555556,14176.643226666667,14176.643226666667
69795,6,77.35,2,25.2,-2.000000000000002,129.5,129.5,25.2,4.1040931481405915E-16,52.15,73.7512372777569,73.7512372777569,154.7,2719.6225,5439.245,5439.245
69852,1,2358.1725,4,8520.92,-0.6690781434731843,149.12,8520.92,149.12,1.1515564939140488,3559.678952078228,4110.36320242202,4110.36320242202,9432.69,1.2671314241868751E7,1.6895085655825E7,1.6895085655825E7
69855,4,315.09900000000005,10,109.3,-0.44199852403187156,23.05,809.92,21.25,0.5281498255924313,235.99356582118926,248.75906037994093,248.75906037994093,3150.9900000000002,55692.96310899999,61881.0701211111,61881.0701211111
70109,5,194.496,5,331.55,-1.0448214684451385,8.2,331.55,8.2,-0.5222040985602782,113.01907000148249,126.35916163856105,126.35916163856105,972.48,12773.310183999998,15966.637729999999,15966.637729999999
69969,5,319.93875,8,812.25,-1.211391527354748,18.4,812.25,18.4,0.5879488045965365,307.10124395048865,328.305039404232,328.305039404232,2559.51,94311.17403593753,107784.19889821431,107784.19889821431
69572,4,547.5,1,547.5,NaN,547.5,547.5,547.5,NaN,0.0,NaN,NaN,547.5,0.0,NaN,NaN
69723,5,516.1,3,487.7,-1.4999999999999996,311.66,748.94,311.66,0.23318360267003316,179.64477838222854,220.019020995913,220.019020995913,1548.3000000000002,32272.246400000004,48408.369600000005,48408.369600000005
69917,4,283.0675,4,155.95,-1.0413159125266302,280.04,358.0,155.95,-0.7488307920569265,78.78979038397043,90.97861337515904,90.97861337515904,1132.27,6207.83106875,8277.108091666667,8277.108091666667
70247,7,396.72,1,396.72,NaN,396.72,396.72,396.72,NaN,0.0,NaN,NaN,396.72,0.0,NaN,NaN
14426,6,584.52,2,568.82,-1.9999999999999998,600.22,600.22,568.82,0.0,15.699999999999989,22.203152929257577,22.203152929257577,1169.04,246.48999999999964,492.9799999999993,492.9799999999993
15090,3,381.32,1,381.32,NaN,381.32,381.32,381.32,NaN,0.0,NaN,NaN,381.32,0.0,NaN,NaN
17255,7,112.46,1,112.46,NaN,112.46,112.46,112.46,NaN,0.0,NaN,NaN,112.46,0.0,NaN,NaN
70218,1,209.22750000000002,4,193.01,-0.9614914030937336,4.95,462.75,4.95,0.43951613490356095,163.8267210156817,189.1708029577151,189.1708029577151,836.9100000000001,26839.194518750002,35785.59269166667,35785.59269166667
18151,6,312.55,1,312.55,NaN,312.55,312.55,312.55,NaN,0.0,NaN,NaN,312.55,0.0,NaN,NaN
70047,6,239.4475,4,99.59,-1.5238889636971547,122.68,437.79,99.59,0.35109121773798563,137.7782334723087,159.09260036741708,159.09260036741708,957.79,18982.841618750008,25310.45549166668,25310.45549166668
16945,4,280.74,3,308.98,-1.5,350.64,350.64,182.6,-0.5311237198393177,71.44920620039572,87.50704885893478,87.50704885893478,842.22,5104.989066666666,7657.4836,7657.4836
14258,2,982.08,1,982.08,NaN,982.08,982.08,982.08,NaN,0.0,NaN,NaN,982.08,0.0,NaN,NaN
69747,5,161.34666666666666,3,105.0,-1.5000000000000009,218.0,218.0,105.0,0.00997097026702205,46.132566467614716,56.500624185342716,56.500624185342716,484.03999999999996,2128.2136888888895,3192.3205333333344,3192.3205333333344
70106,1,168.565,4,173.24,-1.0298289642537066,15.0,446.62,15.0,0.7796500682933238,171.4659186981483,197.99178863444482,197.99178863444482,674.26,29400.561275000004,39200.748366666674,39200.748366666674
69926,7,84309.75,2,149.9,-2.000000000000003,168469.6,168469.6,149.9,4.193968366259635E-16,84159.85,119020.00127728534,119020.00127728534,168619.5,7.082880352022501E9,1.4165760704045002E10,1.4165760704045002E10
16709,3,597.59,2,149.9,-2.000000000000001,1045.28,1045.28,149.9,0.0,447.69,633.1292697388109,633.1292697388109,1195.18,200426.3361,400852.6722,400852.6722
17236,6,118.45,1,118.45,NaN,118.45,118.45,118.45,NaN,0.0,NaN,NaN,118.45,0.0,NaN,NaN
17029,4,358.0,1,358.0,NaN,358.0,358.0,358.0,NaN,0.0,NaN,NaN,358.0,0.0,NaN,NaN
70654,2,102.44,1,102.44,NaN,102.44,102.44,102.44,NaN,0.0,NaN,NaN,102.44,0.0,NaN,NaN
70313,4,218.13,2,314.45,-1.9999999999999993,121.81,314.45,121.81,0.0,96.32,136.2170503277765,136.2170503277765,436.26,9277.542399999998,18555.084799999997,18555.084799999997
69805,7,399.08500000000004,2,267.7,-1.9999999999999984,530.47,530.47,267.7,-4.1064143970346017E-16,131.38500000000002,185.8064488923891,185.8064488923891,798.1700000000001,17262.018225000003,34524.03645000001,34524.03645000001
69686,6,132.03,1,132.03,NaN,132.03,132.03,132.03,NaN,0.0,NaN,NaN,132.03,0.0,NaN,NaN
12622,1,180.1,1,180.1,NaN,180.1,180.1,180.1,NaN,0.0,NaN,NaN,180.1,0.0,NaN,NaN
18037,5,15.27,1,15.27,NaN,15.27,15.27,15.27,NaN,0.0,NaN,NaN,15.27,0.0,NaN,NaN
69865,1,1551.665,6,536.4,1.1667827501478296,0.85,7952.68,0.85,1.7703443175770586,2869.251645271231,3143.107698547729,3143.107698547729,9309.99,8232605.003891666,9879126.00467,9879126.00467
14000,2,635.66,1,635.66,NaN,635.66,635.66,635.66,NaN,0.0,NaN,NaN,635.66,0.0,NaN,NaN
14287,5,79.675,2,66.0,-2.0000000000000018,93.35,93.35,66.0,3.5564619648277285E-16,13.674999999999997,19.33937046545207,19.33937046545207,159.35,187.00562499999992,374.01124999999985,374.01124999999985
15643,4,39.45,1,39.45,NaN,39.45,39.45,39.45,NaN,0.0,NaN,NaN,39.45,0.0,NaN,NaN
15918,2,192.23,1,192.23,NaN,192.23,192.23,192.23,NaN,0.0,NaN,NaN,192.23,0.0,NaN,NaN
70195,4,357.3,2,45.0,-1.9999999999999984,669.6,669.6,45.0,-4.892199512812298E-16,312.3,441.6588955291176,441.6588955291176,714.6,97531.29000000001,195062.58000000002,195062.58000000002
70250,5,285.825,2,197.37,-1.9999999999999991,374.28,374.28,197.37,0.0,88.45499999999998,125.09426065971209,125.09426065971209,571.65,7824.287024999997,15648.574049999994,15648.574049999994
69575,4,25.875,2,49.8,-2.0000000000000004,1.95,49.8,1.95,0.0,23.924999999999997,33.8350594797763,33.8350594797763,51.75,572.4056249999999,1144.8112499999997,1144.8112499999997
14099,2,123.41499999999999,2,235.63,-1.9999999999999993,11.2,235.63,11.2,0.0,112.215,158.69597490169687,158.69597490169687,246.82999999999998,12592.206225,25184.41245,25184.41245
69664,4,45.6,1,45.6,NaN,45.6,45.6,45.6,NaN,0.0,NaN,NaN,45.6,0.0,NaN,NaN
69981,6,282.77,4,305.02,-1.2691407330081617,249.74,383.92,192.4,0.19245660817786658,70.68256998723237,81.61720161828634,81.61720161828634,1131.08,4996.025700000003,6661.367600000004,6661.367600000004
15251,6,610.0,5,464.72,0.07134336439677691,8.5,2243.7,8.5,1.3722082313393253,831.7049295032463,929.8743797954645,929.8743797954645,3050.0,691733.0897599998,864666.3621999997,864666.3621999997
17631,1,113.95,1,113.95,NaN,113.95,113.95,113.95,NaN,0.0,NaN,NaN,113.95,0.0,NaN,NaN
13145,7,118.8,1,118.8,NaN,118.8,118.8,118.8,NaN,0.0,NaN,NaN,118.8,0.0,NaN,NaN
17252,3,11.9,1,11.9,NaN,11.9,11.9,11.9,NaN,0.0,NaN,NaN,11.9,0.0,NaN,NaN
14323,7,305.24,1,305.24,NaN,305.24,305.24,305.24,NaN,0.0,NaN,NaN,305.24,0.0,NaN,NaN
13320,6,472.54,1,472.54,NaN,472.54,472.54,472.54,NaN,0.0,NaN,NaN,472.54,0.0,NaN,NaN
69715,1,145.0,1,145.0,NaN,145.0,145.0,145.0,NaN,0.0,NaN,NaN,145.0,0.0,NaN,NaN
69819,7,313.6,1,313.6,NaN,313.6,313.6,313.6,NaN,0.0,NaN,NaN,313.6,0.0,NaN,NaN
13889,4,416.9,1,416.9,NaN,416.9,416.9,416.9,NaN,0.0,NaN,NaN,416.9,0.0,NaN,NaN
18211,2,141.08499999999998,2,151.5,-2.0000000000000013,130.67,151.5,130.67,0.0,10.415000000000006,14.729034252115794,14.729034252115794,282.16999999999996,108.47222500000014,216.94445000000027,216.94445000000027
17652,5,488.45,1,488.45,NaN,488.45,488.45,488.45,NaN,0.0,NaN,NaN,488.45,0.0,NaN,NaN
15484,2,1636.52,1,1636.52,NaN,1636.52,1636.52,1636.52,NaN,0.0,NaN,NaN,1636.52,0.0,NaN,NaN
17107,1,1126.755,2,2182.71,-2.0,70.8,2182.71,70.8,0.0,1055.955,1493.3458822556815,1493.3458822556815,2253.51,1115040.9620249998,2230081.9240499996,2230081.9240499996
17674,2,250.38,1,250.38,NaN,250.38,250.38,250.38,NaN,0.0,NaN,NaN,250.38,0.0,NaN,NaN
13575,1,258.46,1,258.46,NaN,258.46,258.46,258.46,NaN,0.0,NaN,NaN,258.46,0.0,NaN,NaN
16930,7,11.8,1,11.8,NaN,11.8,11.8,11.8,NaN,0.0,NaN,NaN,11.8,0.0,NaN,NaN
16052,5,362.06,1,362.06,NaN,362.06,362.06,362.06,NaN,0.0,NaN,NaN,362.06,0.0,NaN,NaN
15637,4,223.36,1,223.36,NaN,223.36,223.36,223.36,NaN,0.0,NaN,NaN,223.36,0.0,NaN,NaN
17512,7,581.41,1,581.41,NaN,581.41,581.41,581.41,NaN,0.0,NaN,NaN,581.41,0.0,NaN,NaN
18276,1,335.86,1,335.86,NaN,335.86,335.86,335.86,NaN,0.0,NaN,NaN,335.86,0.0,NaN,NaN
69776,6,574.66,1,574.66,NaN,574.66,574.66,574.66,NaN,0.0,NaN,NaN,574.66,0.0,NaN,NaN
12984,6,97.5,1,97.5,NaN,97.5,97.5,97.5,NaN,0.0,NaN,NaN,97.5,0.0,NaN,NaN
69464,6,309.65,1,309.65,NaN,309.65,309.65,309.65,NaN,0.0,NaN,NaN,309.65,0.0,NaN,NaN
16607,6,284.02,1,284.02,NaN,284.02,284.02,284.02,NaN,0.0,NaN,NaN,284.02,0.0,NaN,NaN
18139,4,734.82,1,734.82,NaN,734.82,734.82,734.82,NaN,0.0,NaN,NaN,734.82,0.0,NaN,NaN
69718,5,295.91,1,295.91,NaN,295.91,295.91,295.91,NaN,0.0,NaN,NaN,295.91,0.0,NaN,NaN
70584,2,213.1,1,213.1,NaN,213.1,213.1,213.1,NaN,0.0,NaN,NaN,213.1,0.0,NaN,NaN
13458,7,584.52,1,584.52,NaN,584.52,584.52,584.52,NaN,0.0,NaN,NaN,584.52,0.0,NaN,NaN
69596,1,75.84,1,75.84,NaN,75.84,75.84,75.84,NaN,0.0,NaN,NaN,75.84,0.0,NaN,NaN
69599,2,41.85,1,41.85,NaN,41.85,41.85,41.85,NaN,0.0,NaN,NaN,41.85,0.0,NaN,NaN
70531,2,4.95,1,4.95,NaN,4.95,4.95,4.95,NaN,0.0,NaN,NaN,4.95,0.0,NaN,NaN
16566,3,0.65,1,0.65,NaN,0.65,0.65,0.65,NaN,0.0,NaN,NaN,0.65,0.0,NaN,NaN
69773,3,17.49,1,17.49,NaN,17.49,17.49,17.49,NaN,0.0,NaN,NaN,17.49,0.0,NaN,NaN
18282,5,1.45,1,1.45,NaN,1.45,1.45,1.45,NaN,0.0,NaN,NaN,1.45,0.0,NaN,NaN
13647,7,7.9,1,7.9,NaN,7.9,7.9,7.9,NaN,0.0,NaN,NaN,7.9,0.0,NaN,NaN
70537,6,34.65,1,34.65,NaN,34.65,34.65,34.65,NaN,0.0,NaN,NaN,34.65,0.0,NaN,NaN
13587,1,66.0,1,66.0,NaN,66.0,66.0,66.0,NaN,0.0,NaN,NaN,66.0,0.0,NaN,NaN
16218,2,460.25,2,471.3,-2.0,449.2,471.3,449.2,0.0,11.050000000000011,15.627059864222716,15.627059864222716,920.5,122.10250000000025,244.2050000000005,244.2050000000005
69393,5,146.61,1,146.61,NaN,146.61,146.61,146.61,NaN,0.0,NaN,NaN,146.61,0.0,NaN,NaN
17460,6,79.39,2,19.9,-2.0000000000000013,138.88,138.88,19.9,5.52940290445714E-16,59.489999999999995,84.13156482557541,84.13156482557541,158.78,3539.0600999999992,7078.1201999999985,7078.1201999999985
69836,4,529.12,4,322.2,-0.6866587654698688,387.7,1024.08,322.2,1.1263196675464084,286.9226066380967,331.30968835818845,331.30968835818845,2116.48,82324.58219999998,109766.10959999997,109766.10959999997
70191,4,881.01,1,881.01,NaN,881.01,881.01,881.01,NaN,0.0,NaN,NaN,881.01,0.0,NaN,NaN
13211,7,110.7,1,110.7,NaN,110.7,110.7,110.7,NaN,0.0,NaN,NaN,110.7,0.0,NaN,NaN
13093,2,1827.91,1,1827.91,NaN,1827.91,1827.91,1827.91,NaN,0.0,NaN,NaN,1827.91,0.0,NaN,NaN
15482,7,637.0,4,527.04,-1.0671536110098316,262.8,1092.1,262.8,0.37539656491763457,300.0322212696496,346.4473674311871,346.4473674311871,2548.0,90019.33379999998,120025.77839999997,120025.77839999997
15394,1,458.53,2,587.66,-2.0000000000000004,329.4,587.66,329.4,0.0,129.13,182.61739730923776,182.61739730923776,917.06,16674.5569,33349.1138,33349.1138
70166,7,256.6166666666667,3,315.56,-1.5000000000000002,213.61,315.56,213.61,0.5039037414930635,43.119474589666424,52.8103553607939,52.8103553607939,769.85,1859.2890888888885,2788.9336333333326,2788.9336333333326
15464,7,1048.85,1,1048.85,NaN,1048.85,1048.85,1048.85,NaN,0.0,NaN,NaN,1048.85,0.0,NaN,NaN
69834,5,261.74,2,465.58,-2.000000000000001,57.9,465.58,57.9,0.0,203.84,288.27329255413173,288.27329255413173,523.48,41550.7456,83101.4912,83101.4912
17515,6,231.48,1,231.48,NaN,231.48,231.48,231.48,NaN,0.0,NaN,NaN,231.48,0.0,NaN,NaN
70375,1,636.4599999999999,5,199.8,-1.6286273650724685,471.9,1083.58,199.8,0.1969739784019621,344.0607692835671,384.6716342544638,384.6716342544638,3182.2999999999997,118377.81295999998,147972.26619999998,147972.26619999998
13848,7,615.0,1,615.0,NaN,615.0,615.0,615.0,NaN,0.0,NaN,NaN,615.0,0.0,NaN,NaN
70390,6,904.85,1,904.85,NaN,904.85,904.85,904.85,NaN,0.0,NaN,NaN,904.85,0.0,NaN,NaN
70552,3,528.85,2,341.7,-2.0000000000000004,716.0,716.0,341.7,0.0,187.15,264.67006819812474,264.67006819812474,1057.7,35025.122500000005,70050.24500000001,70050.24500000001
69597,6,156.64000000000001,3,138.83,-1.5000000000000022,224.95,224.95,106.14,0.48821238401358985,50.1122147451763,61.374678003228645,61.374678003228645,469.92,2511.2340666666655,3766.851099999998,3766.851099999998
70355,4,570.525,2,323.16,-1.999999999999999,817.89,817.89,323.16,0.0,247.36499999999998,349.8269378564206,349.8269378564206,1141.05,61189.44322499999,122378.88644999998,122378.88644999998
16316,2,412.98499999999996,2,806.05,-2.0000000000000004,19.92,806.05,19.92,0.0,393.065,555.8778538941806,555.8778538941806,825.9699999999999,154500.094225,309000.18845,309000.18845
70366,1,192.8114285714286,7,91.54,-0.9868268713732737,129.77,413.7,11.31,0.32634860072227223,127.37488353322266,137.5805986114529,137.5805986114529,1349.68,16224.360955102038,18928.421114285713,18928.421114285713
69725,7,387.68,5,983.3,-0.27086036686909365,17.0,983.3,17.0,0.9512005384608001,321.127867616624,359.0318707301623,359.0318707301623,1938.4,103123.10735999998,128903.88419999997,128903.88419999997
69727,4,254.165,4,209.85,-1.052561813248737,12.75,519.98,12.75,0.19474993243794111,181.17618697003203,209.2042406357959,209.2042406357959,1016.66,32824.810725,43766.414300000004,43766.414300000004
70348,7,84375.085,2,280.57,-1.9999999999999993,168469.6,168469.6,280.57,0.0,84094.515,118927.60363418768,118927.60363418768,168750.17,7.071887453085225E9,1.414377490617045E10,1.414377490617045E10
15716,7,115.26,1,115.26,NaN,115.26,115.26,115.26,NaN,0.0,NaN,NaN,115.26,0.0,NaN,NaN
14851,6,206.13,1,206.13,NaN,206.13,206.13,206.13,NaN,0.0,NaN,NaN,206.13,0.0,NaN,NaN
70046,6,375.96,1,375.96,NaN,375.96,375.96,375.96,NaN,0.0,NaN,NaN,375.96,0.0,NaN,NaN
69754,7,259.2,2,252.53,-1.9999999999999962,265.87,265.87,252.53,-3.8311811275484723E-16,6.670000000000002,9.432804461028546,9.432804461028546,518.4,44.48890000000002,88.97780000000004,88.97780000000004
70227,4,1001.3349999999999,2,1612.83,-2.0000000000000004,389.84,1612.83,389.84,0.0,611.495,864.7845223233358,864.7845223233358,2002.6699999999998,373926.135025,747852.27005,747852.27005
69909,7,187.28666666666666,6,406.48,-1.2597137798968712,6.9,533.04,6.9,0.7024386090405403,206.70941041847985,226.43881386958964,226.43881386958964,1123.72,42728.78035555555,51274.53642666666,51274.53642666666
17630,1,335.5,1,335.5,NaN,335.5,335.5,335.5,NaN,0.0,NaN,NaN,335.5,0.0,NaN,NaN
69850,5,280.4375,4,114.84,-1.8797239602776663,3.25,502.02,3.25,-0.09090438367978072,224.88040848137481,259.6695287443895,259.6695287443895,1121.75,50571.19811874999,67428.26415833332,67428.26415833332
70476,6,1128.6,1,1128.6,NaN,1128.6,1128.6,1128.6,NaN,0.0,NaN,NaN,1128.6,0.0,NaN,NaN
70532,4,161.845,2,111.29,-2.0000000000000004,212.4,212.4,111.29,0.0,50.555,71.49556664577182,71.49556664577182,323.69,2555.808025,5111.61605,5111.61605
12712,3,213.875,4,565.25,-1.096494890892064,44.85,565.25,12.75,0.7185577047459286,219.56639514051327,253.53343467874214,253.53343467874214,855.5,48209.40187500001,64279.202500000014,64279.202500000014
70018,1,507.3285714285715,7,765.4,-1.1037133795623721,5.45,1145.32,5.45,0.23751432819256074,373.4048353971319,403.3233189567468,403.3233189567468,3551.3,139431.17109795916,162669.6996142857,162669.6996142857
12695,2,89.25,1,89.25,NaN,89.25,89.25,89.25,NaN,0.0,NaN,NaN,89.25,0.0,NaN,NaN
70268,5,340.895,2,680.14,-1.9999999999999993,1.65,680.14,1.65,0.0,339.245,479.76487996726064,479.76487996726064,681.79,115087.170025,230174.34005,230174.34005
14463,4,115.92,1,115.92,NaN,115.92,115.92,115.92,NaN,0.0,NaN,NaN,115.92,0.0,NaN,NaN
15292,4,180.94,1,180.94,NaN,180.94,180.94,180.94,NaN,0.0,NaN,NaN,180.94,0.0,NaN,NaN
18202,3,747.24,1,747.24,NaN,747.24,747.24,747.24,NaN,0.0,NaN,NaN,747.24,0.0,NaN,NaN
69894,4,366.865,2,196.73,-2.0000000000000004,537.0,537.0,196.73,0.0,170.135,240.6072244343465,240.6072244343465,733.73,28945.918224999998,57891.836449999995,57891.836449999995
13266,2,315.86,1,315.86,NaN,315.86,315.86,315.86,NaN,0.0,NaN,NaN,315.86,0.0,NaN,NaN
17725,2,310.65,2,310.48,-2.0000000000000004,310.82,310.82,310.48,0.0,0.1699999999999875,0.2404163056034085,0.2404163056034085,621.3,0.02889999999999575,0.0577999999999915,0.0577999999999915
70140,4,852.5083333333333,6,3876.86,1.1528588922912144,443.4,3876.86,114.39,1.762940451668892,1356.9591093742984,1486.4742276328464,1486.4742276328464,5115.05,1841338.024513889,2209605.629416667,2209605.629416667
17562,3,147.13333333333335,3,300.1,-1.4999999999999993,15.0,300.1,15.0,0.2607655552645859,117.32014130385096,143.687241372828,143.687241372828,441.40000000000003,13764.015555555556,20646.023333333334,20646.023333333334
17997,5,322.53,1,322.53,NaN,322.53,322.53,322.53,NaN,0.0,NaN,NaN,322.53,0.0,NaN,NaN
17837,1,119.8,1,119.8,NaN,119.8,119.8,119.8,NaN,0.0,NaN,NaN,119.8,0.0,NaN,NaN
70272,6,150.68,3,177.85,-1.4999999999999991,80.55,193.64,80.55,-0.6545986970019643,50.006624227862716,61.245356558681245,61.245356558681245,452.04,2500.6624666666667,3750.9937,3750.9937
69232,7,216.37,1,216.37,NaN,216.37,216.37,216.37,NaN,0.0,NaN,NaN,216.37,0.0,NaN,NaN
13075,1,919.61,1,919.61,NaN,919.61,919.61,919.61,NaN,0.0,NaN,NaN,919.61,0.0,NaN,NaN
15228,7,490.165,2,970.58,-2.000000000000001,9.75,970.58,9.75,0.0,480.415,679.4094085674705,679.4094085674705,980.33,230798.572225,461597.14445,461597.14445
17634,3,132.89,2,105.99,-2.0000000000000036,159.79,159.79,105.99,7.475897118463019E-16,26.9,38.04234482783625,38.04234482783625,265.78,723.6099999999999,1447.2199999999998,1447.2199999999998
16952,2,83.805,2,157.11,-2.0,10.5,157.11,10.5,0.0,73.305,103.66892518975973,103.66892518975973,167.61,5373.623025000001,10747.246050000002,10747.246050000002
15971,3,291.4,1,291.4,NaN,291.4,291.4,291.4,NaN,0.0,NaN,NaN,291.4,0.0,NaN,NaN
70407,2,385.53,3,302.58,-1.4999999999999962,357.21,496.8,302.58,0.4779163011046453,81.77965884008078,100.15921774854276,100.15921774854276,1156.59,6687.912600000002,10031.868900000003,10031.868900000003
14196,2,335.52,1,335.52,NaN,335.52,335.52,335.52,NaN,0.0,NaN,NaN,335.52,0.0,NaN,NaN
16641,7,231.1,1,231.1,NaN,231.1,231.1,231.1,NaN,0.0,NaN,NaN,231.1,0.0,NaN,NaN
70293,6,235.39,2,430.32,-2.0,40.46,430.32,40.46,0.0,194.93,275.67264971338744,275.67264971338744,470.78,37997.704900000004,75995.40980000001,75995.40980000001
69340,4,363.76,2,134.96,-1.9999999999999998,592.56,592.56,134.96,0.0,228.79999999999995,323.5720630709641,323.5720630709641,727.52,52349.43999999998,104698.87999999996,104698.87999999996
16140,4,302.72499999999997,2,601.04,-2.0000000000000004,4.41,601.04,4.41,0.0,298.315,421.88111885932983,421.88111885932983,605.4499999999999,88991.839225,177983.67845,177983.67845
16558,1,637.775,2,1256.69,-1.9999999999999978,18.86,1256.69,18.86,5.028252458683124E-16,618.9150000000001,875.2779869561442,875.2779869561442,1275.55,383055.7772250001,766111.5544500002,766111.5544500002
15740,7,154.88,1,154.88,NaN,154.88,154.88,154.88,NaN,0.0,NaN,NaN,154.88,0.0,NaN,NaN
69681,3,120.0,1,120.0,NaN,120.0,120.0,120.0,NaN,0.0,NaN,NaN,120.0,0.0,NaN,NaN
16070,4,686.85,1,686.85,NaN,686.85,686.85,686.85,NaN,0.0,NaN,NaN,686.85,0.0,NaN,NaN
18135,1,129.6,1,129.6,NaN,129.6,129.6,129.6,NaN,0.0,NaN,NaN,129.6,0.0,NaN,NaN
16504,2,484.38,1,484.38,NaN,484.38,484.38,484.38,NaN,0.0,NaN,NaN,484.38,0.0,NaN,NaN
12847,3,871.54,1,871.54,NaN,871.54,871.54,871.54,NaN,0.0,NaN,NaN,871.54,0.0,NaN,NaN
14359,4,126.7,1,126.7,NaN,126.7,126.7,126.7,NaN,0.0,NaN,NaN,126.7,0.0,NaN,NaN
12504,5,32.65,1,32.65,NaN,32.65,32.65,32.65,NaN,0.0,NaN,NaN,32.65,0.0,NaN,NaN
17469,3,203.405,2,378.9,-2.0000000000000004,27.91,378.9,27.91,-3.4461635377589484E-16,175.49499999999998,248.18740912866627,248.18740912866627,406.81,30798.495024999993,61596.990049999986,61596.990049999986
17618,7,304.8,1,304.8,NaN,304.8,304.8,304.8,NaN,0.0,NaN,NaN,304.8,0.0,NaN,NaN
14418,7,897.35,1,897.35,NaN,897.35,897.35,897.35,NaN,0.0,NaN,NaN,897.35,0.0,NaN,NaN
70390,4,160.98,1,160.98,NaN,160.98,160.98,160.98,NaN,0.0,NaN,NaN,160.98,0.0,NaN,NaN
16233,2,21.9,1,21.9,NaN,21.9,21.9,21.9,NaN,0.0,NaN,NaN,21.9,0.0,NaN,NaN
