customer_country,acct_last_updated_ts_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
RUS,7,261.3837096774194,62,303.4,3.2163848994724553,10.95,1193.88,0.65,1.5184088973354153,228.38077212885895,230.24513589660367,230.24513589660367,16205.790000000003,52157.7770781738,53012.8226040455,53012.8226040455
AUS,22,382.0915789473684,19,251.25,3.1009624104313707,16.8,1305.6,16.8,1.641647063070152,287.5955728058186,295.4763626993454,295.4763626993454,7259.74,82711.21349750692,87306.28091403509,87306.28091403509
MEX,22,367.5434285714286,70,151.3,20.90709455722742,8.3,3953.35,0.4,4.174211420684855,573.1817553792806,577.3203055519243,577.3203055519243,25728.04,328537.3246996735,333298.7352025673,333298.7352025673
FIN,12,505.46309523809543,42,319.4,10.645018044490524,1.65,4008.62,1.65,2.994313207620368,726.8985009564956,735.7097135833653,735.7097135833653,21229.450000000008,528381.4306928004,541268.7826609175,541268.7826609175
PRT,28,201.32785714285714,14,289.82,-1.3711555633214736,16.95,370.94,12.5,-0.11731380254530152,118.98104586016882,123.47246651526258,123.47246651526258,2818.59,14156.489273979594,15245.449987362641,15245.449987362641
FRA,24,417.7751724137932,58,1095.12,20.501103846672546,60.45,4463.08,1.25,4.162952816237298,674.3310998602714,680.2205662645521,680.2205662645521,24230.960000000006,454722.43223876326,462700.0187692679,462700.0187692679
IND,19,257.9618055555555,72,610.64,2.3731769454152074,17.5,1268.74,1.7,1.4421108047609734,263.54506866487435,265.3945304335001,265.3945304335001,18573.249999999996,69456.00321757332,70434.25678401801,70434.25678401801
DEU,6,326.05321428571443,112,85.55,36.64398428304962,17.85,4311.48,1.65,5.559976078397647,514.9434777308335,517.2578421008235,517.2578421008235,36517.960000000014,265166.78525752545,267555.67521480046,267555.67521480046
RUS,14,239.17944444444447,18,289.85,-0.6529804725721671,5.9,771.91,5.9,0.6144328684775345,226.65446198692018,233.22551728196018,233.22551728196018,4305.2300000000005,51372.24513858024,54394.1419114379,54394.1419114379
TUR,17,286.1938709677419,31,172.54,13.57689967084671,269.96,1714.96,8.5,3.4914243605170125,301.50837019010436,306.4923172574632,306.4923172574632,8872.009999999998,90907.29729469302,93937.54053784946,93937.54053784946
PRT,30,3515.604035087717,57,39.6,12.471404236495932,32.0,31698.16,13.1,3.3139503830079313,5441.8276233842225,5490.20037578283,5490.20037578283,200389.42999999988,2.9613487882627577E7,3.0142300166245926E7,3.0142300166245926E7
BRA,13,328.46656249999995,64,192.6,13.455772930463723,2.95,2586.69,1.95,3.2549895499344332,412.13958778481054,415.39765894220284,415.39765894220284,21021.859999999997,169859.03981943356,172555.21505466267,172555.21505466267
USA,27,292.5876811594204,69,11.6,4.83697071610091,2.08,1542.08,0.83,1.9244867534486376,307.485866384956,309.73854021029206,309.73854021029206,20188.55000000001,94547.55802650702,95937.9632916027,95937.9632916027
AUS,18,177.10777777777778,27,184.8,-0.47579062798934313,16.9,499.83,8.5,0.6567277884526296,131.12992839541877,133.62786577004218,133.62786577004218,4781.91,17195.058120987655,17856.406510256413,17856.406510256413
GRC,24,201.4969565217391,23,258.75,5.4650719578300535,5.95,940.67,5.95,2.1287478824621884,199.5824558037361,204.06801487460413,204.06801487460413,4634.429999999999,39833.15666465028,41643.75469486166,41643.75469486166
NLD,20,172.73941176470584,17,149.2,0.3222711972699228,2.08,527.2,2.08,0.8820750864447361,141.1040712078099,145.446747448619,145.446747448619,2936.5699999999993,19910.358911418687,21154.756343382356,21154.756343382356
CAN,31,208.97,1,208.97,NaN,208.97,208.97,208.97,NaN,0.0,NaN,NaN,208.97,0.0,NaN,NaN
CAN,28,347.96196850393716,127,1368.4,24.97947045831584,11.65,3855.84,2.1,4.064818905686292,462.67419514217096,464.50657536316754,464.50657536316754,44191.17000000002,214067.4108504557,215766.35855561806,215766.35855561806
NOR,8,518.1221951219514,41,38.1,34.055361054889936,1.06,10267.88,0.39,5.923913950574769,1561.6935214891027,1581.0941848724765,1581.0941848724765,21243.01000000001,2438886.655061035,2499858.821437561,2499858.821437561
NLD,10,479.98245283018855,53,540.0,29.07594629433222,8.85,5292.72,2.1,5.083221507697539,751.6505042148489,758.8434958968955,758.8434958968955,25439.069999999992,564978.4804864365,575843.4512650218,575843.4512650218
CAN,15,415.8920312499999,64,181.12,44.712494373344164,8.3,6870.0,4.95,6.496154950894666,869.1805699248782,876.051669497377,876.051669497377,26617.089999999993,755474.8631349362,767466.5276291416,767466.5276291416
ZAF,1,446.43622950819673,61,248.1,47.911652081143096,41.6,7810.56,9.15,6.817085817978109,986.5642819137934,994.7516777503888,994.7516777503888,27232.61,973309.0823480787,989530.9003872133,989530.9003872133
PRT,19,382.81166666666667,36,37.2,6.612245660431995,9.95,2516.57,6.2,2.45562971957656,508.84243810229594,516.0604218583047,516.0604218583047,13781.22,258920.6268138889,266318.3590085714,266318.3590085714
CAN,20,283.3668421052632,38,242.92,15.612652225391379,20.75,2198.13,2.75,3.6739138265321913,373.27715649864234,378.28781232987905,378.28781232987905,10767.94,139335.83556371194,143101.66895732578,143101.66895732578
DEU,10,238.9266666666667,6,145.91,-1.1979063188996442,335.77,335.77,145.91,0.19946470579423187,64.596490530747,70.761909998718,70.761909998718,1433.5600000000002,4172.706588888887,5007.247906666666,5007.247906666666
FIN,14,296.5525,48,783.11,30.060276139888096,36.15,4161.06,1.25,5.265598241911954,612.8273555296114,619.3124816896523,619.3124816896523,14234.52,375557.3676854167,383547.9499765958,383547.9499765958
CAN,4,321.79471698113207,53,295.5,15.462502217201315,1.25,2462.26,1.25,3.4330601560344176,386.3903729688837,390.08797274857295,390.08797274857295,17055.12,149297.52032303307,152168.62648309142,152168.62648309142
ESP,29,334.9623913043478,46,184.5,7.301824474168589,1.25,1726.6,1.25,2.6768045096910016,349.82960127930596,353.69523908575917,353.69523908575917,15408.27,122380.74993123817,125100.32215193234,125100.32215193234
CAN,17,298.6513333333333,30,210.24,4.403115820473082,152.64,1077.74,10.0,1.7885669639772328,209.209216714327,212.78570171262297,212.78570171262297,8959.539999999999,43768.49635822224,45277.754853333354,45277.754853333354
DEU,28,616.0115384615384,52,408.0,39.94977699705634,11816.64,11816.64,1.95,6.2648464614768855,1629.749095165813,1645.649462865333,1645.649462865333,32032.6,2656082.1131937867,2708162.1546289586,2708162.1546289586
ZAF,3,662.7341428571426,70,114.79,17.38470405884505,36.14,5727.0,1.95,3.6948261379058094,852.9444185232585,859.1029419539269,859.1029419539269,46391.389999999985,727514.1810899795,738057.8648738923,738057.8648738923
AUT,20,323.3118181818182,88,430.6,23.948135217131775,7.25,3417.12,1.65,4.292987226109298,452.5709271698983,455.1644780711755,455.1644780711755,28451.440000000002,204820.44411942142,207174.7020978056,207174.7020978056
NLD,6,416.3523913043478,46,325.44,34.30390084968233,6.67,6323.38,2.08,5.801516770680762,918.0575748218415,928.2021653789415,928.2021653789415,19152.21,842829.7106877611,861559.2598141558,861559.2598141558
CHE,31,155.34499999999997,6,160.85,-1.4061544316200547,18.75,338.8,9.9,0.22942339504614004,123.02565162734695,134.76784909614014,134.76784909614014,932.0699999999998,15135.310958333333,18162.37315,18162.37315
NOR,4,396.32194444444434,72,247.8,24.586303367495322,15.21,4358.0,9.9,4.51813329063269,601.5300969740946,605.7514126020717,605.7514126020717,28535.179999999993,361838.4575656636,366934.7738694053,366934.7738694053
JPN,16,515.9523333333334,30,2002.4,2.152747024224026,10.95,2002.4,10.95,1.4343077176898236,447.6407153412458,455.2932477114165,455.2932477114165,15478.570000000002,200382.21003122226,207291.94141160924,207291.94141160924
GRC,31,195.91687499999998,16,272.01,-1.1220903824943598,10.95,423.52,9.95,0.11287643480449744,136.48456843718404,140.96065615240542,140.96065615240542,3134.6699999999996,18628.037421484376,19869.90658291667,19869.90658291667
RUS,16,251.26666666666668,42,297.92,3.8489246990727253,20.8,1012.82,6.15,1.8478838748467623,218.331192214147,220.97772753530313,220.97772753530313,10553.2,47668.509493650796,48831.15606666667,48831.15606666667
JPN,13,345.47285714285715,14,1463.47,3.6795095406171203,8.3,1463.47,6.25,2.019233986288731,362.73683474049204,376.4298032308807,376.4298032308807,4836.62,131578.01127755104,141699.39676043956,141699.39676043956
ITA,15,271.8369444444445,36,787.4,-0.18278712715963552,13.25,787.4,3.75,0.8529282951556966,220.69295901797148,223.82351196319766,223.82351196319766,9786.130000000001,48705.382160108034,50096.96450753969,50096.96450753969
AUT,11,355.97177777777785,90,223.7,52.98551427880174,664.86,5424.0,4.25,6.745552678674966,602.4576304135471,605.8327695974792,605.8327695974792,32037.460000000006,362955.19644350617,367033.3447181523,367033.3447181523
RUS,5,293.22460526315797,76,254.4,24.756873925946756,5.88,2843.29,0.83,4.2906669402189035,378.7308349031316,381.24734654006727,381.24734654006727,22285.070000000007,143437.04530642313,145349.53924384213,145349.53924384213
FRA,12,605.8696610169492,59,27.45,30.126530998660762,119.6,10303.95,4.95,5.378394591346988,1483.6957011302648,1496.4315201424174,1496.4315201424174,35746.310000000005,2201352.933552428,2239307.294475746,2239307.294475746
PRT,9,618.9985074626862,67,15885.49,58.136729552641256,8.7,15885.49,0.77,7.635274622524813,1908.3200109365976,1922.7226304378223,1922.7226304378223,41472.89999999998,3641685.2641410558,3696862.3135977383,3696862.3135977383
FRA,3,272.81363636363636,11,191.06,-1.2210557471633527,231.98,521.5,95.8,0.3807240955359776,141.36414552962967,148.26396664548855,148.26396664548855,3000.9500000000003,19983.821641322313,21982.203805454545,21982.203805454545
SWE,3,434.69444444444457,54,112.6,12.395592044065964,3.75,3315.07,3.3,3.2680715767066326,561.6612515454973,566.9351818185637,566.9351818185637,23473.500000000007,315463.36148765445,321415.5003836479,321415.5003836479
PRT,4,261.4482608695652,23,300.7,-0.17040720763725448,54.8,767.07,4.41,0.7133462814112432,207.2117628156021,211.86878839705946,211.86878839705946,6013.3099999999995,42936.71464914934,44888.38349683795,44888.38349683795
MEX,28,576.8746153846153,13,323.44,7.1338074457010645,39.9,4366.78,13.2,2.9385126914950512,1119.2612477303971,1164.964041960204,1164.964041960204,7499.369999999999,1252745.7406710056,1357141.2190602561,1357141.2190602561
CHN,14,429.2913333333334,15,3500.5,9.521867948653233,6.6,3500.5,6.6,3.345696513779491,829.8365004414358,858.9623832597317,858.9623832597317,6439.370000000001,688628.6174648891,737816.3758552383,737816.3758552383
ITA,5,361.05627906976747,43,130.85,1.4977214934604692,208.16,960.08,19.8,1.3061796337522846,206.26448053492084,208.7055652739074,208.7055652739074,15525.420000000002,42545.03593034073,43558.01297630122,43558.01297630122
NOR,29,439.95407407407413,27,79.5,16.653899970536646,580.8,3930.94,5.95,4.056242485122492,727.7098668158758,741.5722527444348,741.5722527444348,11878.760000000002,529561.6502611797,549929.4060404559,549929.4060404559
AUT,22,264.83931818181804,132,38.1,28.256911101990216,11.7,2746.75,1.0,4.310412132530049,314.8202305939087,316.0195501010919,316.0195501010919,34958.78999999998,99111.77759120187,99868.35604609654,99868.35604609654
CHE,12,296.81315789473683,19,136.2,0.6781747433243162,29.05,1011.08,8.25,1.0503207827596976,260.5303602886484,267.66950019364947,267.66950019364947,5639.45,67876.06863213296,71646.96133391812,71646.96133391812
AUT,27,575.2976190476188,63,1830.02,9.353240929670802,12.45,4257.06,2.95,2.7055685914291714,724.6618760228786,730.4825468465797,730.4825468465797,36243.749999999985,525134.8345609978,533604.7512474655,533604.7512474655
BRA,29,302.41162162162163,37,613.22,12.352197909749359,23.27,1987.19,1.25,3.1431581234475496,347.5450055749227,352.33895625057096,352.33895625057096,11189.23,120787.53090007306,124142.74009174175,124142.74009174175
DNK,31,190.92499999999993,12,240.45,-1.1283295461101597,4.95,431.56,4.95,-0.12673302478455734,136.16347071932816,142.21810685767767,142.21810685767767,2291.099999999999,18540.490758333337,20225.989918181822,20225.989918181822
BRA,28,1004.1405932203393,118,1825.74,4.450977823420801,24.86,7952.68,0.85,2.162256173744252,1576.5813060539565,1583.3044977742888,1583.3044977742888,118488.59000000004,2485608.614598799,2506853.132672293,2506853.132672293
GBR,22,256.6227777777778,54,382.27,1.8884124119740395,25.26,1094.9,1.7,1.3161646737714816,234.30831173838322,236.50843805136608,236.50843805136608,13857.630000000001,54900.38494969137,55936.241269496866,55936.241269496866
CHE,23,254.67823529411768,51,378.53,18.50633284077668,16.95,2242.69,3.75,4.00461300957184,352.1845045121299,355.68891425348573,355.68891425348573,12988.590000000002,124033.92521845445,126514.60372282354,126514.60372282354
GRC,16,327.42891891891884,37,204.0,-0.6516211203636986,2.55,887.47,1.65,0.7068616952080448,263.2976795125037,266.92954320885445,266.92954320885445,12114.869999999997,69325.6680366691,71251.3810376877,71251.3810376877
CHN,25,273.28527777777776,36,34.8,7.089753226397496,31.2,1636.52,1.65,2.297829564447764,317.63917404192125,322.1449192919778,322.1449192919778,9838.27,100894.64488603394,103777.34902563492,103777.34902563492
GRC,13,299.0268584070798,226,537.38,83.73675036958625,4.25,5725.0,1.45,7.758714148123788,461.1771842395712,462.2008862411308,462.2008862411308,67580.07000000004,212684.39526313942,213629.6592420867,213629.6592420867
JPN,21,365.6746666666667,60,198.0,7.70714888103212,128.09,2527.94,1.65,2.7978549352683295,503.14639452637323,507.3924309392714,507.3924309392714,21940.480000000003,253156.29432488885,257447.07897446325,257447.07897446325
IND,21,189.9321052631579,38,304.95,3.158289282557491,4.95,768.83,1.95,1.361593008944436,152.16053539735586,154.2030500830238,154.2030500830238,7217.42,23152.82853240998,23778.580654907546,23778.580654907546
JPN,12,287.6740476190476,42,324.0,2.5909023212273246,16.85,1212.67,1.65,1.6242888849641977,273.63397356826806,276.9508701086691,276.9508701086691,12082.31,74875.55149075964,76701.7844539489,76701.7844539489
CHN,20,383.43891566265063,83,153.5,5.570976434701976,64.0,2520.28,3.75,2.3615098900322193,497.067126016491,500.0888385053104,500.0888385053104,31825.43,247075.72776629412,250088.8463975904,250088.8463975904
MEX,12,311.91913461538456,104,87.5,8.95161693974071,4.25,2026.63,1.25,2.863297827051302,386.57448824731597,388.4465306162324,388.4465306162324,32439.589999999993,149439.83496367422,150890.70714778756,150890.70714778756
CHE,5,265.4004347826088,23,371.7,-0.5233484929089203,153.0,585.84,15.8,0.22191069785129613,148.19780619388578,151.52850984305533,151.52850984305533,6104.210000000002,21962.58976068053,22960.88929525692,22960.88929525692
ESP,4,233.60299999999998,10,411.4,-0.5388743017451487,17.45,511.3,17.45,0.3268385013500452,143.51094787855038,151.27382148864282,151.27382148864282,2336.0299999999997,20595.392161000003,22883.76906777778,22883.76906777778
SWE,7,452.26529411764704,17,243.28,7.84795320260649,5.22,3794.4,5.22,2.9759550449435426,910.4321995243773,938.4520309006052,938.4520309006052,7688.51,828886.7899307957,880692.2143014704,880692.2143014704
CHE,29,641.3670000000003,100,514.41,57.92913434447544,66.25,21535.9,4.16,7.5077077041022955,2414.271489910984,2426.4341436627383,2426.4341436627383,64136.700000000026,5828706.826997003,5887582.653532325,5887582.653532325
TUR,15,397.82735294117646,34,238.11,13.329182795088403,71.4,3840.88,2.9,3.523378497361592,715.4430651426011,726.2022112094592,726.2022112094592,13526.13,511858.7794606401,527369.651565508,527369.651565508
FIN,21,302.8841666666667,36,154.8,2.2078066603714905,119.76,1242.38,9.95,1.4968446968195595,273.07266568905754,276.94623030859776,276.94623030859776,10903.830000000002,74568.6807465278,76699.21448214288,76699.21448214288
ESP,27,404.61307692307696,52,17.85,13.701074361245016,19.95,2732.92,5.2,3.0828017604960896,432.438387810415,436.6573988189001,436.6573988189001,21039.88,187002.9592520709,190669.68394328796,190669.68394328796
SWE,25,278.8553125,32,223.9,10.658809531296779,2.9,1660.44,1.7,3.171229835151131,310.52725421837346,315.496005782031,315.496005782031,8923.37,96427.17561240235,99537.72966441532,99537.72966441532
IND,20,301.98,28,261.48,0.8157442872714635,9.49,1019.47,9.49,1.242728970733518,272.27553054895384,277.27182858329826,277.27182858329826,8455.44,74133.96453571429,76879.66692592594,76879.66692592594
PRT,24,312.13105208333354,96,163.76,14.02276171615,34.15,2557.88,2.55,3.4282619618830643,412.49702599552586,414.6623795926251,414.6623795926251,29964.58100000002,170153.79645515353,171944.8890494183,171944.8890494183
MEX,25,299.2129411764706,51,287.08,11.702098378002361,50.8,2662.17,6.0,3.3754627511862694,497.0562366388189,502.0021916577421,502.0021916577421,15259.86,247064.90238154554,252006.20042917648,252006.20042917648
ITA,11,329.0397101449276,69,316.46,6.365859615326544,15.9,1701.5,7.5,2.3373678274267236,353.64606647091495,356.2369147812393,356.2369147812393,22703.740000000005,125065.54033035078,126904.73945285594,126904.73945285594
MEX,20,381.10437499999995,32,119.65,0.27682658956142525,14.1,1240.4,10.2,0.764786190387742,293.8222425308529,298.5236969351928,298.5236969351928,12195.339999999998,86331.51020585936,89116.39763185482,89116.39763185482
FRA,16,398.34051282051286,78,70.05,20.60455657132204,14.95,3825.36,2.5,3.869486913285205,529.2042156641047,532.6295214272652,532.6295214272652,31070.560000000005,280057.1018766602,283694.20709583757,283694.20709583757
MEX,27,1291.40431372549,51,91.8,11.761828157823997,30.81,10065.0,11.22,2.8576222399997095,1685.9472274394602,1702.7232349342682,1702.7232349342682,65861.62,2842418.053710803,2899266.414785019,2899266.414785019
FRA,29,690.6249999999999,16,881.01,-1.396241700820362,25.5,1380.11,25.5,0.044294444424205,433.28287988333904,447.4926341293229,447.4926341293229,11049.999999999998,187734.054,200249.6576,200249.6576
AUS,30,351.11400000000015,50,355.75,8.793541591017773,39.9,2133.4,1.65,2.496828063946354,367.84514971384357,371.579713984628,371.579713984628,17555.700000000008,135310.05416799997,138071.4838448979,138071.4838448979
AUS,12,438.81034883720923,86,182.25,60.431852702214236,133.0,8980.88,3.3,7.445770319630868,994.5562125313788,1000.3894368170678,1000.3894368170678,37737.689999999995,989142.0598847611,1000779.0252951701,1000779.0252951701
ESP,20,338.9694999999999,80,304.04,35.8260156714636,91.27,4037.77,2.5,5.31862847124656,496.84207296157,499.976754360653,499.976754360653,27117.559999999994,246852.04546475006,249976.75490101273,249976.75490101273
PRT,16,192.40966666666662,30,189.8,-0.5399845635122236,5.5,560.15,5.5,0.8143085850416732,159.28207776317947,162.0050455681558,162.0050455681558,5772.289999999999,25370.780296555557,26245.634789540232,26245.634789540232
GRC,3,383.2661666666666,120,322.2,92.4447073891734,21.8,9341.26,2.88,9.251819145229174,866.0709598027398,869.7023005083705,869.7023005083705,45991.939999999995,750078.907413639,756382.091509552,756382.091509552
ZAF,2,609.0087301587303,63,248.16,39.28211968578897,14.5,13355.4,12.9,6.20128937376919,1790.557287045583,1804.939504330245,1804.939504330245,38367.55,3206095.3981920388,3257806.61429191,3257806.61429191
RUS,11,267.95937499999997,16,127.86,-0.15468561813038928,7.9,600.39,7.9,0.5968608014361186,151.3907780987976,156.35572329227352,156.35572329227352,4287.349999999999,22919.167693359377,24447.112206250004,24447.112206250004
USA,9,237.5533333333333,3,659.61,-1.4999999999999993,11.8,659.61,11.8,0.7019544040973515,298.6812102485785,365.8082804329795,365.8082804329795,712.66,89210.46535555557,133815.69803333335,133815.69803333335
MEX,18,261.4707209302326,43,406.69,5.05369691423561,11.2,1238.54,2.55,1.9217628498667947,237.75733387063156,240.57112807207903,240.57112807207903,11243.241,56528.54980927096,57874.46766187265,57874.46766187265
ITA,25,338.33076923076925,52,230.1,6.004288661015021,3.75,1810.51,3.3,2.1304529689167935,330.41437809704115,333.6380093422032,333.6380093422032,17593.2,109173.66125325445,111314.32127782807,111314.32127782807
NLD,22,388.84367346938774,98,203.3,16.972753302384312,14.29,3705.48,1.9,3.7902274148759574,549.47479134093,552.2998731572,552.2998731572,38106.68,301922.5463191586,305035.1498894592,305035.1498894592
AUT,9,483.5518421052632,38,375.69,28.30251402340912,19.8,5735.24,6.48,5.303797751422904,894.3696556700975,906.3751546738406,906.3751546738406,18374.97,799897.0809834488,821515.9210100285,821515.9210100285
FIN,9,758.0369230769232,39,165.89,5.453053069501687,116.93,5735.24,15.3,2.5418104166110793,1328.144455350288,1345.506557679562,1345.506557679562,29563.440000000006,1763967.6942777126,1810387.896758705,1810387.896758705
ITA,3,283.25718750000004,32,33.0,-0.6810587571870608,3.75,888.27,2.95,0.6621148178158023,253.24246120608376,257.29459788010763,257.29459788010763,9064.230000000001,64131.744157714835,66200.51009828628,66200.51009828628
FRA,10,273.34673469387747,49,413.79,5.775892037582569,11.9,1225.0,11.9,2.033797336034055,218.81889598093989,221.08650987215162,221.08650987215162,13393.989999999996,47881.70923831739,48879.244847449,48879.244847449
NLD,28,563.751125,80,156.1,63.872009118123415,3.18,14415.74,3.18,7.840827356835767,1619.9062947382122,1630.126625114231,1630.126625114231,45100.09,2624096.4037324837,2657312.813906313,2657312.813906313
JPN,5,375.3353488372092,43,277.65,27.491212942398782,16.15,4287.63,4.05,5.112753344709447,651.1648423254225,658.8712033772279,658.8712033772279,16139.419999999996,424015.6518806923,434111.2626397564,434111.2626397564
PRT,14,371.17193277310935,119,273.3,7.178078058480198,125.0,2340.05,3.0,2.3338746035111018,387.8724090942801,389.5124688791547,389.5124688791547,44169.460000000014,150445.00573660058,151719.96341233447,151719.96341233447
CHN,31,168.28909090909093,22,184.8,-1.4121549357840453,27.15,380.45,3.73,0.07919367810461676,126.85917614386757,129.84450638062987,129.84450638062987,3702.3600000000006,16093.25057190082,16859.59583722943,16859.59583722943
ITA,24,1369.888076923077,26,1188.0,-0.2044904514945487,38.65,5296.96,15.0,1.0655034568439192,1575.4860361049496,1606.686808298417,1606.686808298417,35617.090000000004,2482156.249961687,2581442.4999601543,2581442.4999601543
BRA,22,342.5355263157895,38,115.35,4.532907277788226,30.0,2000.33,7.9,2.0986158975978033,422.4984390360287,428.1698127871089,428.1698127871089,13016.350000000002,178504.93098788086,183329.38858214792,183329.38858214792
MEX,30,302.15,2,576.0,-1.999999999999999,28.3,576.0,28.3,0.0,273.85,387.2823840558721,387.2823840558721,604.3,74993.82250000001,149987.64500000002,149987.64500000002
AUS,25,323.1499999999999,44,127.2,8.591710484451053,5.9,1870.2,5.9,2.5765327721473787,332.07914768511546,335.918340519946,335.918340519946,14218.599999999997,110276.56032727272,112841.1314976744,112841.1314976744
CAN,7,340.17985294117653,68,199.65,16.114887964632203,13.05,2938.76,0.0,3.605003275695985,453.47660379526116,456.84822348017616,456.84822348017616,23132.230000000003,205641.03018968427,208710.29929699298,208710.29929699298
JPN,7,294.03157894736836,38,198.35,0.4950552199306921,19.15,1120.11,1.74,1.0528981745701993,294.67877061325356,298.6343673450893,298.6343673450893,11173.199999999997,86835.5778501385,89182.48535960172,89182.48535960172
FIN,17,283.52558139534887,43,122.7,2.073036626392044,20.7,1263.97,5.44,1.6461948228246575,314.0474914411448,317.7641591712643,317.7641591712643,12191.6,98625.82688047591,100974.06085382059,100974.06085382059
NOR,24,329.85548387096765,31,293.4,2.5675936286492558,34.65,1366.91,4.95,1.7081618036713841,319.22275299736623,324.49951961791567,324.49951961791567,10225.519999999997,101903.16603121748,105299.93823225805,105299.93823225805
USA,26,168.86857142857144,28,320.15,-0.889180198051279,8.85,461.25,8.85,0.47786911385003705,127.43016125689861,129.76852439559266,129.76852439559266,4728.320000000001,16238.445997959183,16839.869923809525,16839.869923809525
ITA,4,284.14862068965516,29,1003.2,-0.4475331186600129,9.95,1003.2,1.65,0.8408558977114021,292.55830160752026,297.73672666497225,297.73672666497225,8240.31,85590.3598394768,88647.1584051724,88647.1584051724
FIN,18,335.9243589743589,39,511.56,2.488514779294431,30.23,1267.32,14.1,1.3188745849446903,277.03107839906346,280.6525533916201,280.6525533916201,13101.049999999997,76746.21839894805,78765.85572523616,78765.85572523616
JPN,28,773.3911538461533,104,371.7,14.834976658990943,8.5,10584.77,2.95,3.879828577156783,1795.9563142410036,1804.6534901157634,1804.6534901157634,80432.67999999995,3225459.0826621307,3256774.219387006,3256774.219387006
ZAF,26,287.7971698113207,53,188.98,0.8982912187576009,36.05,969.36,8.3,1.0792776748192785,224.81887241483267,226.97029820405132,226.97029820405132,15253.249999999996,50543.525393876815,51515.516266835984,51515.516266835984
NLD,29,1501.3015789473686,19,168.36,13.807023722761087,2076.0,22206.0,23.8,3.9599615317224526,4898.167237967433,5032.388451768386,5032.388451768386,28524.730000000003,2.399204229109751E7,2.532493352949182E7,2.532493352949182E7
ESP,15,280.5155102040818,147,349.15,9.095576421569172,24.9,2016.31,3.75,2.743202099041313,332.5057041814096,333.6424791356959,333.6424791356959,41235.78000000003,110560.04331317508,111317.30388381326,111317.30388381326
TUR,10,334.2347887323946,71,312.8,8.675641701245398,7.25,2053.07,1.25,2.5788120833885726,346.63459568595255,349.10177696834296,349.10177696834296,23730.670000000016,120155.54292636378,121872.05068245469,121872.05068245469
ESP,16,249.70319512195127,41,304.95,9.280122054485448,10.03,1514.17,2.95,2.828633280750908,273.9488956010502,277.3521179584915,277.3521179584915,10237.831000000002,75047.9974010351,76924.19733606097,76924.19733606097
MEX,4,267.2914634146341,41,229.56,-0.5847860694640699,55.44,984.88,1.65,0.7351774413341842,268.149342313615,271.4805177684117,271.4805177684117,10958.949999999999,71904.06978322427,73701.67152780488,73701.67152780488
CHN,6,480.2508888888888,45,313.49,12.296453336160601,15.95,3969.93,8.7,3.447391293636037,735.3674806420777,743.6769814632444,743.6769814632444,21611.289999999997,540765.3315858765,553055.4527582828,553055.4527582828
FRA,26,289.89666666666665,3,300.66,-1.5000000000000004,250.38,318.65,250.38,-0.5071090265681827,28.891581626641486,35.38481642362063,35.38481642362063,869.6899999999999,834.7234888888879,1252.0852333333319,1252.0852333333319
AUS,29,179.0518181818182,11,205.8,3.040331319747044,12.5,959.7,12.5,2.066905084380445,274.93595326310856,288.35526046244354,288.35526046244354,1969.5700000000002,75589.77839669421,83148.75623636364,83148.75623636364
JPN,4,220.50924242424253,66,511.95,8.091945192249645,65.4,1271.55,0.85,2.476652937159402,216.93201887472128,218.59435750554815,218.59435750554815,14553.610000000006,47059.50081306243,47783.49313326339,47783.49313326339
CHE,30,556.1958823529412,17,416.11,10.950817718326865,12.5,4873.81,3.15,3.510502979098225,1100.6016750158758,1134.4742394555444,1134.4742394555444,9455.330000000002,1211324.0470477513,1287031.7999882358,1287031.7999882358
AUT,16,559.2332183908044,87,341.9,18.11078522588676,16.85,7427.32,1.45,4.027839496542886,1107.008617332951,1113.4261123546737,1113.4261123546737,48653.28999999998,1225468.078849412,1239717.7076732425,1239717.7076732425
USA,31,389.70355555555574,45,204.0,14.308879322050789,19.8,2503.74,10.15,3.3525778610516634,405.3506314025786,409.9310099115103,409.9310099115103,17536.660000000007,164309.13437846914,168043.43288707072,168043.43288707072
AUS,9,408.4370000000001,70,25.2,10.072524133475374,54.75,2990.0,0.38,3.0345353722456823,552.6356243347483,556.6258250643341,556.6258250643341,28590.590000000007,305406.1332838571,309832.3091285507,309832.3091285507
ITA,13,955.3340000000002,30,76.55,24.785746607792944,103.3,20277.92,1.45,5.1626224087075645,3596.1409126549347,3657.6178601234155,3657.6178601234155,28660.020000000004,1.2932229463670667E7,1.3378168410693793E7,1.3378168410693793E7
MEX,16,309.72270270270275,37,532.01,0.9513200196588016,26.33,933.92,3.4,0.8881677409591476,216.109834683083,219.0908008065333,219.0908008065333,11459.740000000002,46703.46064674946,48000.77899804806,48000.77899804806
